city,date,cases,country
Vancouver,2020-07-26,1,Canada
Vancouver,2020-07-27,2,Canada
Vancouver,2020-07-28,1,Canada
Vancouver,2020-07-29,3,Canada
Vancouver,2020-07-30,11,Canada
Vancouver,2020-07-31,15,Canada
Vancouver,2020-08-01,7,Canada
Vancouver,2020-08-02,4,Canada
Vancouver,2020-08-03,5,Canada
Vancouver,2020-08-04,8,Canada
Vancouver,2020-08-05,6,Canada
Vancouver,2020-08-06,15,Canada
Vancouver,2020-08-07,10,Canada
Vancouver,2020-08-08,15,Canada
Vancouver,2020-08-09,16,Canada
Vancouver,2020-08-10,14,Canada
Vancouver,2020-08-11,34,Canada
Vancouver,2020-08-12,28,Canada
Vancouver,2020-08-13,40,Canada
Vancouver,2020-08-14,28,Canada
Vancouver,2020-08-15,22,Canada
Vancouver,2020-08-16,16,Canada
Vancouver,2020-08-17,10,Canada
Vancouver,2020-08-18,29,Canada
Vancouver,2020-08-19,31,Canada
Vancouver,2020-08-20,28,Canada
Vancouver,2020-08-21,31,Canada
Vancouver,2020-08-22,17,Canada
Vancouver,2020-08-23,21,Canada
Vancouver,2020-08-24,17,Canada
Vancouver,2020-08-25,15,Canada
Vancouver,2020-08-26,30,Canada
Vancouver,2020-08-27,50,Canada
Vancouver,2020-08-28,30,Canada
Vancouver,2020-08-29,28,Canada
Vancouver,2020-08-30,23,Canada
Vancouver,2020-08-31,15,Canada
Vancouver,2020-09-01,34,Canada
Vancouver,2020-09-02,25,Canada
Vancouver,2020-09-03,46,Canada
Vancouver,2020-09-04,36,Canada
Vancouver,2020-09-05,38,Canada
Vancouver,2020-09-06,38,Canada
Vancouver,2020-09-07,26,Canada
Vancouver,2020-09-08,24,Canada
Vancouver,2020-09-09,45,Canada
Vancouver,2020-09-10,51,Canada
Vancouver,2020-09-11,47,Canada
Vancouver,2020-09-12,48,Canada
Vancouver,2020-09-13,29,Canada
Vancouver,2020-09-14,17,Canada
Vancouver,2020-09-15,44,Canada
Vancouver,2020-09-16,50,Canada
Vancouver,2020-09-17,45,Canada
Vancouver,2020-09-18,30,Canada
Vancouver,2020-09-19,27,Canada
Vancouver,2020-09-20,31,Canada
Vancouver,2020-09-21,32,Canada
Vancouver,2020-09-22,23,Canada
Vancouver,2020-09-23,43,Canada
Vancouver,2020-09-24,30,Canada
Vancouver,2020-09-25,45,Canada
Vancouver,2020-09-26,27,Canada
Vancouver,2020-09-27,27,Canada
Vancouver,2020-09-28,27,Canada
Vancouver,2020-09-29,37,Canada
Vancouver,2020-09-30,44,Canada
Vancouver,2020-10-01,35,Canada
Vancouver,2020-10-02,38,Canada
Vancouver,2020-10-03,33,Canada
Vancouver,2020-10-04,29,Canada
Vancouver,2020-10-05,18,Canada
Vancouver,2020-10-06,26,Canada
Vancouver,2020-10-07,26,Canada
Vancouver,2020-10-08,22,Canada
Vancouver,2020-10-09,40,Canada
Vancouver,2020-10-10,21,Canada
Vancouver,2020-10-11,23,Canada
Vancouver,2020-10-12,31,Canada
Vancouver,2020-10-13,26,Canada
Vancouver,2020-10-14,18,Canada
Vancouver,2020-10-15,40,Canada
Vancouver,2020-10-16,24,Canada
Vancouver,2020-10-17,20,Canada
Vancouver,2020-10-18,39,Canada
Vancouver,2020-10-19,29,Canada
Vancouver,2020-10-20,24,Canada
Vancouver,2020-10-21,34,Canada
Vancouver,2020-10-22,46,Canada
Vancouver,2020-10-23,42,Canada
Vancouver,2020-10-24,25,Canada
Vancouver,2020-10-25,23,Canada
Vancouver,2020-10-26,41,Canada
Vancouver,2020-10-27,31,Canada
Vancouver,2020-10-28,31,Canada
Vancouver,2020-10-29,73,Canada
Vancouver,2020-10-30,67,Canada
Vancouver,2020-10-31,69,Canada
Vancouver,2020-11-01,54,Canada
Vancouver,2020-11-02,68,Canada
Vancouver,2020-11-03,84,Canada
Vancouver,2020-11-04,113,Canada
Vancouver,2020-11-05,90,Canada
Vancouver,2020-11-06,97,Canada
Vancouver,2020-11-07,70,Canada
Vancouver,2020-11-08,55,Canada
Vancouver,2020-11-09,69,Canada
Vancouver,2020-11-10,78,Canada
Vancouver,2020-11-11,105,Canada
Vancouver,2020-11-12,64,Canada
Vancouver,2020-11-13,102,Canada
Vancouver,2020-11-14,121,Canada
Vancouver,2020-11-15,75,Canada
Vancouver,2020-11-16,120,Canada
Vancouver,2020-11-17,116,Canada
Vancouver,2020-11-18,148,Canada
Vancouver,2020-11-19,95,Canada
Vancouver,2020-11-20,139,Canada
Vancouver,2020-11-21,66,Canada
Vancouver,2020-11-22,110,Canada
Vancouver,2020-11-23,109,Canada
Vancouver,2020-11-24,103,Canada
Vancouver,2020-11-25,108,Canada
Vancouver,2020-11-26,119,Canada
Vancouver,2020-11-27,93,Canada
Vancouver,2020-11-28,91,Canada
Vancouver,2020-11-29,92,Canada
Vancouver,2020-11-30,73,Canada
Vancouver,2020-12-01,81,Canada
Vancouver,2020-12-02,109,Canada
Vancouver,2020-12-03,79,Canada
Vancouver,2020-12-04,82,Canada
Vancouver,2020-12-05,87,Canada
Vancouver,2020-12-06,68,Canada
Vancouver,2020-12-07,77,Canada
Vancouver,2020-12-08,98,Canada
Vancouver,2020-12-09,106,Canada
Vancouver,2020-12-10,85,Canada
Vancouver,2020-12-11,79,Canada
Vancouver,2020-12-12,72,Canada
Vancouver,2020-12-13,67,Canada
Vancouver,2020-12-14,63,Canada
Vancouver,2020-12-15,74,Canada
Vancouver,2020-12-16,88,Canada
Vancouver,2020-12-17,80,Canada
Vancouver,2020-12-18,64,Canada
Vancouver,2020-12-19,84,Canada
Vancouver,2020-12-20,55,Canada
Vancouver,2020-12-21,48,Canada
Vancouver,2020-12-22,60,Canada
Vancouver,2020-12-23,60,Canada
Vancouver,2020-12-24,56,Canada
Vancouver,2020-12-25,27,Canada
Vancouver,2020-12-26,33,Canada
Vancouver,2020-12-27,44,Canada
Vancouver,2020-12-28,47,Canada
Vancouver,2020-12-29,75,Canada
Vancouver,2020-12-30,51,Canada
Vancouver,2020-12-31,63,Canada
Vancouver,2021-01-01,58,Canada
Vancouver,2021-01-02,62,Canada
Vancouver,2021-01-03,97,Canada
Vancouver,2021-01-04,83,Canada
Vancouver,2021-01-05,94,Canada
Vancouver,2021-01-06,78,Canada
Vancouver,2021-01-07,67,Canada
Vancouver,2021-01-08,79,Canada
Vancouver,2021-01-09,63,Canada
Vancouver,2021-01-10,62,Canada
Vancouver,2021-01-11,70,Canada
Vancouver,2021-01-12,76,Canada
Vancouver,2021-01-13,59,Canada
Vancouver,2021-01-14,61,Canada
Vancouver,2021-01-15,74,Canada
Vancouver,2021-01-16,50,Canada
Vancouver,2021-01-17,52,Canada
Vancouver,2021-01-18,49,Canada
Vancouver,2021-01-19,64,Canada
Vancouver,2021-01-20,45,Canada
Vancouver,2021-01-21,69,Canada
Vancouver,2021-01-22,64,Canada
Vancouver,2021-01-23,56,Canada
Vancouver,2021-01-24,48,Canada
Vancouver,2021-01-25,59,Canada
Vancouver,2021-01-26,62,Canada
Vancouver,2021-01-27,62,Canada
Vancouver,2021-01-28,76,Canada
Vancouver,2021-01-29,61,Canada
Vancouver,2021-01-30,46,Canada
Vancouver,2021-01-31,36,Canada
Vancouver,2021-02-01,47,Canada
Vancouver,2021-02-02,41,Canada
Vancouver,2021-02-03,55,Canada
Vancouver,2021-02-04,69,Canada
Vancouver,2021-02-05,52,Canada
Vancouver,2021-02-06,60,Canada
Vancouver,2021-02-07,45,Canada
Vancouver,2021-02-08,41,Canada
Vancouver,2021-02-09,68,Canada
Vancouver,2021-02-10,51,Canada
Vancouver,2021-02-11,87,Canada
Vancouver,2021-02-12,62,Canada
Vancouver,2021-02-13,76,Canada
Vancouver,2021-02-14,63,Canada
Vancouver,2021-02-15,51,Canada
Vancouver,2021-02-16,69,Canada
Vancouver,2021-02-17,105,Canada
Vancouver,2021-02-18,88,Canada
Vancouver,2021-02-19,94,Canada
Vancouver,2021-02-20,98,Canada
Vancouver,2021-02-21,75,Canada
Vancouver,2021-02-22,74,Canada
Vancouver,2021-02-23,112,Canada
Vancouver,2021-02-24,104,Canada
Vancouver,2021-02-25,97,Canada
Vancouver,2021-02-26,59,Canada
Vancouver,2021-02-27,63,Canada
Vancouver,2021-02-28,87,Canada
Vancouver,2021-03-01,104,Canada
Vancouver,2021-03-02,94,Canada
Vancouver,2021-03-03,106,Canada
Vancouver,2021-03-04,106,Canada
Vancouver,2021-03-05,107,Canada
Vancouver,2021-03-06,99,Canada
Vancouver,2021-03-07,69,Canada
Vancouver,2021-03-08,91,Canada
Vancouver,2021-03-09,89,Canada
Vancouver,2021-03-10,88,Canada
Vancouver,2021-03-11,106,Canada
Vancouver,2021-03-12,94,Canada
Vancouver,2021-03-13,80,Canada
Vancouver,2021-03-14,80,Canada
Vancouver,2021-03-15,97,Canada
Vancouver,2021-03-16,73,Canada
Vancouver,2021-03-17,97,Canada
Vancouver,2021-03-18,112,Canada
Vancouver,2021-03-19,100,Canada
Vancouver,2021-03-20,71,Canada
Vancouver,2021-03-21,101,Canada
Vancouver,2021-03-22,111,Canada
Vancouver,2021-03-23,152,Canada
Vancouver,2021-03-24,181,Canada
Vancouver,2021-03-25,166,Canada
Vancouver,2021-03-26,170,Canada
Vancouver,2021-03-27,144,Canada
Vancouver,2021-03-28,121,Canada
Vancouver,2021-03-29,152,Canada
Vancouver,2021-03-30,182,Canada
Vancouver,2021-03-31,199,Canada
Vancouver,2021-04-01,192,Canada
Vancouver,2021-04-02,214,Canada
Vancouver,2021-04-03,162,Canada
Vancouver,2021-04-04,163,Canada
Vancouver,2021-04-05,176,Canada
Vancouver,2021-04-06,194,Canada
Vancouver,2021-04-07,263,Canada
Vancouver,2021-04-08,208,Canada
Vancouver,2021-04-09,178,Canada
Vancouver,2021-04-10,132,Canada
Vancouver,2021-04-11,131,Canada
Vancouver,2021-04-12,154,Canada
Vancouver,2021-04-13,165,Canada
Vancouver,2021-04-14,189,Canada
Vancouver,2021-04-15,132,Canada
Vancouver,2021-04-16,163,Canada
Vancouver,2021-04-17,132,Canada
Vancouver,2021-04-18,142,Canada
Vancouver,2021-04-19,160,Canada
Vancouver,2021-04-20,109,Canada
Vancouver,2021-04-21,145,Canada
Vancouver,2021-04-22,149,Canada
Vancouver,2021-04-23,109,Canada
Vancouver,2021-04-24,76,Canada
Vancouver,2021-04-25,97,Canada
Vancouver,2021-04-26,99,Canada
Vancouver,2021-04-27,104,Canada
Vancouver,2021-04-28,119,Canada
Vancouver,2021-04-29,108,Canada
Vancouver,2021-04-30,111,Canada
Vancouver,2021-05-01,81,Canada
Vancouver,2021-05-02,98,Canada
Vancouver,2021-05-03,106,Canada
Vancouver,2021-05-04,96,Canada
Vancouver,2021-05-05,103,Canada
Vancouver,2021-05-06,91,Canada
Vancouver,2021-05-07,80,Canada
Vancouver,2021-05-08,84,Canada
Vancouver,2021-05-09,76,Canada
Vancouver,2021-05-10,79,Canada
Vancouver,2021-05-11,101,Canada
Vancouver,2021-05-12,95,Canada
Vancouver,2021-05-13,80,Canada
Vancouver,2021-05-14,74,Canada
Vancouver,2021-05-15,80,Canada
Vancouver,2021-05-16,49,Canada
Vancouver,2021-05-17,53,Canada
Vancouver,2021-05-18,54,Canada
Vancouver,2021-05-19,61,Canada
Vancouver,2021-05-20,73,Canada
Vancouver,2021-05-21,52,Canada
Vancouver,2021-05-22,59,Canada
Vancouver,2021-05-23,44,Canada
Vancouver,2021-05-24,43,Canada
Vancouver,2021-05-25,42,Canada
Vancouver,2021-05-26,67,Canada
Vancouver,2021-05-27,43,Canada
Vancouver,2021-05-28,36,Canada
Vancouver,2021-05-29,21,Canada
Vancouver,2021-05-30,42,Canada
Vancouver,2021-05-31,23,Canada
Vancouver,2021-06-01,29,Canada
Vancouver,2021-06-02,40,Canada
Vancouver,2021-06-03,30,Canada
Vancouver,2021-06-04,26,Canada
Vancouver,2021-06-05,11,Canada
Vancouver,2021-06-06,11,Canada
Vancouver,2021-06-07,18,Canada
Vancouver,2021-06-08,20,Canada
Vancouver,2021-06-09,16,Canada
Vancouver,2021-06-10,20,Canada
Vancouver,2021-06-11,10,Canada
Vancouver,2021-06-12,13,Canada
Vancouver,2021-06-13,8,Canada
Vancouver,2021-06-14,19,Canada
Vancouver,2021-06-15,10,Canada
Vancouver,2021-06-16,20,Canada
Vancouver,2021-06-17,12,Canada
Vancouver,2021-06-18,17,Canada
Vancouver,2021-06-19,9,Canada
Vancouver,2021-06-20,9,Canada
Vancouver,2021-06-21,8,Canada
Vancouver,2021-06-22,9,Canada
Vancouver,2021-06-23,10,Canada
Vancouver,2021-06-24,10,Canada
Vancouver,2021-06-25,4,Canada
Vancouver,2021-06-26,10,Canada
Vancouver,2021-06-27,5,Canada
Vancouver,2021-06-28,5,Canada
Vancouver,2021-06-29,7,Canada
Vancouver,2021-06-30,2,Canada
Vancouver,2021-07-01,7,Canada
Vancouver,2021-07-02,0,Canada
Vancouver,2021-07-03,3,Canada
Vancouver,2021-07-04,1,Canada
Vancouver,2021-07-05,7,Canada
Vancouver,2021-07-06,11,Canada
Vancouver,2021-07-07,4,Canada
Vancouver,2021-07-08,7,Canada
Vancouver,2021-07-09,7,Canada
Vancouver,2021-07-10,6,Canada
Vancouver,2021-07-11,8,Canada
Vancouver,2021-07-12,7,Canada
Vancouver,2021-07-13,3,Canada
Vancouver,2021-07-14,3,Canada
Vancouver,2021-07-15,3,Canada
Vancouver,2021-07-16,8,Canada
Vancouver,2021-07-17,4,Canada
Vancouver,2021-07-18,8,Canada
Vancouver,2021-07-19,7,Canada
Vancouver,2021-07-20,14,Canada
Vancouver,2021-07-21,12,Canada
Vancouver,2021-07-22,5,Canada
Vancouver,2021-07-23,10,Canada
Vancouver,2021-07-24,10,Canada
Vancouver,2021-07-25,4,Canada
Vancouver,2021-07-26,8,Canada
Vancouver,2021-07-27,22,Canada
Vancouver,2021-07-28,25,Canada
Vancouver,2021-07-29,19,Canada
Vancouver,2021-07-30,26,Canada
Vancouver,2021-07-31,20,Canada
Vancouver,2021-08-01,14,Canada
Vancouver,2021-08-02,21,Canada
Vancouver,2021-08-03,24,Canada
Vancouver,2021-08-04,38,Canada
Vancouver,2021-08-05,37,Canada
Vancouver,2021-08-06,47,Canada
Vancouver,2021-08-07,40,Canada
Vancouver,2021-08-08,23,Canada
Vancouver,2021-08-09,32,Canada
Vancouver,2021-08-10,72,Canada
Vancouver,2021-08-11,81,Canada
Vancouver,2021-08-12,58,Canada
Vancouver,2021-08-13,68,Canada
Vancouver,2021-08-14,46,Canada
Vancouver,2021-08-15,41,Canada
Vancouver,2021-08-16,51,Canada
Vancouver,2021-08-17,76,Canada
Vancouver,2021-08-18,86,Canada
Vancouver,2021-08-19,106,Canada
Vancouver,2021-08-20,85,Canada
Vancouver,2021-08-21,70,Canada
Vancouver,2021-08-22,55,Canada
Vancouver,2021-08-23,73,Canada
Vancouver,2021-08-24,86,Canada
Vancouver,2021-08-25,93,Canada
Vancouver,2021-08-26,114,Canada
Vancouver,2021-08-27,80,Canada
Vancouver,2021-08-28,71,Canada
Vancouver,2021-08-29,66,Canada
Vancouver,2021-08-30,67,Canada
Vancouver,2021-08-31,64,Canada
Vancouver,2021-09-01,89,Canada
Vancouver,2021-09-02,63,Canada
Vancouver,2021-09-03,77,Canada
Vancouver,2021-09-04,57,Canada
Vancouver,2021-09-05,49,Canada
Vancouver,2021-09-06,57,Canada
Vancouver,2021-09-07,81,Canada
Vancouver,2021-09-08,93,Canada
Vancouver,2021-09-09,92,Canada
Vancouver,2021-09-10,101,Canada
Vancouver,2021-09-11,54,Canada
Vancouver,2021-09-12,70,Canada
Vancouver,2021-09-13,55,Canada
Vancouver,2021-09-14,70,Canada
Vancouver,2021-09-15,81,Canada
Vancouver,2021-09-16,67,Canada
Vancouver,2021-09-17,63,Canada
Vancouver,2021-09-18,50,Canada
Vancouver,2021-09-19,58,Canada
Vancouver,2021-09-20,43,Canada
Vancouver,2021-09-21,52,Canada
Vancouver,2021-09-22,74,Canada
Vancouver,2021-09-23,84,Canada
Vancouver,2021-09-24,66,Canada
Vancouver,2021-09-25,61,Canada
Vancouver,2021-09-26,55,Canada
Vancouver,2021-09-27,42,Canada
Vancouver,2021-09-28,65,Canada
Vancouver,2021-09-29,60,Canada
Vancouver,2021-09-30,60,Canada
Vancouver,2021-10-01,55,Canada
Vancouver,2021-10-02,40,Canada
Vancouver,2021-10-03,44,Canada
Vancouver,2021-10-04,40,Canada
Vancouver,2021-10-05,62,Canada
Vancouver,2021-10-06,60,Canada
Vancouver,2021-10-07,48,Canada
Vancouver,2021-10-08,42,Canada
Vancouver,2021-10-09,34,Canada
Vancouver,2021-10-10,46,Canada
Vancouver,2021-10-11,30,Canada
Vancouver,2021-10-12,43,Canada
Vancouver,2021-10-13,31,Canada
Vancouver,2021-10-14,50,Canada
Vancouver,2021-10-15,62,Canada
Vancouver,2021-10-16,43,Canada
Vancouver,2021-10-17,47,Canada
Vancouver,2021-10-18,37,Canada
Vancouver,2021-10-19,56,Canada
Vancouver,2021-10-20,38,Canada
Vancouver,2021-10-21,38,Canada
Vancouver,2021-10-22,36,Canada
Vancouver,2021-10-23,33,Canada
Vancouver,2021-10-24,49,Canada
Vancouver,2021-10-25,26,Canada
Vancouver,2021-10-26,51,Canada
Vancouver,2021-10-27,48,Canada
Vancouver,2021-10-28,41,Canada
Vancouver,2021-10-29,34,Canada
Vancouver,2021-10-30,29,Canada
Vancouver,2021-10-31,18,Canada
Vancouver,2021-11-01,27,Canada
Vancouver,2021-11-02,29,Canada
Vancouver,2021-11-03,28,Canada
Vancouver,2021-11-04,57,Canada
Vancouver,2021-11-05,33,Canada
Vancouver,2021-11-06,34,Canada
Vancouver,2021-11-07,30,Canada
Vancouver,2021-11-08,27,Canada
Vancouver,2021-11-09,28,Canada
Vancouver,2021-11-10,31,Canada
Vancouver,2021-11-11,30,Canada
Vancouver,2021-11-12,25,Canada
Vancouver,2021-11-13,23,Canada
Vancouver,2021-11-14,17,Canada
Vancouver,2021-11-15,31,Canada
Vancouver,2021-11-16,30,Canada
Vancouver,2021-11-17,33,Canada
Vancouver,2021-11-18,32,Canada
Vancouver,2021-11-19,43,Canada
Vancouver,2021-11-20,17,Canada
Vancouver,2021-11-21,27,Canada
Vancouver,2021-11-22,19,Canada
Vancouver,2021-11-23,33,Canada
Vancouver,2021-11-24,37,Canada
Vancouver,2021-11-25,29,Canada
Vancouver,2021-11-26,29,Canada
Vancouver,2021-11-27,20,Canada
Vancouver,2021-11-28,13,Canada
Vancouver,2021-11-29,28,Canada
Vancouver,2021-11-30,32,Canada
Vancouver,2021-12-01,30,Canada
Vancouver,2021-12-02,25,Canada
Vancouver,2021-12-03,29,Canada
Vancouver,2021-12-04,14,Canada
Vancouver,2021-12-05,29,Canada
Vancouver,2021-12-06,23,Canada
Vancouver,2021-12-07,34,Canada
Vancouver,2021-12-08,28,Canada
Vancouver,2021-12-09,54,Canada
Vancouver,2021-12-10,34,Canada
Vancouver,2021-12-11,37,Canada
Vancouver,2021-12-12,43,Canada
Vancouver,2021-12-13,63,Canada
Vancouver,2021-12-14,114,Canada
Vancouver,2021-12-15,162,Canada
Vancouver,2021-12-16,178,Canada
Vancouver,2021-12-17,186,Canada
Vancouver,2021-12-18,222,Canada
Vancouver,2021-12-19,174,Canada
Vancouver,2021-12-20,337,Canada
Vancouver,2021-12-21,522,Canada
Vancouver,2021-12-22,582,Canada
Vancouver,2021-12-23,585,Canada
Vancouver,2021-12-24,442,Canada
Vancouver,2021-12-25,317,Canada
Vancouver,2021-12-26,250,Canada
Vancouver,2021-12-27,271,Canada
Vancouver,2021-12-28,431,Canada
Vancouver,2021-12-29,533,Canada
Vancouver,2021-12-30,540,Canada
Vancouver,2021-12-31,467,Canada
Vancouver,2022-01-01,323,Canada
Vancouver,2022-01-02,233,Canada
Vancouver,2022-01-03,240,Canada
Vancouver,2022-01-04,355,Canada
Vancouver,2022-01-05,422,Canada
Vancouver,2022-01-06,328,Canada
Vancouver,2022-01-07,277,Canada
Vancouver,2022-01-08,170,Canada
Vancouver,2022-01-09,172,Canada
Vancouver,2022-01-10,225,Canada
Vancouver,2022-01-11,339,Canada
Vancouver,2022-01-12,297,Canada
Vancouver,2022-01-13,320,Canada
Vancouver,2022-01-14,372,Canada
Vancouver,2022-01-15,185,Canada
Vancouver,2022-01-16,174,Canada
Vancouver,2022-01-17,282,Canada
Vancouver,2022-01-18,317,Canada
Vancouver,2022-01-19,235,Canada
Vancouver,2022-01-20,293,Canada
Vancouver,2022-01-21,248,Canada
Vancouver,2022-01-22,119,Canada
Vancouver,2022-01-23,156,Canada
Vancouver,2022-01-24,177,Canada
Vancouver,2022-01-25,231,Canada
Vancouver,2022-01-26,179,Canada
Vancouver,2022-01-27,187,Canada
Vancouver,2022-01-28,172,Canada
Vancouver,2022-01-29,107,Canada
Vancouver,2022-01-30,91,Canada
Vancouver,2022-01-31,119,Canada
Vancouver,2022-02-01,158,Canada
