date,city,cases,country
2021-03-23,Winnipeg,0,Canada
2021-03-24,Winnipeg,0,Canada
2021-03-25,Winnipeg,0,Canada
2021-03-26,Winnipeg,0,Canada
2021-03-27,Winnipeg,0,Canada
2021-03-28,Winnipeg,0,Canada
2021-03-29,Winnipeg,0,Canada
2021-03-30,Winnipeg,0,Canada
2021-03-31,Winnipeg,0,Canada
2021-04-01,Winnipeg,2,Canada
2021-04-02,Winnipeg,0,Canada
2021-04-03,Winnipeg,0,Canada
2021-04-04,Winnipeg,0,Canada
2021-04-05,Winnipeg,0,Canada
2021-04-06,Winnipeg,0,Canada
2021-04-07,Winnipeg,1,Canada
2021-04-08,Winnipeg,2,Canada
2021-04-09,Winnipeg,0,Canada
2021-04-10,Winnipeg,0,Canada
2021-04-11,Winnipeg,0,Canada
2021-04-12,Winnipeg,0,Canada
2021-04-13,Winnipeg,1,Canada
2021-04-14,Winnipeg,0,Canada
2021-04-15,Winnipeg,1,Canada
2021-04-16,Winnipeg,2,Canada
2021-04-17,Winnipeg,0,Canada
2021-04-18,Winnipeg,0,Canada
2021-04-19,Winnipeg,1,Canada
2021-04-20,Winnipeg,1,Canada
2021-04-21,Winnipeg,1,Canada
2021-04-22,Winnipeg,2,Canada
2021-04-23,Winnipeg,0,Canada
2021-04-24,Winnipeg,0,Canada
2021-04-25,Winnipeg,0,Canada
2021-04-26,Winnipeg,1,Canada
2021-04-27,Winnipeg,1,Canada
2021-04-28,Winnipeg,1,Canada
2021-04-29,Winnipeg,1,Canada
2021-04-30,Winnipeg,0,Canada
2021-05-01,Winnipeg,0,Canada
2021-05-02,Winnipeg,1,Canada
2021-05-03,Winnipeg,3,Canada
2021-05-04,Winnipeg,5,Canada
2021-05-05,Winnipeg,0,Canada
2021-05-06,Winnipeg,2,Canada
2021-05-07,Winnipeg,2,Canada
2021-05-08,Winnipeg,1,Canada
2021-05-09,Winnipeg,0,Canada
2021-05-10,Winnipeg,6,Canada
2021-05-11,Winnipeg,3,Canada
2021-05-12,Winnipeg,5,Canada
2021-05-13,Winnipeg,0,Canada
2021-05-14,Winnipeg,6,Canada
2021-05-15,Winnipeg,2,Canada
2021-05-16,Winnipeg,0,Canada
2021-05-17,Winnipeg,2,Canada
2021-05-18,Winnipeg,3,Canada
2021-05-19,Winnipeg,5,Canada
2021-05-20,Winnipeg,2,Canada
2021-05-21,Winnipeg,1,Canada
2021-05-22,Winnipeg,1,Canada
2021-05-23,Winnipeg,0,Canada
2021-05-24,Winnipeg,0,Canada
2021-05-25,Winnipeg,4,Canada
2021-05-26,Winnipeg,0,Canada
2021-05-27,Winnipeg,4,Canada
2021-05-28,Winnipeg,0,Canada
2021-05-29,Winnipeg,0,Canada
2021-05-30,Winnipeg,0,Canada
2021-05-31,Winnipeg,2,Canada
2021-06-01,Winnipeg,1,Canada
2021-06-02,Winnipeg,2,Canada
2021-06-03,Winnipeg,1,Canada
2021-06-04,Winnipeg,3,Canada
2021-06-05,Winnipeg,0,Canada
2021-06-06,Winnipeg,0,Canada
2021-06-07,Winnipeg,1,Canada
2021-06-08,Winnipeg,1,Canada
2021-06-09,Winnipeg,2,Canada
2021-06-10,Winnipeg,1,Canada
2021-06-11,Winnipeg,2,Canada
2021-06-12,Winnipeg,1,Canada
2021-06-13,Winnipeg,1,Canada
2021-06-14,Winnipeg,0,Canada
2021-06-15,Winnipeg,0,Canada
2021-06-16,Winnipeg,1,Canada
2021-06-17,Winnipeg,0,Canada
2021-06-18,Winnipeg,2,Canada
2021-06-19,Winnipeg,1,Canada
2021-06-20,Winnipeg,0,Canada
2021-06-21,Winnipeg,0,Canada
2021-06-22,Winnipeg,1,Canada
2021-06-23,Winnipeg,5,Canada
2021-06-24,Winnipeg,0,Canada
2021-06-25,Winnipeg,0,Canada
2021-06-26,Winnipeg,1,Canada
2021-06-27,Winnipeg,1,Canada
2021-06-28,Winnipeg,0,Canada
2021-06-29,Winnipeg,0,Canada
2021-06-30,Winnipeg,1,Canada
2021-07-01,Winnipeg,0,Canada
2021-07-02,Winnipeg,0,Canada
2021-07-03,Winnipeg,0,Canada
2021-07-04,Winnipeg,0,Canada
2021-07-05,Winnipeg,0,Canada
2021-07-06,Winnipeg,0,Canada
2021-07-07,Winnipeg,0,Canada
2021-07-08,Winnipeg,1,Canada
2021-07-09,Winnipeg,0,Canada
2021-07-10,Winnipeg,1,Canada
2021-07-11,Winnipeg,0,Canada
2021-07-12,Winnipeg,0,Canada
2021-07-13,Winnipeg,1,Canada
2021-07-14,Winnipeg,0,Canada
2021-07-15,Winnipeg,0,Canada
2021-07-16,Winnipeg,1,Canada
2021-07-17,Winnipeg,0,Canada
2021-07-18,Winnipeg,0,Canada
2021-07-19,Winnipeg,0,Canada
2021-07-20,Winnipeg,0,Canada
2021-07-21,Winnipeg,0,Canada
2021-07-22,Winnipeg,0,Canada
2021-07-23,Winnipeg,0,Canada
2021-07-24,Winnipeg,3,Canada
2021-07-25,Winnipeg,0,Canada
2021-07-26,Winnipeg,0,Canada
2021-07-27,Winnipeg,0,Canada
2021-07-28,Winnipeg,0,Canada
2021-07-29,Winnipeg,1,Canada
2021-07-30,Winnipeg,0,Canada
2021-07-31,Winnipeg,0,Canada
2021-08-01,Winnipeg,0,Canada
2021-08-02,Winnipeg,0,Canada
2021-08-03,Winnipeg,0,Canada
2021-08-04,Winnipeg,0,Canada
2021-08-05,Winnipeg,0,Canada
2021-08-06,Winnipeg,0,Canada
2021-08-07,Winnipeg,0,Canada
2021-08-08,Winnipeg,0,Canada
2021-08-09,Winnipeg,0,Canada
2021-08-10,Winnipeg,0,Canada
2021-08-11,Winnipeg,0,Canada
2021-08-12,Winnipeg,0,Canada
2021-08-13,Winnipeg,0,Canada
2021-08-14,Winnipeg,0,Canada
2021-08-15,Winnipeg,0,Canada
2021-08-16,Winnipeg,1,Canada
2021-08-17,Winnipeg,0,Canada
2021-08-18,Winnipeg,0,Canada
2021-08-19,Winnipeg,0,Canada
2021-08-20,Winnipeg,2,Canada
2021-08-21,Winnipeg,0,Canada
2021-08-22,Winnipeg,1,Canada
2021-08-23,Winnipeg,0,Canada
2021-08-24,Winnipeg,0,Canada
2021-08-25,Winnipeg,0,Canada
2021-08-26,Winnipeg,0,Canada
2021-08-27,Winnipeg,0,Canada
2021-08-28,Winnipeg,0,Canada
2021-08-29,Winnipeg,0,Canada
2021-08-30,Winnipeg,0,Canada
2021-08-31,Winnipeg,0,Canada
2021-09-01,Winnipeg,0,Canada
2021-09-02,Winnipeg,1,Canada
2021-09-03,Winnipeg,0,Canada
2021-09-04,Winnipeg,0,Canada
2021-09-05,Winnipeg,0,Canada
2021-09-06,Winnipeg,0,Canada
2021-09-07,Winnipeg,0,Canada
2021-09-08,Winnipeg,1,Canada
2021-09-09,Winnipeg,0,Canada
2021-09-10,Winnipeg,0,Canada
2021-09-11,Winnipeg,0,Canada
2021-09-12,Winnipeg,1,Canada
2021-09-13,Winnipeg,0,Canada
2021-09-14,Winnipeg,0,Canada
2021-09-15,Winnipeg,0,Canada
2021-09-16,Winnipeg,0,Canada
2021-09-17,Winnipeg,0,Canada
2021-09-18,Winnipeg,0,Canada
2021-09-19,Winnipeg,0,Canada
2021-09-20,Winnipeg,0,Canada
2021-09-21,Winnipeg,1,Canada
2021-09-22,Winnipeg,1,Canada
2021-09-23,Winnipeg,0,Canada
2021-09-24,Winnipeg,0,Canada
2021-09-25,Winnipeg,0,Canada
2021-09-26,Winnipeg,0,Canada
2021-09-27,Winnipeg,0,Canada
2021-09-28,Winnipeg,1,Canada
2021-09-29,Winnipeg,0,Canada
2021-09-30,Winnipeg,0,Canada
2021-10-01,Winnipeg,2,Canada
2021-10-02,Winnipeg,1,Canada
2021-10-03,Winnipeg,1,Canada
2021-10-04,Winnipeg,1,Canada
2021-10-05,Winnipeg,0,Canada
2021-10-06,Winnipeg,1,Canada
2021-10-07,Winnipeg,0,Canada
2021-10-08,Winnipeg,0,Canada
2021-10-09,Winnipeg,0,Canada
2021-10-10,Winnipeg,0,Canada
2021-10-11,Winnipeg,0,Canada
2021-10-12,Winnipeg,0,Canada
2021-10-13,Winnipeg,1,Canada
2021-10-14,Winnipeg,0,Canada
2021-10-15,Winnipeg,0,Canada
2021-10-16,Winnipeg,0,Canada
2021-10-17,Winnipeg,0,Canada
2021-10-18,Winnipeg,0,Canada
2021-10-19,Winnipeg,1,Canada
2021-10-20,Winnipeg,0,Canada
2021-10-21,Winnipeg,0,Canada
2021-10-22,Winnipeg,1,Canada
2021-10-23,Winnipeg,0,Canada
2021-10-24,Winnipeg,0,Canada
2021-10-25,Winnipeg,3,Canada
2021-10-26,Winnipeg,0,Canada
2021-10-27,Winnipeg,1,Canada
2021-10-28,Winnipeg,0,Canada
2021-10-29,Winnipeg,0,Canada
2021-10-30,Winnipeg,4,Canada
2021-10-31,Winnipeg,0,Canada
2021-11-01,Winnipeg,0,Canada
2021-11-02,Winnipeg,0,Canada
2021-11-03,Winnipeg,0,Canada
2021-11-04,Winnipeg,0,Canada
2021-11-05,Winnipeg,0,Canada
2021-11-06,Winnipeg,0,Canada
2021-11-07,Winnipeg,0,Canada
2021-11-08,Winnipeg,0,Canada
2021-11-09,Winnipeg,0,Canada
2021-11-10,Winnipeg,0,Canada
2021-11-11,Winnipeg,3,Canada
2021-11-12,Winnipeg,2,Canada
2021-11-13,Winnipeg,0,Canada
2021-11-14,Winnipeg,1,Canada
2021-11-15,Winnipeg,1,Canada
2021-11-16,Winnipeg,1,Canada
2021-11-17,Winnipeg,2,Canada
2021-11-18,Winnipeg,0,Canada
2021-11-19,Winnipeg,3,Canada
2021-11-20,Winnipeg,2,Canada
2021-11-21,Winnipeg,0,Canada
2021-11-22,Winnipeg,2,Canada
2021-11-23,Winnipeg,3,Canada
2021-11-24,Winnipeg,2,Canada
2021-11-25,Winnipeg,0,Canada
2021-11-26,Winnipeg,0,Canada
2021-11-27,Winnipeg,0,Canada
2021-11-28,Winnipeg,0,Canada
2021-11-29,Winnipeg,0,Canada
2021-11-30,Winnipeg,2,Canada
2021-12-01,Winnipeg,0,Canada
2021-12-02,Winnipeg,1,Canada
2021-12-03,Winnipeg,1,Canada
2021-12-04,Winnipeg,1,Canada
2021-12-05,Winnipeg,1,Canada
2021-12-06,Winnipeg,1,Canada
2021-12-07,Winnipeg,2,Canada
2021-12-08,Winnipeg,1,Canada
2021-12-09,Winnipeg,6,Canada
2021-12-10,Winnipeg,3,Canada
2021-12-11,Winnipeg,1,Canada
2021-12-12,Winnipeg,1,Canada
2021-12-13,Winnipeg,0,Canada
2021-12-14,Winnipeg,1,Canada
2021-12-15,Winnipeg,2,Canada
2021-12-16,Winnipeg,0,Canada
2021-12-17,Winnipeg,3,Canada
2021-12-18,Winnipeg,0,Canada
2021-12-19,Winnipeg,0,Canada
2021-12-20,Winnipeg,3,Canada
2021-12-21,Winnipeg,4,Canada
2021-12-22,Winnipeg,2,Canada
2021-12-23,Winnipeg,16,Canada
2021-12-24,Winnipeg,17,Canada
2021-12-25,Winnipeg,0,Canada
2021-12-26,Winnipeg,2,Canada
2021-12-27,Winnipeg,3,Canada
2021-12-28,Winnipeg,12,Canada
2021-12-29,Winnipeg,19,Canada
2021-12-30,Winnipeg,27,Canada
2021-12-31,Winnipeg,29,Canada
2022-01-01,Winnipeg,4,Canada
2022-01-02,Winnipeg,1,Canada
2022-01-03,Winnipeg,17,Canada
2022-01-04,Winnipeg,26,Canada
2022-01-05,Winnipeg,25,Canada
2022-01-06,Winnipeg,42,Canada
2022-01-07,Winnipeg,22,Canada
2022-01-08,Winnipeg,17,Canada
2022-01-09,Winnipeg,9,Canada
2022-01-10,Winnipeg,16,Canada
2022-01-11,Winnipeg,19,Canada
2022-01-12,Winnipeg,52,Canada
2022-01-13,Winnipeg,36,Canada
2022-01-14,Winnipeg,23,Canada
2022-01-15,Winnipeg,5,Canada
2022-01-16,Winnipeg,2,Canada
2022-01-17,Winnipeg,32,Canada
2022-01-18,Winnipeg,23,Canada
2022-01-19,Winnipeg,11,Canada
2022-01-20,Winnipeg,47,Canada
2022-01-21,Winnipeg,29,Canada
2022-01-22,Winnipeg,7,Canada
2022-01-23,Winnipeg,1,Canada
2022-01-24,Winnipeg,20,Canada
2022-01-25,Winnipeg,25,Canada
2022-01-26,Winnipeg,86,Canada
2022-01-27,Winnipeg,50,Canada
2022-01-28,Winnipeg,54,Canada
2022-01-29,Winnipeg,9,Canada
2022-01-30,Winnipeg,0,Canada
2022-01-31,Winnipeg,27,Canada
2022-02-01,Winnipeg,29,Canada
2022-02-02,Winnipeg,8,Canada
2022-02-03,Winnipeg,8,Canada
2022-02-04,Winnipeg,13,Canada
2022-02-05,Winnipeg,11,Canada
2022-02-06,Winnipeg,0,Canada
2022-02-07,Winnipeg,19,Canada
2022-02-08,Winnipeg,22,Canada
2022-02-09,Winnipeg,4,Canada
2022-02-10,Winnipeg,11,Canada
2022-02-11,Winnipeg,5,Canada
2022-02-12,Winnipeg,0,Canada
2022-02-13,Winnipeg,1,Canada
2022-02-14,Winnipeg,6,Canada
2022-02-15,Winnipeg,10,Canada
2022-02-16,Winnipeg,4,Canada
2022-02-17,Winnipeg,18,Canada
2022-02-18,Winnipeg,18,Canada
2022-02-19,Winnipeg,1,Canada
2022-02-20,Winnipeg,2,Canada
2022-02-21,Winnipeg,7,Canada
2022-02-22,Winnipeg,4,Canada
2022-02-23,Winnipeg,8,Canada
2022-02-24,Winnipeg,4,Canada
2022-02-25,Winnipeg,6,Canada
2022-02-26,Winnipeg,1,Canada
2022-02-27,Winnipeg,0,Canada
2022-02-28,Winnipeg,6,Canada
2022-03-01,Winnipeg,6,Canada
2022-03-02,Winnipeg,3,Canada
2022-03-03,Winnipeg,9,Canada
2022-03-04,Winnipeg,3,Canada
2022-03-05,Winnipeg,1,Canada
2022-03-06,Winnipeg,0,Canada
2022-03-07,Winnipeg,11,Canada
2022-03-08,Winnipeg,12,Canada
2022-03-09,Winnipeg,8,Canada
2022-03-10,Winnipeg,10,Canada
2022-03-11,Winnipeg,13,Canada
2022-03-12,Winnipeg,2,Canada
2022-03-13,Winnipeg,4,Canada
2022-03-14,Winnipeg,15,Canada
2022-03-15,Winnipeg,4,Canada
2022-03-16,Winnipeg,8,Canada
2022-03-17,Winnipeg,5,Canada
2022-03-18,Winnipeg,5,Canada
2022-03-19,Winnipeg,0,Canada
2022-03-20,Winnipeg,0,Canada
2022-03-21,Winnipeg,4,Canada
2022-03-22,Winnipeg,11,Canada
2022-03-23,Winnipeg,1,Canada
2022-03-24,Winnipeg,10,Canada
2022-03-25,Winnipeg,3,Canada
2022-03-26,Winnipeg,1,Canada
2022-03-27,Winnipeg,1,Canada
2022-03-28,Winnipeg,3,Canada
2022-03-29,Winnipeg,11,Canada
2022-03-30,Winnipeg,6,Canada
2022-03-31,Winnipeg,4,Canada
2022-04-01,Winnipeg,1,Canada
2022-04-02,Winnipeg,1,Canada
2022-04-03,Winnipeg,0,Canada
2022-04-04,Winnipeg,9,Canada
2022-04-05,Winnipeg,1,Canada
2022-04-06,Winnipeg,8,Canada
2022-04-07,Winnipeg,5,Canada
2022-04-08,Winnipeg,4,Canada
2022-04-09,Winnipeg,0,Canada
2022-04-10,Winnipeg,0,Canada
2022-04-11,Winnipeg,3,Canada
2022-04-12,Winnipeg,10,Canada
2022-04-13,Winnipeg,0,Canada
2022-04-14,Winnipeg,0,Canada
2022-04-15,Winnipeg,0,Canada
2022-04-16,Winnipeg,0,Canada
2022-04-17,Winnipeg,0,Canada
2022-04-18,Winnipeg,1,Canada
2022-04-19,Winnipeg,4,Canada
2022-04-20,Winnipeg,12,Canada
2022-04-21,Winnipeg,8,Canada
2022-04-22,Winnipeg,4,Canada
2022-04-23,Winnipeg,0,Canada
2022-04-24,Winnipeg,0,Canada
2022-04-25,Winnipeg,3,Canada
2022-04-26,Winnipeg,2,Canada
2022-04-27,Winnipeg,0,Canada
2022-04-28,Winnipeg,3,Canada
2022-04-29,Winnipeg,0,Canada
2022-04-30,Winnipeg,0,Canada
2022-05-01,Winnipeg,0,Canada
2022-05-02,Winnipeg,5,Canada
2022-05-03,Winnipeg,4,Canada
2022-05-04,Winnipeg,1,Canada
2022-05-05,Winnipeg,1,Canada
2022-05-06,Winnipeg,3,Canada
2022-05-07,Winnipeg,0,Canada
2022-05-08,Winnipeg,0,Canada
2022-05-09,Winnipeg,1,Canada
2022-05-10,Winnipeg,5,Canada
2022-05-11,Winnipeg,1,Canada
2022-05-12,Winnipeg,0,Canada
2022-05-13,Winnipeg,1,Canada
2022-05-14,Winnipeg,0,Canada
2022-05-15,Winnipeg,0,Canada
2022-05-16,Winnipeg,2,Canada
2022-05-17,Winnipeg,0,Canada
2022-05-18,Winnipeg,4,Canada
2022-05-19,Winnipeg,0,Canada
2022-05-20,Winnipeg,1,Canada
2022-05-21,Winnipeg,1,Canada
2022-05-22,Winnipeg,0,Canada
2022-05-23,Winnipeg,0,Canada
2022-05-24,Winnipeg,0,Canada
2022-05-25,Winnipeg,4,Canada
2022-05-26,Winnipeg,1,Canada
2022-05-27,Winnipeg,1,Canada
2022-05-28,Winnipeg,0,Canada
2022-05-29,Winnipeg,0,Canada
2022-05-30,Winnipeg,0,Canada
2022-05-31,Winnipeg,1,Canada
2022-06-01,Winnipeg,2,Canada
2022-06-02,Winnipeg,2,Canada
2022-06-03,Winnipeg,0,Canada
2022-06-04,Winnipeg,0,Canada
2022-06-05,Winnipeg,0,Canada
2022-06-06,Winnipeg,1,Canada
2022-06-07,Winnipeg,0,Canada
2022-06-08,Winnipeg,1,Canada
2022-06-09,Winnipeg,0,Canada
2022-06-10,Winnipeg,1,Canada
2022-06-11,Winnipeg,0,Canada
2022-06-12,Winnipeg,0,Canada
2022-06-13,Winnipeg,0,Canada
2022-06-14,Winnipeg,0,Canada
2022-06-15,Winnipeg,0,Canada
2022-06-16,Winnipeg,1,Canada
2022-06-17,Winnipeg,0,Canada
2022-06-18,Winnipeg,0,Canada
2022-06-19,Winnipeg,0,Canada
2022-06-20,Winnipeg,0,Canada
2022-06-21,Winnipeg,1,Canada
2022-06-22,Winnipeg,0,Canada
2022-06-23,Winnipeg,0,Canada
2022-06-24,Winnipeg,0,Canada
2022-06-25,Winnipeg,0,Canada
2022-06-26,Winnipeg,0,Canada
2022-06-27,Winnipeg,0,Canada
2022-06-28,Winnipeg,0,Canada
2022-06-29,Winnipeg,0,Canada
2022-06-30,Winnipeg,1,Canada
2022-07-01,Winnipeg,0,Canada
2022-07-02,Winnipeg,0,Canada
2022-07-03,Winnipeg,0,Canada
2022-07-04,Winnipeg,3,Canada
2022-07-05,Winnipeg,0,Canada
2022-07-06,Winnipeg,0,Canada
2022-07-07,Winnipeg,0,Canada
2022-07-08,Winnipeg,0,Canada
2022-07-09,Winnipeg,0,Canada
2022-07-10,Winnipeg,0,Canada
2022-07-11,Winnipeg,0,Canada
2022-07-12,Winnipeg,0,Canada
2022-07-13,Winnipeg,0,Canada
2022-07-14,Winnipeg,2,Canada
2022-07-15,Winnipeg,0,Canada
2022-07-16,Winnipeg,0,Canada
2022-07-17,Winnipeg,0,Canada
2022-07-18,Winnipeg,10,Canada
2022-07-19,Winnipeg,1,Canada
2022-07-20,Winnipeg,3,Canada
2022-07-21,Winnipeg,1,Canada
2022-07-22,Winnipeg,1,Canada
2022-07-23,Winnipeg,0,Canada
2022-07-24,Winnipeg,0,Canada
2022-07-25,Winnipeg,2,Canada
2022-07-26,Winnipeg,2,Canada
2022-07-27,Winnipeg,0,Canada
2022-07-28,Winnipeg,1,Canada
2022-07-29,Winnipeg,0,Canada
2022-07-30,Winnipeg,0,Canada
