date,cases,city,country
2020-08-10,13,Sankt Gallen,Switzerland
2020-08-11,10,Sankt Gallen,Switzerland
2020-08-12,10,Sankt Gallen,Switzerland
2020-08-13,16,Sankt Gallen,Switzerland
2020-08-14,6,Sankt Gallen,Switzerland
2020-08-15,4,Sankt Gallen,Switzerland
2020-08-16,6,Sankt Gallen,Switzerland
2020-08-17,17,Sankt Gallen,Switzerland
2020-08-18,17,Sankt Gallen,Switzerland
2020-08-19,9,Sankt Gallen,Switzerland
2020-08-20,19,Sankt Gallen,Switzerland
2020-08-21,5,Sankt Gallen,Switzerland
2020-08-22,2,Sankt Gallen,Switzerland
2020-08-23,2,Sankt Gallen,Switzerland
2020-08-24,10,Sankt Gallen,Switzerland
2020-08-25,10,Sankt Gallen,Switzerland
2020-08-26,9,Sankt Gallen,Switzerland
2020-08-27,2,Sankt Gallen,Switzerland
2020-08-28,7,Sankt Gallen,Switzerland
2020-08-29,3,Sankt Gallen,Switzerland
2020-08-30,0,Sankt Gallen,Switzerland
2020-08-31,8,Sankt Gallen,Switzerland
2020-09-01,13,Sankt Gallen,Switzerland
2020-09-02,9,Sankt Gallen,Switzerland
2020-09-03,17,Sankt Gallen,Switzerland
2020-09-04,14,Sankt Gallen,Switzerland
2020-09-05,7,Sankt Gallen,Switzerland
2020-09-06,6,Sankt Gallen,Switzerland
2020-09-07,25,Sankt Gallen,Switzerland
2020-09-08,13,Sankt Gallen,Switzerland
2020-09-09,20,Sankt Gallen,Switzerland
2020-09-10,15,Sankt Gallen,Switzerland
2020-09-11,15,Sankt Gallen,Switzerland
2020-09-12,7,Sankt Gallen,Switzerland
2020-09-13,3,Sankt Gallen,Switzerland
2020-09-14,22,Sankt Gallen,Switzerland
2020-09-15,19,Sankt Gallen,Switzerland
2020-09-16,28,Sankt Gallen,Switzerland
2020-09-17,21,Sankt Gallen,Switzerland
2020-09-18,24,Sankt Gallen,Switzerland
2020-09-19,8,Sankt Gallen,Switzerland
2020-09-20,6,Sankt Gallen,Switzerland
2020-09-21,26,Sankt Gallen,Switzerland
2020-09-22,16,Sankt Gallen,Switzerland
2020-09-23,10,Sankt Gallen,Switzerland
2020-09-24,12,Sankt Gallen,Switzerland
2020-09-25,9,Sankt Gallen,Switzerland
2020-09-26,4,Sankt Gallen,Switzerland
2020-09-27,1,Sankt Gallen,Switzerland
2020-09-28,17,Sankt Gallen,Switzerland
2020-09-29,25,Sankt Gallen,Switzerland
2020-09-30,23,Sankt Gallen,Switzerland
2020-10-01,37,Sankt Gallen,Switzerland
2020-10-02,33,Sankt Gallen,Switzerland
2020-10-03,24,Sankt Gallen,Switzerland
2020-10-04,7,Sankt Gallen,Switzerland
2020-10-05,75,Sankt Gallen,Switzerland
2020-10-06,51,Sankt Gallen,Switzerland
2020-10-07,77,Sankt Gallen,Switzerland
2020-10-08,69,Sankt Gallen,Switzerland
2020-10-09,97,Sankt Gallen,Switzerland
2020-10-10,39,Sankt Gallen,Switzerland
2020-10-11,26,Sankt Gallen,Switzerland
2020-10-12,188,Sankt Gallen,Switzerland
2020-10-13,153,Sankt Gallen,Switzerland
2020-10-14,193,Sankt Gallen,Switzerland
2020-10-15,167,Sankt Gallen,Switzerland
2020-10-16,194,Sankt Gallen,Switzerland
2020-10-17,91,Sankt Gallen,Switzerland
2020-10-18,57,Sankt Gallen,Switzerland
2020-10-19,390,Sankt Gallen,Switzerland
2020-10-20,350,Sankt Gallen,Switzerland
2020-10-21,391,Sankt Gallen,Switzerland
2020-10-22,343,Sankt Gallen,Switzerland
2020-10-23,403,Sankt Gallen,Switzerland
2020-10-24,141,Sankt Gallen,Switzerland
2020-10-25,64,Sankt Gallen,Switzerland
2020-10-26,694,Sankt Gallen,Switzerland
2020-10-27,530,Sankt Gallen,Switzerland
2020-10-28,445,Sankt Gallen,Switzerland
2020-10-29,462,Sankt Gallen,Switzerland
2020-10-30,485,Sankt Gallen,Switzerland
2020-10-31,167,Sankt Gallen,Switzerland
2020-11-01,95,Sankt Gallen,Switzerland
2020-11-02,696,Sankt Gallen,Switzerland
2020-11-03,515,Sankt Gallen,Switzerland
2020-11-04,458,Sankt Gallen,Switzerland
2020-11-05,322,Sankt Gallen,Switzerland
2020-11-06,465,Sankt Gallen,Switzerland
2020-11-07,131,Sankt Gallen,Switzerland
2020-11-08,76,Sankt Gallen,Switzerland
2020-11-09,607,Sankt Gallen,Switzerland
2020-11-10,413,Sankt Gallen,Switzerland
2020-11-11,355,Sankt Gallen,Switzerland
2020-11-12,320,Sankt Gallen,Switzerland
2020-11-13,342,Sankt Gallen,Switzerland
2020-11-14,113,Sankt Gallen,Switzerland
2020-11-15,77,Sankt Gallen,Switzerland
2020-11-16,533,Sankt Gallen,Switzerland
2020-11-17,403,Sankt Gallen,Switzerland
2020-11-18,333,Sankt Gallen,Switzerland
2020-11-19,300,Sankt Gallen,Switzerland
2020-11-20,344,Sankt Gallen,Switzerland
2020-11-21,111,Sankt Gallen,Switzerland
2020-11-22,60,Sankt Gallen,Switzerland
2020-11-23,491,Sankt Gallen,Switzerland
2020-11-24,351,Sankt Gallen,Switzerland
2020-11-25,332,Sankt Gallen,Switzerland
2020-11-26,236,Sankt Gallen,Switzerland
2020-11-27,409,Sankt Gallen,Switzerland
2020-11-28,145,Sankt Gallen,Switzerland
2020-11-29,86,Sankt Gallen,Switzerland
2020-11-30,581,Sankt Gallen,Switzerland
2020-12-01,373,Sankt Gallen,Switzerland
2020-12-02,397,Sankt Gallen,Switzerland
2020-12-03,347,Sankt Gallen,Switzerland
2020-12-04,414,Sankt Gallen,Switzerland
2020-12-05,139,Sankt Gallen,Switzerland
2020-12-06,74,Sankt Gallen,Switzerland
2020-12-07,615,Sankt Gallen,Switzerland
2020-12-08,494,Sankt Gallen,Switzerland
2020-12-09,430,Sankt Gallen,Switzerland
2020-12-10,399,Sankt Gallen,Switzerland
2020-12-11,386,Sankt Gallen,Switzerland
2020-12-12,166,Sankt Gallen,Switzerland
2020-12-13,109,Sankt Gallen,Switzerland
2020-12-14,647,Sankt Gallen,Switzerland
2020-12-15,445,Sankt Gallen,Switzerland
2020-12-16,392,Sankt Gallen,Switzerland
2020-12-17,348,Sankt Gallen,Switzerland
2020-12-18,387,Sankt Gallen,Switzerland
2020-12-19,131,Sankt Gallen,Switzerland
2020-12-20,81,Sankt Gallen,Switzerland
2020-12-21,581,Sankt Gallen,Switzerland
2020-12-22,395,Sankt Gallen,Switzerland
2020-12-23,324,Sankt Gallen,Switzerland
2020-12-24,185,Sankt Gallen,Switzerland
2020-12-25,58,Sankt Gallen,Switzerland
2020-12-26,113,Sankt Gallen,Switzerland
2020-12-27,81,Sankt Gallen,Switzerland
2020-12-28,473,Sankt Gallen,Switzerland
2020-12-29,404,Sankt Gallen,Switzerland
2020-12-30,343,Sankt Gallen,Switzerland
2020-12-31,201,Sankt Gallen,Switzerland
2021-01-01,63,Sankt Gallen,Switzerland
2021-01-02,157,Sankt Gallen,Switzerland
2021-01-03,81,Sankt Gallen,Switzerland
2021-01-04,541,Sankt Gallen,Switzerland
2021-01-05,338,Sankt Gallen,Switzerland
2021-01-06,278,Sankt Gallen,Switzerland
2021-01-07,195,Sankt Gallen,Switzerland
2021-01-08,246,Sankt Gallen,Switzerland
2021-01-09,57,Sankt Gallen,Switzerland
2021-01-10,32,Sankt Gallen,Switzerland
2021-01-11,285,Sankt Gallen,Switzerland
2021-01-12,184,Sankt Gallen,Switzerland
2021-01-13,172,Sankt Gallen,Switzerland
2021-01-14,128,Sankt Gallen,Switzerland
2021-01-15,137,Sankt Gallen,Switzerland
2021-01-16,57,Sankt Gallen,Switzerland
2021-01-17,15,Sankt Gallen,Switzerland
2021-01-18,269,Sankt Gallen,Switzerland
2021-01-19,180,Sankt Gallen,Switzerland
2021-01-20,157,Sankt Gallen,Switzerland
2021-01-21,145,Sankt Gallen,Switzerland
2021-01-22,140,Sankt Gallen,Switzerland
2021-01-23,54,Sankt Gallen,Switzerland
2021-01-24,24,Sankt Gallen,Switzerland
2021-01-25,213,Sankt Gallen,Switzerland
2021-01-26,127,Sankt Gallen,Switzerland
2021-01-27,122,Sankt Gallen,Switzerland
2021-01-28,103,Sankt Gallen,Switzerland
2021-01-29,134,Sankt Gallen,Switzerland
2021-01-30,56,Sankt Gallen,Switzerland
2021-01-31,16,Sankt Gallen,Switzerland
2021-02-01,175,Sankt Gallen,Switzerland
2021-02-02,77,Sankt Gallen,Switzerland
2021-02-03,125,Sankt Gallen,Switzerland
2021-02-04,89,Sankt Gallen,Switzerland
2021-02-05,88,Sankt Gallen,Switzerland
2021-02-06,46,Sankt Gallen,Switzerland
2021-02-07,23,Sankt Gallen,Switzerland
2021-02-08,117,Sankt Gallen,Switzerland
2021-02-09,87,Sankt Gallen,Switzerland
2021-02-10,67,Sankt Gallen,Switzerland
2021-02-11,53,Sankt Gallen,Switzerland
2021-02-12,58,Sankt Gallen,Switzerland
2021-02-13,24,Sankt Gallen,Switzerland
2021-02-14,12,Sankt Gallen,Switzerland
2021-02-15,93,Sankt Gallen,Switzerland
2021-02-16,52,Sankt Gallen,Switzerland
2021-02-17,57,Sankt Gallen,Switzerland
2021-02-18,45,Sankt Gallen,Switzerland
2021-02-19,43,Sankt Gallen,Switzerland
2021-02-20,23,Sankt Gallen,Switzerland
2021-02-21,18,Sankt Gallen,Switzerland
2021-02-22,85,Sankt Gallen,Switzerland
2021-02-23,61,Sankt Gallen,Switzerland
2021-02-24,59,Sankt Gallen,Switzerland
2021-02-25,43,Sankt Gallen,Switzerland
2021-02-26,53,Sankt Gallen,Switzerland
2021-02-27,22,Sankt Gallen,Switzerland
2021-02-28,13,Sankt Gallen,Switzerland
2021-03-01,100,Sankt Gallen,Switzerland
2021-03-02,65,Sankt Gallen,Switzerland
2021-03-03,62,Sankt Gallen,Switzerland
2021-03-04,46,Sankt Gallen,Switzerland
2021-03-05,63,Sankt Gallen,Switzerland
2021-03-06,26,Sankt Gallen,Switzerland
2021-03-07,15,Sankt Gallen,Switzerland
2021-03-08,107,Sankt Gallen,Switzerland
2021-03-09,65,Sankt Gallen,Switzerland
2021-03-10,56,Sankt Gallen,Switzerland
2021-03-11,58,Sankt Gallen,Switzerland
2021-03-12,63,Sankt Gallen,Switzerland
2021-03-13,34,Sankt Gallen,Switzerland
2021-03-14,12,Sankt Gallen,Switzerland
2021-03-15,93,Sankt Gallen,Switzerland
2021-03-16,95,Sankt Gallen,Switzerland
2021-03-17,78,Sankt Gallen,Switzerland
2021-03-18,101,Sankt Gallen,Switzerland
2021-03-19,78,Sankt Gallen,Switzerland
2021-03-20,32,Sankt Gallen,Switzerland
2021-03-21,30,Sankt Gallen,Switzerland
2021-03-22,158,Sankt Gallen,Switzerland
2021-03-23,108,Sankt Gallen,Switzerland
2021-03-24,124,Sankt Gallen,Switzerland
2021-03-25,121,Sankt Gallen,Switzerland
2021-03-26,125,Sankt Gallen,Switzerland
2021-03-27,46,Sankt Gallen,Switzerland
2021-03-28,33,Sankt Gallen,Switzerland
2021-03-29,164,Sankt Gallen,Switzerland
2021-03-30,102,Sankt Gallen,Switzerland
2021-03-31,131,Sankt Gallen,Switzerland
2021-04-01,86,Sankt Gallen,Switzerland
2021-04-02,22,Sankt Gallen,Switzerland
2021-04-03,58,Sankt Gallen,Switzerland
2021-04-04,29,Sankt Gallen,Switzerland
2021-04-05,51,Sankt Gallen,Switzerland
2021-04-06,181,Sankt Gallen,Switzerland
2021-04-07,129,Sankt Gallen,Switzerland
2021-04-08,146,Sankt Gallen,Switzerland
2021-04-09,158,Sankt Gallen,Switzerland
2021-04-10,58,Sankt Gallen,Switzerland
2021-04-11,33,Sankt Gallen,Switzerland
2021-04-12,193,Sankt Gallen,Switzerland
2021-04-13,128,Sankt Gallen,Switzerland
2021-04-14,101,Sankt Gallen,Switzerland
2021-04-15,80,Sankt Gallen,Switzerland
2021-04-16,113,Sankt Gallen,Switzerland
2021-04-17,65,Sankt Gallen,Switzerland
2021-04-18,29,Sankt Gallen,Switzerland
2021-04-19,219,Sankt Gallen,Switzerland
2021-04-20,151,Sankt Gallen,Switzerland
2021-04-21,122,Sankt Gallen,Switzerland
2021-04-22,129,Sankt Gallen,Switzerland
2021-04-23,145,Sankt Gallen,Switzerland
2021-04-24,53,Sankt Gallen,Switzerland
2021-04-25,50,Sankt Gallen,Switzerland
2021-04-26,189,Sankt Gallen,Switzerland
2021-04-27,111,Sankt Gallen,Switzerland
2021-04-28,158,Sankt Gallen,Switzerland
2021-04-29,81,Sankt Gallen,Switzerland
2021-04-30,93,Sankt Gallen,Switzerland
2021-05-01,49,Sankt Gallen,Switzerland
2021-05-02,24,Sankt Gallen,Switzerland
2021-05-03,134,Sankt Gallen,Switzerland
2021-05-04,121,Sankt Gallen,Switzerland
2021-05-05,101,Sankt Gallen,Switzerland
2021-05-06,80,Sankt Gallen,Switzerland
2021-05-07,114,Sankt Gallen,Switzerland
2021-05-08,41,Sankt Gallen,Switzerland
2021-05-09,30,Sankt Gallen,Switzerland
2021-05-10,133,Sankt Gallen,Switzerland
2021-05-11,100,Sankt Gallen,Switzerland
2021-05-12,95,Sankt Gallen,Switzerland
2021-05-13,27,Sankt Gallen,Switzerland
2021-05-14,101,Sankt Gallen,Switzerland
2021-05-15,42,Sankt Gallen,Switzerland
2021-05-16,35,Sankt Gallen,Switzerland
2021-05-17,151,Sankt Gallen,Switzerland
2021-05-18,106,Sankt Gallen,Switzerland
2021-05-19,89,Sankt Gallen,Switzerland
2021-05-20,86,Sankt Gallen,Switzerland
2021-05-21,116,Sankt Gallen,Switzerland
2021-05-22,52,Sankt Gallen,Switzerland
2021-05-23,31,Sankt Gallen,Switzerland
2021-05-24,41,Sankt Gallen,Switzerland
2021-05-25,123,Sankt Gallen,Switzerland
2021-05-26,89,Sankt Gallen,Switzerland
2021-05-27,76,Sankt Gallen,Switzerland
2021-05-28,70,Sankt Gallen,Switzerland
2021-05-29,41,Sankt Gallen,Switzerland
2021-05-30,24,Sankt Gallen,Switzerland
2021-05-31,101,Sankt Gallen,Switzerland
2021-06-01,83,Sankt Gallen,Switzerland
2021-06-02,72,Sankt Gallen,Switzerland
2021-06-03,52,Sankt Gallen,Switzerland
2021-06-04,57,Sankt Gallen,Switzerland
2021-06-05,23,Sankt Gallen,Switzerland
2021-06-06,15,Sankt Gallen,Switzerland
2021-06-07,58,Sankt Gallen,Switzerland
2021-06-08,29,Sankt Gallen,Switzerland
2021-06-09,30,Sankt Gallen,Switzerland
2021-06-10,26,Sankt Gallen,Switzerland
2021-06-11,35,Sankt Gallen,Switzerland
2021-06-12,11,Sankt Gallen,Switzerland
2021-06-13,6,Sankt Gallen,Switzerland
2021-06-14,47,Sankt Gallen,Switzerland
2021-06-15,17,Sankt Gallen,Switzerland
2021-06-16,14,Sankt Gallen,Switzerland
2021-06-17,11,Sankt Gallen,Switzerland
2021-06-18,13,Sankt Gallen,Switzerland
2021-06-19,8,Sankt Gallen,Switzerland
2021-06-20,5,Sankt Gallen,Switzerland
2021-06-21,13,Sankt Gallen,Switzerland
2021-06-22,11,Sankt Gallen,Switzerland
2021-06-23,14,Sankt Gallen,Switzerland
2021-06-24,4,Sankt Gallen,Switzerland
2021-06-25,4,Sankt Gallen,Switzerland
2021-06-26,0,Sankt Gallen,Switzerland
2021-06-27,1,Sankt Gallen,Switzerland
2021-06-28,6,Sankt Gallen,Switzerland
2021-06-29,9,Sankt Gallen,Switzerland
2021-06-30,6,Sankt Gallen,Switzerland
2021-07-01,15,Sankt Gallen,Switzerland
2021-07-02,9,Sankt Gallen,Switzerland
2021-07-03,9,Sankt Gallen,Switzerland
2021-07-04,11,Sankt Gallen,Switzerland
2021-07-05,11,Sankt Gallen,Switzerland
2021-07-06,32,Sankt Gallen,Switzerland
2021-07-07,28,Sankt Gallen,Switzerland
2021-07-08,22,Sankt Gallen,Switzerland
2021-07-09,21,Sankt Gallen,Switzerland
2021-07-10,14,Sankt Gallen,Switzerland
2021-07-11,10,Sankt Gallen,Switzerland
2021-07-12,35,Sankt Gallen,Switzerland
2021-07-13,31,Sankt Gallen,Switzerland
2021-07-14,31,Sankt Gallen,Switzerland
2021-07-15,32,Sankt Gallen,Switzerland
2021-07-16,28,Sankt Gallen,Switzerland
2021-07-17,23,Sankt Gallen,Switzerland
2021-07-18,18,Sankt Gallen,Switzerland
2021-07-19,49,Sankt Gallen,Switzerland
2021-07-20,42,Sankt Gallen,Switzerland
2021-07-21,41,Sankt Gallen,Switzerland
2021-07-22,28,Sankt Gallen,Switzerland
2021-07-23,24,Sankt Gallen,Switzerland
2021-07-24,15,Sankt Gallen,Switzerland
2021-07-25,30,Sankt Gallen,Switzerland
2021-07-26,48,Sankt Gallen,Switzerland
2021-07-27,46,Sankt Gallen,Switzerland
2021-07-28,30,Sankt Gallen,Switzerland
2021-07-29,26,Sankt Gallen,Switzerland
2021-07-30,31,Sankt Gallen,Switzerland
2021-07-31,18,Sankt Gallen,Switzerland
2021-08-01,13,Sankt Gallen,Switzerland
2021-08-02,72,Sankt Gallen,Switzerland
2021-08-03,44,Sankt Gallen,Switzerland
2021-08-04,59,Sankt Gallen,Switzerland
2021-08-05,59,Sankt Gallen,Switzerland
2021-08-06,66,Sankt Gallen,Switzerland
2021-08-07,54,Sankt Gallen,Switzerland
2021-08-08,40,Sankt Gallen,Switzerland
2021-08-09,273,Sankt Gallen,Switzerland
2021-08-10,195,Sankt Gallen,Switzerland
2021-08-11,153,Sankt Gallen,Switzerland
2021-08-12,157,Sankt Gallen,Switzerland
2021-08-13,217,Sankt Gallen,Switzerland
2021-08-14,79,Sankt Gallen,Switzerland
2021-08-15,72,Sankt Gallen,Switzerland
2021-08-16,439,Sankt Gallen,Switzerland
2021-08-17,254,Sankt Gallen,Switzerland
2021-08-18,189,Sankt Gallen,Switzerland
2021-08-19,173,Sankt Gallen,Switzerland
2021-08-20,200,Sankt Gallen,Switzerland
2021-08-21,75,Sankt Gallen,Switzerland
2021-08-22,66,Sankt Gallen,Switzerland
2021-08-23,338,Sankt Gallen,Switzerland
2021-08-24,206,Sankt Gallen,Switzerland
2021-08-25,209,Sankt Gallen,Switzerland
2021-08-26,190,Sankt Gallen,Switzerland
2021-08-27,215,Sankt Gallen,Switzerland
2021-08-28,86,Sankt Gallen,Switzerland
2021-08-29,57,Sankt Gallen,Switzerland
2021-08-30,362,Sankt Gallen,Switzerland
2021-08-31,253,Sankt Gallen,Switzerland
2021-09-01,242,Sankt Gallen,Switzerland
2021-09-02,259,Sankt Gallen,Switzerland
2021-09-03,311,Sankt Gallen,Switzerland
2021-09-04,106,Sankt Gallen,Switzerland
2021-09-05,61,Sankt Gallen,Switzerland
2021-09-06,426,Sankt Gallen,Switzerland
2021-09-07,291,Sankt Gallen,Switzerland
2021-09-08,251,Sankt Gallen,Switzerland
2021-09-09,237,Sankt Gallen,Switzerland
2021-09-10,273,Sankt Gallen,Switzerland
2021-09-11,104,Sankt Gallen,Switzerland
2021-09-12,69,Sankt Gallen,Switzerland
2021-09-13,356,Sankt Gallen,Switzerland
2021-09-14,247,Sankt Gallen,Switzerland
2021-09-15,205,Sankt Gallen,Switzerland
2021-09-16,161,Sankt Gallen,Switzerland
2021-09-17,162,Sankt Gallen,Switzerland
2021-09-18,60,Sankt Gallen,Switzerland
2021-09-19,44,Sankt Gallen,Switzerland
2021-09-20,225,Sankt Gallen,Switzerland
2021-09-21,167,Sankt Gallen,Switzerland
2021-09-22,117,Sankt Gallen,Switzerland
2021-09-23,116,Sankt Gallen,Switzerland
2021-09-24,136,Sankt Gallen,Switzerland
2021-09-25,49,Sankt Gallen,Switzerland
2021-09-26,20,Sankt Gallen,Switzerland
2021-09-27,204,Sankt Gallen,Switzerland
2021-09-28,110,Sankt Gallen,Switzerland
2021-09-29,112,Sankt Gallen,Switzerland
2021-09-30,96,Sankt Gallen,Switzerland
2021-10-01,120,Sankt Gallen,Switzerland
2021-10-02,72,Sankt Gallen,Switzerland
2021-10-03,35,Sankt Gallen,Switzerland
2021-10-04,122,Sankt Gallen,Switzerland
2021-10-05,89,Sankt Gallen,Switzerland
2021-10-06,101,Sankt Gallen,Switzerland
2021-10-07,93,Sankt Gallen,Switzerland
2021-10-08,104,Sankt Gallen,Switzerland
2021-10-09,51,Sankt Gallen,Switzerland
2021-10-10,40,Sankt Gallen,Switzerland
2021-10-11,149,Sankt Gallen,Switzerland
2021-10-12,99,Sankt Gallen,Switzerland
2021-10-13,92,Sankt Gallen,Switzerland
2021-10-14,97,Sankt Gallen,Switzerland
2021-10-15,104,Sankt Gallen,Switzerland
2021-10-16,79,Sankt Gallen,Switzerland
2021-10-17,45,Sankt Gallen,Switzerland
2021-10-18,246,Sankt Gallen,Switzerland
2021-10-19,161,Sankt Gallen,Switzerland
2021-10-20,181,Sankt Gallen,Switzerland
2021-10-21,167,Sankt Gallen,Switzerland
2021-10-22,189,Sankt Gallen,Switzerland
2021-10-23,116,Sankt Gallen,Switzerland
2021-10-24,76,Sankt Gallen,Switzerland
2021-10-25,324,Sankt Gallen,Switzerland
2021-10-26,205,Sankt Gallen,Switzerland
2021-10-27,195,Sankt Gallen,Switzerland
2021-10-28,182,Sankt Gallen,Switzerland
2021-10-29,220,Sankt Gallen,Switzerland
2021-10-30,106,Sankt Gallen,Switzerland
2021-10-31,111,Sankt Gallen,Switzerland
2021-11-01,139,Sankt Gallen,Switzerland
2021-11-02,455,Sankt Gallen,Switzerland
2021-11-03,288,Sankt Gallen,Switzerland
2021-11-04,305,Sankt Gallen,Switzerland
2021-11-05,321,Sankt Gallen,Switzerland
2021-11-06,175,Sankt Gallen,Switzerland
2021-11-07,147,Sankt Gallen,Switzerland
2021-11-08,580,Sankt Gallen,Switzerland
2021-11-09,445,Sankt Gallen,Switzerland
2021-11-10,441,Sankt Gallen,Switzerland
2021-11-11,429,Sankt Gallen,Switzerland
2021-11-12,419,Sankt Gallen,Switzerland
2021-11-13,266,Sankt Gallen,Switzerland
2021-11-14,190,Sankt Gallen,Switzerland
2021-11-15,739,Sankt Gallen,Switzerland
2021-11-16,550,Sankt Gallen,Switzerland
2021-11-17,620,Sankt Gallen,Switzerland
2021-11-18,571,Sankt Gallen,Switzerland
2021-11-19,638,Sankt Gallen,Switzerland
2021-11-20,325,Sankt Gallen,Switzerland
2021-11-21,268,Sankt Gallen,Switzerland
2021-11-22,1061,Sankt Gallen,Switzerland
2021-11-23,850,Sankt Gallen,Switzerland
2021-11-24,796,Sankt Gallen,Switzerland
2021-11-25,700,Sankt Gallen,Switzerland
2021-11-26,772,Sankt Gallen,Switzerland
2021-11-27,381,Sankt Gallen,Switzerland
2021-11-28,254,Sankt Gallen,Switzerland
2021-11-29,1170,Sankt Gallen,Switzerland
2021-11-30,778,Sankt Gallen,Switzerland
2021-12-01,843,Sankt Gallen,Switzerland
2021-12-02,769,Sankt Gallen,Switzerland
2021-12-03,836,Sankt Gallen,Switzerland
2021-12-04,435,Sankt Gallen,Switzerland
2021-12-05,290,Sankt Gallen,Switzerland
2021-12-06,1101,Sankt Gallen,Switzerland
2021-12-07,838,Sankt Gallen,Switzerland
2021-12-08,756,Sankt Gallen,Switzerland
2021-12-09,690,Sankt Gallen,Switzerland
2021-12-10,763,Sankt Gallen,Switzerland
2021-12-11,312,Sankt Gallen,Switzerland
2021-12-12,237,Sankt Gallen,Switzerland
2021-12-13,1081,Sankt Gallen,Switzerland
2021-12-14,773,Sankt Gallen,Switzerland
2021-12-15,559,Sankt Gallen,Switzerland
2021-12-16,582,Sankt Gallen,Switzerland
2021-12-17,555,Sankt Gallen,Switzerland
2021-12-18,273,Sankt Gallen,Switzerland
2021-12-19,186,Sankt Gallen,Switzerland
2021-12-20,788,Sankt Gallen,Switzerland
2021-12-21,585,Sankt Gallen,Switzerland
2021-12-22,535,Sankt Gallen,Switzerland
2021-12-23,491,Sankt Gallen,Switzerland
2021-12-24,410,Sankt Gallen,Switzerland
2021-12-25,192,Sankt Gallen,Switzerland
2021-12-26,209,Sankt Gallen,Switzerland
2021-12-27,867,Sankt Gallen,Switzerland
2021-12-28,694,Sankt Gallen,Switzerland
2021-12-29,739,Sankt Gallen,Switzerland
2021-12-30,688,Sankt Gallen,Switzerland
2021-12-31,542,Sankt Gallen,Switzerland
2022-01-01,282,Sankt Gallen,Switzerland
2022-01-02,336,Sankt Gallen,Switzerland
2022-01-03,1512,Sankt Gallen,Switzerland
2022-01-04,1223,Sankt Gallen,Switzerland
2022-01-05,1217,Sankt Gallen,Switzerland
2022-01-06,986,Sankt Gallen,Switzerland
2022-01-07,1015,Sankt Gallen,Switzerland
2022-01-08,527,Sankt Gallen,Switzerland
2022-01-09,414,Sankt Gallen,Switzerland
2022-01-10,1525,Sankt Gallen,Switzerland
2022-01-11,1228,Sankt Gallen,Switzerland
2022-01-12,1204,Sankt Gallen,Switzerland
2022-01-13,1130,Sankt Gallen,Switzerland
2022-01-14,1188,Sankt Gallen,Switzerland
2022-01-15,733,Sankt Gallen,Switzerland
2022-01-16,428,Sankt Gallen,Switzerland
2022-01-17,2133,Sankt Gallen,Switzerland
2022-01-18,1984,Sankt Gallen,Switzerland
2022-01-19,1837,Sankt Gallen,Switzerland
2022-01-20,1841,Sankt Gallen,Switzerland
2022-01-21,1818,Sankt Gallen,Switzerland
2022-01-22,926,Sankt Gallen,Switzerland
2022-01-23,769,Sankt Gallen,Switzerland
2022-01-24,2746,Sankt Gallen,Switzerland
2022-01-25,2417,Sankt Gallen,Switzerland
2022-01-26,2205,Sankt Gallen,Switzerland
2022-01-27,1895,Sankt Gallen,Switzerland
2022-01-28,1986,Sankt Gallen,Switzerland
2022-01-29,1105,Sankt Gallen,Switzerland
2022-01-30,685,Sankt Gallen,Switzerland
2022-01-31,2527,Sankt Gallen,Switzerland
2022-02-01,1985,Sankt Gallen,Switzerland
2022-02-02,1881,Sankt Gallen,Switzerland
2022-02-03,1519,Sankt Gallen,Switzerland
2022-02-04,1414,Sankt Gallen,Switzerland
2022-02-05,972,Sankt Gallen,Switzerland
2022-02-06,693,Sankt Gallen,Switzerland
2022-02-07,2223,Sankt Gallen,Switzerland
2022-02-08,1685,Sankt Gallen,Switzerland
2022-02-09,1520,Sankt Gallen,Switzerland
2022-02-10,1302,Sankt Gallen,Switzerland
2022-02-11,1278,Sankt Gallen,Switzerland
2022-02-12,687,Sankt Gallen,Switzerland
2022-02-13,449,Sankt Gallen,Switzerland
2022-02-14,1874,Sankt Gallen,Switzerland
2022-02-15,1348,Sankt Gallen,Switzerland
2022-02-16,1117,Sankt Gallen,Switzerland
2022-02-17,870,Sankt Gallen,Switzerland
2022-02-18,833,Sankt Gallen,Switzerland
2022-02-19,423,Sankt Gallen,Switzerland
2022-02-20,317,Sankt Gallen,Switzerland
2022-02-21,1540,Sankt Gallen,Switzerland
2022-02-22,1118,Sankt Gallen,Switzerland
2022-02-23,1165,Sankt Gallen,Switzerland
2022-02-24,1080,Sankt Gallen,Switzerland
2022-02-25,1076,Sankt Gallen,Switzerland
2022-02-26,571,Sankt Gallen,Switzerland
2022-02-27,418,Sankt Gallen,Switzerland
2022-02-28,2041,Sankt Gallen,Switzerland
2022-03-01,1802,Sankt Gallen,Switzerland
2022-03-02,1912,Sankt Gallen,Switzerland
2022-03-03,1896,Sankt Gallen,Switzerland
2022-03-04,1722,Sankt Gallen,Switzerland
2022-03-05,862,Sankt Gallen,Switzerland
2022-03-06,654,Sankt Gallen,Switzerland
2022-03-07,2619,Sankt Gallen,Switzerland
2022-03-08,2112,Sankt Gallen,Switzerland
2022-03-09,2074,Sankt Gallen,Switzerland
2022-03-10,1788,Sankt Gallen,Switzerland
2022-03-11,1879,Sankt Gallen,Switzerland
2022-03-12,814,Sankt Gallen,Switzerland
