"date,""mcccityname1"",""cases"""
"2022-04-09,""York"",0"
"2022-04-09,""Hastings"",0"
"2022-04-09,""Worcester"",0"
"2022-04-08,""York"",147"
"2022-04-08,""Hastings"",46"
"2022-04-08,""Worcester"",59"
"2022-04-07,""York"",171"
"2022-04-07,""Hastings"",78"
"2022-04-07,""Worcester"",63"
"2022-04-06,""York"",159"
"2022-04-06,""Hastings"",55"
"2022-04-06,""Worcester"",89"
"2022-04-05,""York"",165"
"2022-04-05,""Hastings"",53"
"2022-04-05,""Worcester"",84"
"2022-04-04,""York"",440"
"2022-04-04,""Hastings"",188"
"2022-04-04,""Worcester"",228"
"2022-04-03,""York"",0"
"2022-04-03,""Hastings"",0"
"2022-04-03,""Worcester"",0"
"2022-04-02,""York"",0"
"2022-04-02,""Hastings"",0"
"2022-04-02,""Worcester"",0"
"2022-04-01,""York"",224"
"2022-04-01,""Hastings"",82"
"2022-04-01,""Worcester"",106"
"2022-03-31,""York"",246"
"2022-03-31,""Hastings"",127"
"2022-03-31,""Worcester"",92"
"2022-03-30,""York"",259"
"2022-03-30,""Hastings"",115"
"2022-03-30,""Worcester"",145"
"2022-03-29,""York"",246"
"2022-03-29,""Hastings"",100"
"2022-03-29,""Worcester"",129"
"2022-03-28,""York"",720"
"2022-03-28,""Hastings"",276"
"2022-03-28,""Worcester"",413"
"2022-03-27,""York"",0"
"2022-03-27,""Hastings"",0"
"2022-03-27,""Worcester"",0"
"2022-03-26,""York"",0"
"2022-03-26,""Hastings"",0"
"2022-03-26,""Worcester"",0"
"2022-03-25,""York"",273"
"2022-03-25,""Hastings"",101"
"2022-03-25,""Worcester"",129"
"2022-03-24,""York"",334"
"2022-03-24,""Hastings"",121"
"2022-03-24,""Worcester"",139"
"2022-03-23,""York"",350"
"2022-03-23,""Hastings"",184"
"2022-03-23,""Worcester"",197"
"2022-03-22,""York"",326"
"2022-03-22,""Hastings"",123"
"2022-03-22,""Worcester"",144"
"2022-03-21,""York"",788"
"2022-03-21,""Hastings"",337"
"2022-03-21,""Worcester"",307"
"2022-03-20,""York"",0"
"2022-03-20,""Hastings"",0"
"2022-03-20,""Worcester"",0"
"2022-03-19,""York"",0"
"2022-03-19,""Hastings"",0"
"2022-03-19,""Worcester"",0"
"2022-03-18,""York"",268"
"2022-03-18,""Hastings"",194"
"2022-03-18,""Worcester"",132"
"2022-03-17,""York"",292"
"2022-03-17,""Hastings"",147"
"2022-03-17,""Worcester"",148"
"2022-03-16,""York"",269"
"2022-03-16,""Hastings"",214"
"2022-03-16,""Worcester"",144"
"2022-03-15,""York"",250"
"2022-03-15,""Hastings"",119"
"2022-03-15,""Worcester"",136"
"2022-03-14,""York"",666"
"2022-03-14,""Hastings"",432"
"2022-03-14,""Worcester"",283"
"2022-03-13,""York"",0"
"2022-03-13,""Hastings"",0"
"2022-03-13,""Worcester"",0"
"2022-03-12,""York"",0"
"2022-03-12,""Hastings"",0"
"2022-03-12,""Worcester"",0"
"2022-03-11,""York"",189"
"2022-03-11,""Hastings"",154"
"2022-03-11,""Worcester"",131"
"2022-03-10,""York"",220"
"2022-03-10,""Hastings"",158"
"2022-03-10,""Worcester"",82"
"2022-03-09,""York"",199"
"2022-03-09,""Hastings"",148"
"2022-03-09,""Worcester"",106"
"2022-03-08,""York"",160"
"2022-03-08,""Hastings"",120"
"2022-03-08,""Worcester"",85"
"2022-03-07,""York"",434"
"2022-03-07,""Hastings"",298"
"2022-03-07,""Worcester"",179"
"2022-03-06,""York"",0"
"2022-03-06,""Hastings"",0"
"2022-03-06,""Worcester"",0"
"2022-03-05,""York"",0"
"2022-03-05,""Hastings"",0"
"2022-03-05,""Worcester"",0"
"2022-03-04,""York"",154"
"2022-03-04,""Hastings"",85"
"2022-03-04,""Worcester"",73"
"2022-03-03,""York"",117"
"2022-03-03,""Hastings"",91"
"2022-03-03,""Worcester"",96"
"2022-03-02,""York"",132"
"2022-03-02,""Hastings"",78"
"2022-03-02,""Worcester"",92"
"2022-03-01,""York"",112"
"2022-03-01,""Hastings"",75"
"2022-03-01,""Worcester"",61"
"2022-02-28,""York"",256"
"2022-02-28,""Hastings"",152"
"2022-02-28,""Worcester"",158"
"2022-02-27,""York"",0"
"2022-02-27,""Hastings"",0"
"2022-02-27,""Worcester"",0"
"2022-02-26,""York"",0"
"2022-02-26,""Hastings"",0"
"2022-02-26,""Worcester"",0"
"2022-02-25,""York"",78"
"2022-02-25,""Hastings"",82"
"2022-02-25,""Worcester"",64"
"2022-02-24,""York"",128"
"2022-02-24,""Hastings"",92"
"2022-02-24,""Worcester"",77"
"2022-02-23,""York"",100"
"2022-02-23,""Hastings"",97"
"2022-02-23,""Worcester"",56"
"2022-02-22,""York"",135"
"2022-02-22,""Hastings"",92"
"2022-02-22,""Worcester"",79"
"2022-02-21,""York"",98"
"2022-02-21,""Hastings"",87"
"2022-02-21,""Worcester"",51"
"2022-02-20,""York"",132"
"2022-02-20,""Hastings"",55"
"2022-02-20,""Worcester"",66"
"2022-02-19,""York"",120"
"2022-02-19,""Hastings"",93"
"2022-02-19,""Worcester"",74"
"2022-02-18,""York"",125"
"2022-02-18,""Hastings"",118"
"2022-02-18,""Worcester"",100"
"2022-02-17,""York"",172"
"2022-02-17,""Hastings"",96"
"2022-02-17,""Worcester"",85"
"2022-02-16,""York"",137"
"2022-02-16,""Hastings"",98"
"2022-02-16,""Worcester"",118"
"2022-02-15,""York"",155"
"2022-02-15,""Hastings"",86"
"2022-02-15,""Worcester"",95"
"2022-02-14,""York"",99"
"2022-02-14,""Hastings"",68"
"2022-02-14,""Worcester"",73"
"2022-02-13,""York"",100"
"2022-02-13,""Hastings"",74"
"2022-02-13,""Worcester"",75"
"2022-02-12,""York"",140"
"2022-02-12,""Hastings"",102"
"2022-02-12,""Worcester"",128"
"2022-02-11,""York"",181"
"2022-02-11,""Hastings"",111"
"2022-02-11,""Worcester"",115"
"2022-02-10,""York"",211"
"2022-02-10,""Hastings"",125"
"2022-02-10,""Worcester"",109"
"2022-02-09,""York"",201"
"2022-02-09,""Hastings"",134"
"2022-02-09,""Worcester"",152"
"2022-02-08,""York"",207"
"2022-02-08,""Hastings"",121"
"2022-02-08,""Worcester"",109"
"2022-02-07,""York"",208"
"2022-02-07,""Hastings"",118"
"2022-02-07,""Worcester"",95"
"2022-02-06,""York"",195"
"2022-02-06,""Hastings"",118"
"2022-02-06,""Worcester"",102"
"2022-02-05,""York"",218"
"2022-02-05,""Hastings"",112"
"2022-02-05,""Worcester"",141"
"2022-02-04,""York"",281"
"2022-02-04,""Hastings"",134"
"2022-02-04,""Worcester"",194"
"2022-02-03,""York"",304"
"2022-02-03,""Hastings"",170"
"2022-02-03,""Worcester"",145"
"2022-02-02,""York"",334"
"2022-02-02,""Hastings"",176"
"2022-02-02,""Worcester"",197"
"2022-02-01,""York"",411"
"2022-02-01,""Hastings"",179"
"2022-02-01,""Worcester"",251"
"2022-01-31,""York"",2659"
"2022-01-31,""Hastings"",1051"
"2022-01-31,""Worcester"",1321"
"2022-01-30,""York"",273"
"2022-01-30,""Hastings"",91"
"2022-01-30,""Worcester"",118"
"2022-01-29,""York"",275"
"2022-01-29,""Hastings"",137"
"2022-01-29,""Worcester"",202"
"2022-01-28,""York"",324"
"2022-01-28,""Hastings"",130"
"2022-01-28,""Worcester"",201"
"2022-01-27,""York"",341"
"2022-01-27,""Hastings"",145"
"2022-01-27,""Worcester"",251"
"2022-01-26,""York"",360"
"2022-01-26,""Hastings"",163"
"2022-01-26,""Worcester"",252"
"2022-01-25,""York"",340"
"2022-01-25,""Hastings"",138"
"2022-01-25,""Worcester"",214"
"2022-01-24,""York"",274"
"2022-01-24,""Hastings"",122"
"2022-01-24,""Worcester"",185"
"2022-01-23,""York"",230"
"2022-01-23,""Hastings"",129"
"2022-01-23,""Worcester"",160"
"2022-01-22,""York"",248"
"2022-01-22,""Hastings"",128"
"2022-01-22,""Worcester"",170"
"2022-01-21,""York"",254"
"2022-01-21,""Hastings"",129"
"2022-01-21,""Worcester"",173"
"2022-01-20,""York"",309"
"2022-01-20,""Hastings"",148"
"2022-01-20,""Worcester"",215"
"2022-01-19,""York"",318"
"2022-01-19,""Hastings"",174"
"2022-01-19,""Worcester"",196"
"2022-01-18,""York"",284"
"2022-01-18,""Hastings"",119"
"2022-01-18,""Worcester"",155"
"2022-01-17,""York"",261"
"2022-01-17,""Hastings"",99"
"2022-01-17,""Worcester"",172"
"2022-01-16,""York"",226"
"2022-01-16,""Hastings"",93"
"2022-01-16,""Worcester"",105"
"2022-01-15,""York"",246"
"2022-01-15,""Hastings"",87"
"2022-01-15,""Worcester"",154"
"2022-01-14,""York"",249"
"2022-01-14,""Hastings"",158"
"2022-01-14,""Worcester"",232"
"2022-01-13,""York"",267"
"2022-01-13,""Hastings"",139"
"2022-01-13,""Worcester"",162"
"2022-01-12,""York"",403"
"2022-01-12,""Hastings"",139"
"2022-01-12,""Worcester"",223"
"2022-01-11,""York"",445"
"2022-01-11,""Hastings"",128"
"2022-01-11,""Worcester"",222"
"2022-01-10,""York"",416"
"2022-01-10,""Hastings"",97"
"2022-01-10,""Worcester"",158"
"2022-01-09,""York"",557"
"2022-01-09,""Hastings"",139"
"2022-01-09,""Worcester"",207"
"2022-01-08,""York"",378"
"2022-01-08,""Hastings"",152"
"2022-01-08,""Worcester"",162"
"2022-01-07,""York"",409"
"2022-01-07,""Hastings"",272"
"2022-01-07,""Worcester"",214"
"2022-01-06,""York"",469"
"2022-01-06,""Hastings"",194"
"2022-01-06,""Worcester"",292"
"2022-01-05,""York"",455"
"2022-01-05,""Hastings"",194"
"2022-01-05,""Worcester"",288"
"2022-01-04,""York"",434"
"2022-01-04,""Hastings"",135"
"2022-01-04,""Worcester"",209"
"2022-01-03,""York"",544"
"2022-01-03,""Hastings"",139"
"2022-01-03,""Worcester"",150"
"2022-01-02,""York"",605"
"2022-01-02,""Hastings"",162"
"2022-01-02,""Worcester"",214"
"2022-01-01,""York"",490"
"2022-01-01,""Hastings"",182"
"2022-01-01,""Worcester"",210"
"2021-12-31,""York"",543"
"2021-12-31,""Hastings"",222"
"2021-12-31,""Worcester"",245"
"2021-12-30,""York"",550"
"2021-12-30,""Hastings"",181"
"2021-12-30,""Worcester"",209"
"2021-12-29,""York"",474"
"2021-12-29,""Hastings"",114"
"2021-12-29,""Worcester"",258"
"2021-12-28,""York"",563"
"2021-12-28,""Hastings"",93"
"2021-12-28,""Worcester"",219"
"2021-12-27,""York"",509"
"2021-12-27,""Hastings"",105"
"2021-12-27,""Worcester"",98"
"2021-12-26,""York"",265"
"2021-12-26,""Hastings"",136"
"2021-12-26,""Worcester"",207"
"2021-12-25,""York"",623"
"2021-12-25,""Hastings"",102"
"2021-12-25,""Worcester"",189"
"2021-12-24,""York"",286"
"2021-12-24,""Hastings"",100"
"2021-12-24,""Worcester"",133"
"2021-12-23,""York"",372"
"2021-12-23,""Hastings"",81"
"2021-12-23,""Worcester"",175"
"2021-12-22,""York"",175"
"2021-12-22,""Hastings"",137"
"2021-12-22,""Worcester"",99"
"2021-12-21,""York"",257"
"2021-12-21,""Hastings"",69"
"2021-12-21,""Worcester"",119"
"2021-12-20,""York"",289"
"2021-12-20,""Hastings"",61"
"2021-12-20,""Worcester"",84"
"2021-12-19,""York"",269"
"2021-12-19,""Hastings"",96"
"2021-12-19,""Worcester"",93"
"2021-12-18,""York"",205"
"2021-12-18,""Hastings"",92"
"2021-12-18,""Worcester"",93"
"2021-12-17,""York"",208"
"2021-12-17,""Hastings"",129"
"2021-12-17,""Worcester"",118"
"2021-12-16,""York"",221"
"2021-12-16,""Hastings"",75"
"2021-12-16,""Worcester"",149"
"2021-12-15,""York"",185"
"2021-12-15,""Hastings"",89"
"2021-12-15,""Worcester"",112"
"2021-12-14,""York"",121"
"2021-12-14,""Hastings"",50"
"2021-12-14,""Worcester"",97"
"2021-12-13,""York"",139"
"2021-12-13,""Hastings"",93"
"2021-12-13,""Worcester"",41"
"2021-12-12,""York"",128"
"2021-12-12,""Hastings"",59"
"2021-12-12,""Worcester"",84"
"2021-12-11,""York"",129"
"2021-12-11,""Hastings"",91"
"2021-12-11,""Worcester"",112"
"2021-12-10,""York"",158"
"2021-12-10,""Hastings"",77"
"2021-12-10,""Worcester"",81"
"2021-12-09,""York"",146"
"2021-12-09,""Hastings"",52"
"2021-12-09,""Worcester"",96"
"2021-12-08,""York"",114"
"2021-12-08,""Hastings"",87"
"2021-12-08,""Worcester"",122"
"2021-12-07,""York"",110"
"2021-12-07,""Hastings"",100"
"2021-12-07,""Worcester"",87"
"2021-12-06,""York"",205"
"2021-12-06,""Hastings"",67"
"2021-12-06,""Worcester"",116"
"2021-12-05,""York"",122"
"2021-12-05,""Hastings"",100"
"2021-12-05,""Worcester"",89"
"2021-12-04,""York"",64"
"2021-12-04,""Hastings"",89"
"2021-12-04,""Worcester"",78"
"2021-12-03,""York"",89"
"2021-12-03,""Hastings"",133"
"2021-12-03,""Worcester"",81"
"2021-12-02,""York"",140"
"2021-12-02,""Hastings"",128"
"2021-12-02,""Worcester"",108"
"2021-12-01,""York"",125"
"2021-12-01,""Hastings"",142"
"2021-12-01,""Worcester"",102"
"2021-11-30,""York"",93"
"2021-11-30,""Hastings"",84"
"2021-11-30,""Worcester"",80"
"2021-11-29,""York"",127"
"2021-11-29,""Hastings"",89"
"2021-11-29,""Worcester"",49"
"2021-11-28,""York"",70"
"2021-11-28,""Hastings"",75"
"2021-11-28,""Worcester"",64"
"2021-11-27,""York"",91"
"2021-11-27,""Hastings"",112"
"2021-11-27,""Worcester"",119"
"2021-11-26,""York"",110"
"2021-11-26,""Hastings"",116"
"2021-11-26,""Worcester"",114"
"2021-11-25,""York"",126"
"2021-11-25,""Hastings"",101"
"2021-11-25,""Worcester"",99"
"2021-11-24,""York"",101"
"2021-11-24,""Hastings"",88"
"2021-11-24,""Worcester"",92"
"2021-11-23,""York"",105"
"2021-11-23,""Hastings"",67"
"2021-11-23,""Worcester"",88"
"2021-11-22,""York"",139"
"2021-11-22,""Hastings"",87"
"2021-11-22,""Worcester"",88"
"2021-11-21,""York"",72"
"2021-11-21,""Hastings"",103"
"2021-11-21,""Worcester"",106"
"2021-11-20,""York"",107"
"2021-11-20,""Hastings"",97"
"2021-11-20,""Worcester"",88"
"2021-11-19,""York"",123"
"2021-11-19,""Hastings"",101"
"2021-11-19,""Worcester"",48"
"2021-11-18,""York"",147"
"2021-11-18,""Hastings"",86"
"2021-11-18,""Worcester"",113"
"2021-11-17,""York"",161"
"2021-11-17,""Hastings"",60"
"2021-11-17,""Worcester"",92"
"2021-11-16,""York"",134"
"2021-11-16,""Hastings"",76"
"2021-11-16,""Worcester"",70"
"2021-11-15,""York"",113"
"2021-11-15,""Hastings"",58"
"2021-11-15,""Worcester"",69"
"2021-11-14,""York"",133"
"2021-11-14,""Hastings"",61"
"2021-11-14,""Worcester"",36"
"2021-11-13,""York"",127"
"2021-11-13,""Hastings"",69"
"2021-11-13,""Worcester"",74"
"2021-11-12,""York"",106"
"2021-11-12,""Hastings"",93"
"2021-11-12,""Worcester"",67"
"2021-11-11,""York"",161"
"2021-11-11,""Hastings"",105"
"2021-11-11,""Worcester"",53"
"2021-11-10,""York"",111"
"2021-11-10,""Hastings"",54"
"2021-11-10,""Worcester"",51"
"2021-11-09,""York"",112"
"2021-11-09,""Hastings"",48"
"2021-11-09,""Worcester"",47"
"2021-11-08,""York"",107"
"2021-11-08,""Hastings"",47"
"2021-11-08,""Worcester"",42"
"2021-11-07,""York"",110"
"2021-11-07,""Hastings"",56"
"2021-11-07,""Worcester"",40"
"2021-11-06,""York"",97"
"2021-11-06,""Hastings"",32"
"2021-11-06,""Worcester"",43"
"2021-11-05,""York"",125"
"2021-11-05,""Hastings"",51"
"2021-11-05,""Worcester"",60"
"2021-11-04,""York"",138"
"2021-11-04,""Hastings"",58"
"2021-11-04,""Worcester"",56"
"2021-11-03,""York"",123"
"2021-11-03,""Hastings"",73"
"2021-11-03,""Worcester"",92"
"2021-11-02,""York"",101"
"2021-11-02,""Hastings"",37"
"2021-11-02,""Worcester"",57"
"2021-11-01,""York"",120"
"2021-11-01,""Hastings"",29"
"2021-11-01,""Worcester"",64"
"2021-10-31,""York"",112"
"2021-10-31,""Hastings"",54"
"2021-10-31,""Worcester"",62"
"2021-10-30,""York"",170"
"2021-10-30,""Hastings"",53"
"2021-10-30,""Worcester"",95"
"2021-10-29,""York"",165"
"2021-10-29,""Hastings"",66"
"2021-10-29,""Worcester"",86"
"2021-10-28,""York"",114"
"2021-10-28,""Hastings"",54"
"2021-10-28,""Worcester"",57"
"2021-10-27,""York"",135"
"2021-10-27,""Hastings"",37"
"2021-10-27,""Worcester"",61"
"2021-10-26,""York"",122"
"2021-10-26,""Hastings"",34"
"2021-10-26,""Worcester"",64"
"2021-10-25,""York"",128"
"2021-10-25,""Hastings"",39"
"2021-10-25,""Worcester"",56"
"2021-10-24,""York"",130"
"2021-10-24,""Hastings"",40"
"2021-10-24,""Worcester"",58"
"2021-10-23,""York"",113"
"2021-10-23,""Hastings"",50"
"2021-10-23,""Worcester"",69"
"2021-10-22,""York"",134"
"2021-10-22,""Hastings"",47"
"2021-10-22,""Worcester"",104"
"2021-10-21,""York"",151"
"2021-10-21,""Hastings"",38"
"2021-10-21,""Worcester"",64"
"2021-10-20,""York"",150"
"2021-10-20,""Hastings"",50"
"2021-10-20,""Worcester"",81"
"2021-10-19,""York"",104"
"2021-10-19,""Hastings"",30"
"2021-10-19,""Worcester"",47"
"2021-10-18,""York"",93"
"2021-10-18,""Hastings"",29"
"2021-10-18,""Worcester"",52"
"2021-10-17,""York"",120"
"2021-10-17,""Hastings"",32"
"2021-10-17,""Worcester"",34"
"2021-10-16,""York"",80"
"2021-10-16,""Hastings"",44"
"2021-10-16,""Worcester"",63"
"2021-10-15,""York"",133"
"2021-10-15,""Hastings"",51"
"2021-10-15,""Worcester"",54"
"2021-10-14,""York"",110"
"2021-10-14,""Hastings"",56"
"2021-10-14,""Worcester"",59"
"2021-10-13,""York"",104"
"2021-10-13,""Hastings"",24"
"2021-10-13,""Worcester"",44"
"2021-10-12,""York"",65"
"2021-10-12,""Hastings"",31"
"2021-10-12,""Worcester"",35"
"2021-10-11,""York"",77"
"2021-10-11,""Hastings"",37"
"2021-10-11,""Worcester"",50"
"2021-10-10,""York"",99"
"2021-10-10,""Hastings"",24"
"2021-10-10,""Worcester"",45"
"2021-10-09,""York"",69"
"2021-10-09,""Hastings"",35"
"2021-10-09,""Worcester"",40"
"2021-10-08,""York"",88"
"2021-10-08,""Hastings"",26"
"2021-10-08,""Worcester"",31"
"2021-10-07,""York"",74"
"2021-10-07,""Hastings"",39"
"2021-10-07,""Worcester"",58"
"2021-10-06,""York"",75"
"2021-10-06,""Hastings"",31"
"2021-10-06,""Worcester"",40"
"2021-10-05,""York"",68"
"2021-10-05,""Hastings"",20"
"2021-10-05,""Worcester"",28"
"2021-10-04,""York"",60"
"2021-10-04,""Hastings"",25"
"2021-10-04,""Worcester"",30"
"2021-10-03,""York"",56"
"2021-10-03,""Hastings"",18"
"2021-10-03,""Worcester"",18"
"2021-10-02,""York"",71"
"2021-10-02,""Hastings"",17"
"2021-10-02,""Worcester"",24"
"2021-10-01,""York"",66"
"2021-10-01,""Hastings"",11"
"2021-10-01,""Worcester"",31"
"2021-09-30,""York"",109"
"2021-09-30,""Hastings"",23"
"2021-09-30,""Worcester"",20"
"2021-09-29,""York"",73"
"2021-09-29,""Hastings"",16"
"2021-09-29,""Worcester"",45"
"2021-09-28,""York"",65"
"2021-09-28,""Hastings"",33"
"2021-09-28,""Worcester"",31"
"2021-09-27,""York"",74"
"2021-09-27,""Hastings"",23"
"2021-09-27,""Worcester"",26"
"2021-09-26,""York"",56"
"2021-09-26,""Hastings"",19"
"2021-09-26,""Worcester"",32"
"2021-09-25,""York"",64"
"2021-09-25,""Hastings"",26"
"2021-09-25,""Worcester"",29"
"2021-09-24,""York"",68"
"2021-09-24,""Hastings"",20"
"2021-09-24,""Worcester"",28"
"2021-09-23,""York"",96"
"2021-09-23,""Hastings"",21"
"2021-09-23,""Worcester"",20"
"2021-09-22,""York"",86"
"2021-09-22,""Hastings"",18"
"2021-09-22,""Worcester"",37"
"2021-09-21,""York"",54"
"2021-09-21,""Hastings"",12"
"2021-09-21,""Worcester"",43"
"2021-09-20,""York"",78"
"2021-09-20,""Hastings"",14"
"2021-09-20,""Worcester"",22"
"2021-09-19,""York"",52"
"2021-09-19,""Hastings"",20"
"2021-09-19,""Worcester"",26"
"2021-09-18,""York"",59"
"2021-09-18,""Hastings"",19"
"2021-09-18,""Worcester"",42"
"2021-09-17,""York"",61"
"2021-09-17,""Hastings"",20"
"2021-09-17,""Worcester"",29"
"2021-09-16,""York"",51"
"2021-09-16,""Hastings"",25"
"2021-09-16,""Worcester"",25"
"2021-09-15,""York"",54"
"2021-09-15,""Hastings"",21"
"2021-09-15,""Worcester"",20"
"2021-09-14,""York"",24"
"2021-09-14,""Hastings"",12"
"2021-09-14,""Worcester"",36"
"2021-09-13,""York"",77"
"2021-09-13,""Hastings"",20"
"2021-09-13,""Worcester"",24"
"2021-09-12,""York"",49"
"2021-09-12,""Hastings"",20"
"2021-09-12,""Worcester"",28"
"2021-09-11,""York"",53"
"2021-09-11,""Hastings"",23"
"2021-09-11,""Worcester"",35"
"2021-09-10,""York"",73"
"2021-09-10,""Hastings"",31"
"2021-09-10,""Worcester"",22"
"2021-09-09,""York"",66"
"2021-09-09,""Hastings"",33"
"2021-09-09,""Worcester"",46"
"2021-09-08,""York"",70"
"2021-09-08,""Hastings"",44"
"2021-09-08,""Worcester"",37"
"2021-09-07,""York"",76"
"2021-09-07,""Hastings"",26"
"2021-09-07,""Worcester"",43"
"2021-09-06,""York"",100"
"2021-09-06,""Hastings"",42"
"2021-09-06,""Worcester"",22"
"2021-09-05,""York"",42"
"2021-09-05,""Hastings"",54"
"2021-09-05,""Worcester"",30"
"2021-09-04,""York"",66"
"2021-09-04,""Hastings"",67"
"2021-09-04,""Worcester"",36"
"2021-09-03,""York"",78"
"2021-09-03,""Hastings"",52"
"2021-09-03,""Worcester"",52"
"2021-09-02,""York"",87"
"2021-09-02,""Hastings"",72"
"2021-09-02,""Worcester"",37"
"2021-09-01,""York"",90"
"2021-09-01,""Hastings"",38"
"2021-09-01,""Worcester"",43"
"2021-08-31,""York"",91"
"2021-08-31,""Hastings"",27"
"2021-08-31,""Worcester"",20"
"2021-08-30,""York"",58"
"2021-08-30,""Hastings"",33"
"2021-08-30,""Worcester"",47"
"2021-08-29,""York"",76"
"2021-08-29,""Hastings"",67"
"2021-08-29,""Worcester"",32"
"2021-08-28,""York"",99"
"2021-08-28,""Hastings"",73"
"2021-08-28,""Worcester"",44"
"2021-08-27,""York"",74"
"2021-08-27,""Hastings"",45"
"2021-08-27,""Worcester"",36"
"2021-08-26,""York"",74"
"2021-08-26,""Hastings"",58"
"2021-08-26,""Worcester"",46"
"2021-08-25,""York"",90"
"2021-08-25,""Hastings"",57"
"2021-08-25,""Worcester"",42"
"2021-08-24,""York"",88"
"2021-08-24,""Hastings"",49"
"2021-08-24,""Worcester"",37"
"2021-08-23,""York"",64"
"2021-08-23,""Hastings"",39"
"2021-08-23,""Worcester"",25"
"2021-08-22,""York"",83"
"2021-08-22,""Hastings"",52"
"2021-08-22,""Worcester"",44"
"2021-08-21,""York"",97"
"2021-08-21,""Hastings"",54"
"2021-08-21,""Worcester"",34"
"2021-08-20,""York"",115"
"2021-08-20,""Hastings"",44"
"2021-08-20,""Worcester"",33"
"2021-08-19,""York"",107"
"2021-08-19,""Hastings"",69"
"2021-08-19,""Worcester"",41"
"2021-08-18,""York"",110"
"2021-08-18,""Hastings"",68"
"2021-08-18,""Worcester"",46"
"2021-08-17,""York"",81"
"2021-08-17,""Hastings"",41"
"2021-08-17,""Worcester"",32"
"2021-08-16,""York"",86"
"2021-08-16,""Hastings"",44"
"2021-08-16,""Worcester"",33"
"2021-08-15,""York"",97"
"2021-08-15,""Hastings"",33"
"2021-08-15,""Worcester"",34"
"2021-08-14,""York"",117"
"2021-08-14,""Hastings"",46"
"2021-08-14,""Worcester"",43"
"2021-08-13,""York"",80"
"2021-08-13,""Hastings"",31"
"2021-08-13,""Worcester"",32"
"2021-08-12,""York"",103"
"2021-08-12,""Hastings"",44"
"2021-08-12,""Worcester"",24"
"2021-08-11,""York"",112"
"2021-08-11,""Hastings"",23"
"2021-08-11,""Worcester"",51"
"2021-08-10,""York"",71"
"2021-08-10,""Hastings"",19"
"2021-08-10,""Worcester"",30"
"2021-08-09,""York"",106"
"2021-08-09,""Hastings"",32"
"2021-08-09,""Worcester"",29"
"2021-08-08,""York"",73"
"2021-08-08,""Hastings"",31"
"2021-08-08,""Worcester"",53"
"2021-08-07,""York"",111"
"2021-08-07,""Hastings"",27"
"2021-08-07,""Worcester"",42"
"2021-08-06,""York"",111"
"2021-08-06,""Hastings"",22"
"2021-08-06,""Worcester"",43"
"2021-08-05,""York"",115"
"2021-08-05,""Hastings"",22"
"2021-08-05,""Worcester"",24"
"2021-08-04,""York"",135"
"2021-08-04,""Hastings"",29"
"2021-08-04,""Worcester"",31"
"2021-08-03,""York"",78"
"2021-08-03,""Hastings"",24"
"2021-08-03,""Worcester"",22"
"2021-08-02,""York"",69"
"2021-08-02,""Hastings"",20"
"2021-08-02,""Worcester"",37"
"2021-08-01,""York"",79"
"2021-08-01,""Hastings"",27"
"2021-08-01,""Worcester"",36"
"2021-07-31,""York"",54"
"2021-07-31,""Hastings"",29"
"2021-07-31,""Worcester"",40"
"2021-07-30,""York"",102"
"2021-07-30,""Hastings"",31"
"2021-07-30,""Worcester"",42"
"2021-07-29,""York"",91"
"2021-07-29,""Hastings"",41"
"2021-07-29,""Worcester"",40"
"2021-07-28,""York"",87"
"2021-07-28,""Hastings"",40"
"2021-07-28,""Worcester"",41"
"2021-07-27,""York"",55"
"2021-07-27,""Hastings"",23"
"2021-07-27,""Worcester"",32"
"2021-07-26,""York"",67"
"2021-07-26,""Hastings"",22"
"2021-07-26,""Worcester"",25"
"2021-07-25,""York"",63"
"2021-07-25,""Hastings"",22"
"2021-07-25,""Worcester"",64"
"2021-07-24,""York"",51"
"2021-07-24,""Hastings"",45"
"2021-07-24,""Worcester"",60"
"2021-07-23,""York"",92"
"2021-07-23,""Hastings"",54"
"2021-07-23,""Worcester"",86"
"2021-07-22,""York"",99"
"2021-07-22,""Hastings"",50"
"2021-07-22,""Worcester"",80"
"2021-07-21,""York"",127"
"2021-07-21,""Hastings"",32"
"2021-07-21,""Worcester"",73"
"2021-07-20,""York"",122"
"2021-07-20,""Hastings"",40"
"2021-07-20,""Worcester"",91"
"2021-07-19,""York"",107"
"2021-07-19,""Hastings"",40"
"2021-07-19,""Worcester"",62"
"2021-07-18,""York"",136"
"2021-07-18,""Hastings"",45"
"2021-07-18,""Worcester"",106"
"2021-07-17,""York"",187"
"2021-07-17,""Hastings"",66"
"2021-07-17,""Worcester"",106"
"2021-07-16,""York"",135"
"2021-07-16,""Hastings"",46"
"2021-07-16,""Worcester"",110"
"2021-07-15,""York"",146"
"2021-07-15,""Hastings"",46"
"2021-07-15,""Worcester"",121"
"2021-07-14,""York"",192"
"2021-07-14,""Hastings"",30"
"2021-07-14,""Worcester"",105"
"2021-07-13,""York"",127"
"2021-07-13,""Hastings"",51"
"2021-07-13,""Worcester"",92"
"2021-07-12,""York"",130"
"2021-07-12,""Hastings"",46"
"2021-07-12,""Worcester"",93"
"2021-07-11,""York"",111"
"2021-07-11,""Hastings"",33"
"2021-07-11,""Worcester"",67"
"2021-07-10,""York"",102"
"2021-07-10,""Hastings"",45"
"2021-07-10,""Worcester"",83"
