"date,""mcccityname1"",""cases"""
"2021-05-08,""Sao Paulo"",1998"
"2021-05-08,""Teresina"",327"
"2021-05-08,""Vitoria"",67"
"2021-05-09,""Belo Horizonte"",0"
"2021-05-09,""Belem"",41"
"2021-05-09,""Brasilia"",8"
"2021-05-09,""Curitiba"",89"
"2021-05-09,""Cuiaba"",159"
"2021-05-09,""Fortaleza"",1417"
"2021-05-09,""Goiania"",0"
"2021-05-09,""Joao Pessoa"",132"
"2021-05-09,""Maceio"",330"
"2021-05-09,""Manaus"",130"
"2021-05-09,""Natal"",41"
"2021-05-09,""Porto Alegre"",11"
"2021-05-09,""Recife"",100"
"2021-05-09,""Salvador"",269"
"2021-05-09,""Sao Luis"",0"
"2021-05-09,""Sao Paulo"",1285"
"2021-05-09,""Teresina"",194"
"2021-05-09,""Vitoria"",35"
"2021-05-10,""Belo Horizonte"",0"
"2021-05-10,""Belem"",130"
"2021-05-10,""Brasilia"",5"
"2021-05-10,""Curitiba"",321"
"2021-05-10,""Cuiaba"",238"
"2021-05-10,""Fortaleza"",526"
"2021-05-10,""Goiania"",22"
"2021-05-10,""Joao Pessoa"",332"
"2021-05-10,""Maceio"",75"
"2021-05-10,""Manaus"",149"
"2021-05-10,""Natal"",28"
"2021-05-10,""Porto Alegre"",-1"
"2021-05-10,""Recife"",1435"
"2021-05-10,""Salvador"",324"
"2021-05-10,""Sao Luis"",0"
"2021-05-10,""Sao Paulo"",538"
"2021-05-10,""Teresina"",155"
"2021-05-10,""Vitoria"",111"
"2021-05-11,""Belo Horizonte"",1800"
"2021-05-11,""Belem"",122"
"2021-05-11,""Brasilia"",0"
"2021-05-11,""Curitiba"",402"
"2021-05-11,""Cuiaba"",164"
"2021-05-11,""Fortaleza"",817"
"2021-05-11,""Goiania"",17"
"2021-05-11,""Joao Pessoa"",364"
"2021-05-11,""Maceio"",290"
"2021-05-11,""Manaus"",317"
"2021-05-11,""Natal"",1004"
"2021-05-11,""Porto Alegre"",254"
"2021-05-11,""Recife"",622"
"2021-05-11,""Salvador"",648"
"2021-05-11,""Sao Luis"",0"
"2021-05-11,""Sao Paulo"",2941"
"2021-05-11,""Teresina"",554"
"2021-05-11,""Vitoria"",117"
"2021-05-12,""Belo Horizonte"",1320"
"2021-05-12,""Belem"",176"
"2021-05-12,""Brasilia"",15"
"2021-05-12,""Curitiba"",464"
"2021-05-12,""Cuiaba"",258"
"2021-05-12,""Fortaleza"",870"
"2021-05-12,""Goiania"",17"
"2021-05-12,""Joao Pessoa"",148"
"2021-05-12,""Maceio"",191"
"2021-05-12,""Manaus"",294"
"2021-05-12,""Natal"",573"
"2021-05-12,""Porto Alegre"",232"
"2021-05-12,""Recife"",531"
"2021-05-12,""Salvador"",777"
"2021-05-12,""Sao Luis"",2"
"2021-05-12,""Sao Paulo"",2808"
"2021-05-12,""Teresina"",426"
"2021-05-12,""Vitoria"",197"
"2021-05-13,""Belo Horizonte"",1373"
"2021-05-13,""Belem"",275"
"2021-05-13,""Brasilia"",9"
"2021-05-13,""Curitiba"",416"
"2021-05-13,""Cuiaba"",252"
"2021-05-13,""Fortaleza"",3080"
"2021-05-13,""Goiania"",13"
"2021-05-13,""Joao Pessoa"",228"
"2021-05-13,""Maceio"",329"
"2021-05-13,""Manaus"",301"
"2021-05-13,""Natal"",614"
"2021-05-13,""Porto Alegre"",94"
"2021-05-13,""Recife"",423"
"2021-05-13,""Salvador"",948"
"2021-05-13,""Sao Luis"",7"
"2021-05-13,""Sao Paulo"",2505"
"2021-05-13,""Teresina"",233"
"2021-05-13,""Vitoria"",192"
"2021-05-14,""Belo Horizonte"",1467"
"2021-05-14,""Belem"",100"
"2021-05-14,""Brasilia"",27"
"2021-05-14,""Curitiba"",277"
"2021-05-14,""Cuiaba"",1772"
"2021-05-14,""Fortaleza"",1000"
"2021-05-14,""Goiania"",3"
"2021-05-14,""Joao Pessoa"",0"
"2021-05-14,""Maceio"",127"
"2021-05-14,""Manaus"",346"
"2021-05-14,""Natal"",1682"
"2021-05-14,""Porto Alegre"",76"
"2021-05-14,""Recife"",546"
"2021-05-14,""Salvador"",756"
"2021-05-14,""Sao Luis"",0"
"2021-05-14,""Sao Paulo"",3248"
"2021-05-14,""Teresina"",358"
"2021-05-14,""Vitoria"",280"
"2021-05-15,""Belo Horizonte"",1288"
"2021-05-15,""Belem"",120"
"2021-05-15,""Brasilia"",12"
"2021-05-15,""Curitiba"",84"
"2021-05-15,""Cuiaba"",390"
"2021-05-15,""Fortaleza"",1102"
"2021-05-15,""Goiania"",1"
"2021-05-15,""Joao Pessoa"",329"
"2021-05-15,""Maceio"",295"
"2021-05-15,""Manaus"",228"
"2021-05-15,""Natal"",352"
"2021-05-15,""Porto Alegre"",160"
"2021-05-15,""Recife"",706"
"2021-05-15,""Salvador"",667"
"2021-05-15,""Sao Luis"",0"
"2021-05-15,""Sao Paulo"",2732"
"2021-05-15,""Teresina"",257"
"2021-05-15,""Vitoria"",382"
"2021-05-16,""Belo Horizonte"",0"
"2021-05-16,""Belem"",4"
"2021-05-16,""Brasilia"",14"
"2021-05-16,""Curitiba"",132"
"2021-05-16,""Cuiaba"",530"
"2021-05-16,""Fortaleza"",655"
"2021-05-16,""Goiania"",0"
"2021-05-16,""Joao Pessoa"",160"
"2021-05-16,""Maceio"",409"
"2021-05-16,""Manaus"",117"
"2021-05-16,""Natal"",149"
"2021-05-16,""Porto Alegre"",113"
"2021-05-16,""Recife"",644"
"2021-05-16,""Salvador"",510"
"2021-05-16,""Sao Luis"",0"
"2021-05-16,""Sao Paulo"",0"
"2021-05-16,""Teresina"",134"
"2021-05-16,""Vitoria"",51"
"2021-05-17,""Belo Horizonte"",0"
"2021-05-17,""Belem"",89"
"2021-05-17,""Brasilia"",6"
"2021-05-17,""Curitiba"",229"
"2021-05-17,""Cuiaba"",57"
"2021-05-17,""Fortaleza"",528"
"2021-05-17,""Goiania"",21"
"2021-05-17,""Joao Pessoa"",118"
"2021-05-17,""Maceio"",-114"
"2021-05-17,""Manaus"",184"
"2021-05-17,""Natal"",37"
"2021-05-17,""Porto Alegre"",0"
"2021-05-17,""Recife"",72"
"2021-05-17,""Salvador"",309"
"2021-05-17,""Sao Luis"",2"
"2021-05-17,""Sao Paulo"",2254"
"2021-05-17,""Teresina"",296"
"2021-05-17,""Vitoria"",125"
"2021-05-18,""Belo Horizonte"",1642"
"2021-05-18,""Belem"",118"
"2021-05-18,""Brasilia"",0"
"2021-05-18,""Curitiba"",546"
"2021-05-18,""Cuiaba"",203"
"2021-05-18,""Fortaleza"",1228"
"2021-05-18,""Goiania"",13"
"2021-05-18,""Joao Pessoa"",95"
"2021-05-18,""Maceio"",259"
"2021-05-18,""Manaus"",300"
"2021-05-18,""Natal"",186"
"2021-05-18,""Porto Alegre"",301"
"2021-05-18,""Recife"",1171"
"2021-05-18,""Salvador"",621"
"2021-05-18,""Sao Luis"",0"
"2021-05-18,""Sao Paulo"",2621"
"2021-05-18,""Teresina"",569"
"2021-05-18,""Vitoria"",122"
"2021-05-19,""Belo Horizonte"",1234"
"2021-05-19,""Belem"",187"
"2021-05-19,""Brasilia"",0"
"2021-05-19,""Curitiba"",369"
"2021-05-19,""Cuiaba"",747"
"2021-05-19,""Fortaleza"",839"
"2021-05-19,""Goiania"",23"
"2021-05-19,""Joao Pessoa"",129"
"2021-05-19,""Maceio"",141"
"2021-05-19,""Manaus"",232"
"2021-05-19,""Natal"",205"
"2021-05-19,""Porto Alegre"",199"
"2021-05-19,""Recife"",667"
"2021-05-19,""Salvador"",782"
"2021-05-19,""Sao Luis"",0"
"2021-05-19,""Sao Paulo"",2830"
"2021-05-19,""Teresina"",320"
"2021-05-19,""Vitoria"",43"
"2021-05-20,""Belo Horizonte"",1478"
"2021-05-20,""Belem"",126"
"2021-05-20,""Brasilia"",16"
"2021-05-20,""Curitiba"",490"
"2021-05-20,""Cuiaba"",669"
"2021-05-20,""Fortaleza"",1268"
"2021-05-20,""Goiania"",0"
"2021-05-20,""Joao Pessoa"",122"
"2021-05-20,""Maceio"",291"
"2021-05-20,""Manaus"",307"
"2021-05-20,""Natal"",296"
"2021-05-20,""Porto Alegre"",39"
"2021-05-20,""Recife"",533"
"2021-05-20,""Salvador"",1071"
"2021-05-20,""Sao Luis"",0"
"2021-05-20,""Sao Paulo"",3067"
"2021-05-20,""Teresina"",345"
"2021-05-20,""Vitoria"",127"
"2021-05-21,""Belo Horizonte"",0"
"2021-05-21,""Belem"",180"
"2021-05-21,""Brasilia"",27"
"2021-05-21,""Curitiba"",405"
"2021-05-21,""Cuiaba"",470"
"2021-05-21,""Fortaleza"",813"
"2021-05-21,""Goiania"",49"
"2021-05-21,""Joao Pessoa"",100"
"2021-05-21,""Maceio"",157"
"2021-05-21,""Manaus"",300"
"2021-05-21,""Natal"",350"
"2021-05-21,""Porto Alegre"",213"
"2021-05-21,""Recife"",635"
"2021-05-21,""Salvador"",938"
"2021-05-21,""Sao Luis"",2"
"2021-05-21,""Sao Paulo"",2904"
"2021-05-21,""Teresina"",350"
"2021-05-21,""Vitoria"",118"
"2021-05-22,""Belo Horizonte"",2611"
"2021-05-22,""Belem"",27"
"2021-05-22,""Brasilia"",2"
"2021-05-22,""Curitiba"",170"
"2021-05-22,""Cuiaba"",457"
"2021-05-22,""Fortaleza"",1326"
"2021-05-22,""Goiania"",0"
"2021-05-22,""Joao Pessoa"",212"
"2021-05-22,""Maceio"",233"
"2021-05-22,""Manaus"",281"
"2021-05-22,""Natal"",200"
"2021-05-22,""Porto Alegre"",124"
"2021-05-22,""Recife"",257"
"2021-05-22,""Salvador"",729"
"2021-05-22,""Sao Luis"",0"
"2021-05-22,""Sao Paulo"",3164"
"2021-05-22,""Teresina"",205"
"2021-05-22,""Vitoria"",187"
"2021-05-23,""Belo Horizonte"",0"
"2021-05-23,""Belem"",70"
"2021-05-23,""Brasilia"",0"
"2021-05-23,""Curitiba"",110"
"2021-05-23,""Cuiaba"",84"
"2021-05-23,""Fortaleza"",1192"
"2021-05-23,""Goiania"",0"
"2021-05-23,""Joao Pessoa"",181"
"2021-05-23,""Maceio"",382"
"2021-05-23,""Manaus"",228"
"2021-05-23,""Natal"",5"
"2021-05-23,""Porto Alegre"",5"
"2021-05-23,""Recife"",744"
"2021-05-23,""Salvador"",606"
"2021-05-23,""Sao Luis"",0"
"2021-05-23,""Sao Paulo"",914"
"2021-05-23,""Teresina"",297"
"2021-05-23,""Vitoria"",226"
"2021-05-24,""Belo Horizonte"",0"
"2021-05-24,""Belem"",104"
"2021-05-24,""Brasilia"",14"
"2021-05-24,""Curitiba"",273"
"2021-05-24,""Cuiaba"",20"
"2021-05-24,""Fortaleza"",420"
"2021-05-24,""Goiania"",12"
"2021-05-24,""Joao Pessoa"",286"
"2021-05-24,""Maceio"",63"
"2021-05-24,""Manaus"",186"
"2021-05-24,""Natal"",448"
"2021-05-24,""Porto Alegre"",7"
"2021-05-24,""Recife"",448"
"2021-05-24,""Salvador"",227"
"2021-05-24,""Sao Luis"",0"
"2021-05-24,""Sao Paulo"",898"
"2021-05-24,""Teresina"",110"
"2021-05-24,""Vitoria"",120"
"2021-05-25,""Belo Horizonte"",1838"
"2021-05-25,""Belem"",39"
"2021-05-25,""Brasilia"",1"
"2021-05-25,""Curitiba"",464"
"2021-05-25,""Cuiaba"",290"
"2021-05-25,""Fortaleza"",516"
"2021-05-25,""Goiania"",9"
"2021-05-25,""Joao Pessoa"",673"
"2021-05-25,""Maceio"",124"
"2021-05-25,""Manaus"",237"
"2021-05-25,""Natal"",307"
"2021-05-25,""Porto Alegre"",69"
"2021-05-25,""Recife"",912"
"2021-05-25,""Salvador"",758"
"2021-05-25,""Sao Luis"",2"
"2021-05-25,""Sao Paulo"",2737"
"2021-05-25,""Teresina"",317"
"2021-05-25,""Vitoria"",65"
"2021-05-26,""Belo Horizonte"",1393"
"2021-05-26,""Belem"",138"
"2021-05-26,""Brasilia"",15"
"2021-05-26,""Curitiba"",387"
"2021-05-26,""Cuiaba"",843"
"2021-05-26,""Fortaleza"",828"
"2021-05-26,""Goiania"",28"
"2021-05-26,""Joao Pessoa"",194"
"2021-05-26,""Maceio"",215"
"2021-05-26,""Manaus"",256"
"2021-05-26,""Natal"",217"
"2021-05-26,""Porto Alegre"",270"
"2021-05-26,""Recife"",493"
"2021-05-26,""Salvador"",794"
"2021-05-26,""Sao Luis"",0"
"2021-05-26,""Sao Paulo"",3298"
"2021-05-26,""Teresina"",337"
"2021-05-26,""Vitoria"",319"
"2021-05-27,""Belo Horizonte"",1296"
"2021-05-27,""Belem"",74"
"2021-05-27,""Brasilia"",1"
"2021-05-27,""Curitiba"",345"
"2021-05-27,""Cuiaba"",636"
"2021-05-27,""Fortaleza"",903"
"2021-05-27,""Goiania"",2"
"2021-05-27,""Joao Pessoa"",370"
"2021-05-27,""Maceio"",294"
"2021-05-27,""Manaus"",318"
"2021-05-27,""Natal"",323"
"2021-05-27,""Porto Alegre"",80"
"2021-05-27,""Recife"",565"
"2021-05-27,""Salvador"",651"
"2021-05-27,""Sao Luis"",0"
"2021-05-27,""Sao Paulo"",2318"
"2021-05-27,""Teresina"",147"
"2021-05-27,""Vitoria"",285"
"2021-05-28,""Belo Horizonte"",808"
"2021-05-28,""Belem"",91"
"2021-05-28,""Brasilia"",15"
"2021-05-28,""Curitiba"",353"
"2021-05-28,""Cuiaba"",301"
"2021-05-28,""Fortaleza"",597"
"2021-05-28,""Goiania"",25"
"2021-05-28,""Joao Pessoa"",467"
"2021-05-28,""Maceio"",195"
"2021-05-28,""Manaus"",358"
"2021-05-28,""Natal"",130"
"2021-05-28,""Porto Alegre"",62"
"2021-05-28,""Recife"",86"
"2021-05-28,""Salvador"",590"
"2021-05-28,""Sao Luis"",4"
"2021-05-28,""Sao Paulo"",431"
"2021-05-28,""Teresina"",331"
"2021-05-28,""Vitoria"",218"
"2021-05-29,""Belo Horizonte"",136"
"2021-05-29,""Belem"",22"
"2021-05-29,""Brasilia"",2"
"2021-05-29,""Curitiba"",175"
"2021-05-29,""Cuiaba"",482"
"2021-05-29,""Fortaleza"",0"
"2021-05-29,""Goiania"",0"
"2021-05-29,""Joao Pessoa"",244"
"2021-05-29,""Maceio"",255"
"2021-05-29,""Manaus"",159"
"2021-05-29,""Natal"",182"
"2021-05-29,""Porto Alegre"",149"
"2021-05-29,""Recife"",961"
"2021-05-29,""Salvador"",1218"
"2021-05-29,""Sao Luis"",0"
"2021-05-29,""Sao Paulo"",2125"
"2021-05-29,""Teresina"",269"
"2021-05-29,""Vitoria"",100"
"2021-05-30,""Belo Horizonte"",0"
"2021-05-30,""Belem"",2"
"2021-05-30,""Brasilia"",8"
"2021-05-30,""Curitiba"",185"
"2021-05-30,""Cuiaba"",95"
"2021-05-30,""Fortaleza"",1743"
"2021-05-30,""Goiania"",0"
"2021-05-30,""Joao Pessoa"",183"
"2021-05-30,""Maceio"",125"
"2021-05-30,""Manaus"",145"
"2021-05-30,""Natal"",25"
"2021-05-30,""Porto Alegre"",16"
"2021-05-30,""Recife"",572"
"2021-05-30,""Salvador"",0"
"2021-05-30,""Sao Luis"",0"
"2021-05-30,""Sao Paulo"",1520"
"2021-05-30,""Teresina"",207"
"2021-05-30,""Vitoria"",49"
"2021-05-31,""Belo Horizonte"",0"
"2021-05-31,""Belem"",83"
"2021-05-31,""Brasilia"",0"
"2021-05-31,""Curitiba"",291"
"2021-05-31,""Cuiaba"",3"
"2021-05-31,""Fortaleza"",264"
"2021-05-31,""Goiania"",10"
"2021-05-31,""Joao Pessoa"",147"
"2021-05-31,""Maceio"",96"
"2021-05-31,""Manaus"",228"
"2021-05-31,""Natal"",-2187"
"2021-05-31,""Porto Alegre"",30"
"2021-05-31,""Recife"",505"
"2021-05-31,""Salvador"",575"
"2021-05-31,""Sao Luis"",3"
"2021-05-31,""Sao Paulo"",996"
"2021-05-31,""Teresina"",200"
"2021-05-31,""Vitoria"",90"
"2021-06-01,""Belo Horizonte"",127"
"2021-06-01,""Belem"",104"
"2021-06-01,""Brasilia"",0"
"2021-06-01,""Curitiba"",328"
"2021-06-01,""Cuiaba"",120"
"2021-06-01,""Fortaleza"",765"
"2021-06-01,""Goiania"",31"
"2021-06-01,""Joao Pessoa"",723"
"2021-06-01,""Maceio"",175"
"2021-06-01,""Manaus"",324"
"2021-06-01,""Natal"",2526"
"2021-06-01,""Porto Alegre"",102"
"2021-06-01,""Recife"",908"
"2021-06-01,""Salvador"",554"
"2021-06-01,""Sao Luis"",2"
"2021-06-01,""Sao Paulo"",0"
"2021-06-01,""Teresina"",181"
"2021-06-01,""Vitoria"",278"
"2021-06-02,""Belo Horizonte"",4547"
"2021-06-02,""Belem"",125"
"2021-06-02,""Brasilia"",11"
"2021-06-02,""Curitiba"",286"
"2021-06-02,""Cuiaba"",114"
"2021-06-02,""Fortaleza"",460"
"2021-06-02,""Goiania"",45"
"2021-06-02,""Joao Pessoa"",476"
"2021-06-02,""Maceio"",195"
"2021-06-02,""Manaus"",404"
"2021-06-02,""Natal"",172"
"2021-06-02,""Porto Alegre"",143"
"2021-06-02,""Recife"",584"
"2021-06-02,""Salvador"",735"
"2021-06-02,""Sao Luis"",0"
"2021-06-02,""Sao Paulo"",6573"
"2021-06-02,""Teresina"",392"
"2021-06-02,""Vitoria"",293"
"2021-06-03,""Belo Horizonte"",1171"
"2021-06-03,""Belem"",56"
"2021-06-03,""Brasilia"",9"
"2021-06-03,""Curitiba"",387"
"2021-06-03,""Cuiaba"",140"
"2021-06-03,""Fortaleza"",1484"
"2021-06-03,""Goiania"",2"
"2021-06-03,""Joao Pessoa"",514"
"2021-06-03,""Maceio"",233"
"2021-06-03,""Manaus"",365"
"2021-06-03,""Natal"",252"
"2021-06-03,""Porto Alegre"",108"
"2021-06-03,""Recife"",810"
"2021-06-03,""Salvador"",611"
"2021-06-03,""Sao Luis"",0"
"2021-06-03,""Sao Paulo"",3499"
"2021-06-03,""Teresina"",215"
"2021-06-03,""Vitoria"",218"
"2021-06-04,""Belo Horizonte"",0"
"2021-06-04,""Belem"",93"
"2021-06-04,""Brasilia"",0"
"2021-06-04,""Curitiba"",288"
"2021-06-04,""Cuiaba"",56"
"2021-06-04,""Fortaleza"",607"
"2021-06-04,""Goiania"",3"
"2021-06-04,""Joao Pessoa"",485"
"2021-06-04,""Maceio"",444"
"2021-06-04,""Manaus"",313"
"2021-06-04,""Natal"",26"
"2021-06-04,""Porto Alegre"",16"
"2021-06-04,""Recife"",75"
"2021-06-04,""Salvador"",309"
"2021-06-04,""Sao Luis"",2"
"2021-06-04,""Sao Paulo"",1083"
"2021-06-04,""Teresina"",327"
"2021-06-04,""Vitoria"",98"
"2021-06-05,""Belo Horizonte"",1670"
"2021-06-05,""Belem"",46"
"2021-06-05,""Brasilia"",14"
"2021-06-05,""Curitiba"",239"
"2021-06-05,""Cuiaba"",160"
"2021-06-05,""Fortaleza"",519"
"2021-06-05,""Goiania"",0"
"2021-06-05,""Joao Pessoa"",422"
"2021-06-05,""Maceio"",223"
"2021-06-05,""Manaus"",229"
"2021-06-05,""Natal"",227"
"2021-06-05,""Porto Alegre"",108"
"2021-06-05,""Recife"",848"
"2021-06-05,""Salvador"",487"
"2021-06-05,""Sao Luis"",0"
"2021-06-05,""Sao Paulo"",3257"
"2021-06-05,""Teresina"",128"
"2021-06-05,""Vitoria"",94"
"2021-06-06,""Belo Horizonte"",0"
"2021-06-06,""Belem"",35"
"2021-06-06,""Brasilia"",0"
"2021-06-06,""Curitiba"",55"
"2021-06-06,""Cuiaba"",74"
"2021-06-06,""Fortaleza"",443"
"2021-06-06,""Goiania"",0"
"2021-06-06,""Joao Pessoa"",237"
"2021-06-06,""Maceio"",420"
"2021-06-06,""Manaus"",262"
"2021-06-06,""Natal"",28"
"2021-06-06,""Porto Alegre"",12"
"2021-06-06,""Recife"",354"
"2021-06-06,""Salvador"",610"
"2021-06-06,""Sao Luis"",0"
"2021-06-06,""Sao Paulo"",1616"
"2021-06-06,""Teresina"",106"
"2021-06-06,""Vitoria"",40"
"2021-06-07,""Belo Horizonte"",0"
"2021-06-07,""Belem"",114"
"2021-06-07,""Brasilia"",3"
"2021-06-07,""Curitiba"",223"
"2021-06-07,""Cuiaba"",21"
"2021-06-07,""Fortaleza"",478"
"2021-06-07,""Goiania"",5"
"2021-06-07,""Joao Pessoa"",437"
"2021-06-07,""Maceio"",227"
"2021-06-07,""Manaus"",149"
"2021-06-07,""Natal"",7"
"2021-06-07,""Porto Alegre"",4808"
"2021-06-07,""Recife"",285"
"2021-06-07,""Salvador"",441"
"2021-06-07,""Sao Luis"",0"
"2021-06-07,""Sao Paulo"",748"
"2021-06-07,""Teresina"",79"
"2021-06-07,""Vitoria"",0"
"2021-06-08,""Belo Horizonte"",2315"
"2021-06-08,""Belem"",587"
"2021-06-08,""Brasilia"",1"
"2021-06-08,""Curitiba"",355"
"2021-06-08,""Cuiaba"",2099"
"2021-06-08,""Fortaleza"",410"
"2021-06-08,""Goiania"",0"
"2021-06-08,""Joao Pessoa"",458"
"2021-06-08,""Maceio"",180"
"2021-06-08,""Manaus"",127"
"2021-06-08,""Natal"",42"
"2021-06-08,""Porto Alegre"",52"
"2021-06-08,""Recife"",347"
"2021-06-08,""Salvador"",540"
"2021-06-08,""Sao Luis"",0"
"2021-06-08,""Sao Paulo"",1331"
"2021-06-08,""Teresina"",0"
"2021-06-08,""Vitoria"",242"
"2021-06-09,""Belo Horizonte"",1404"
"2021-06-09,""Belem"",92"
"2021-06-09,""Brasilia"",28"
"2021-06-09,""Curitiba"",319"
"2021-06-09,""Cuiaba"",578"
"2021-06-09,""Fortaleza"",0"
"2021-06-09,""Goiania"",75"
"2021-06-09,""Joao Pessoa"",469"
"2021-06-09,""Maceio"",332"
"2021-06-09,""Manaus"",417"
"2021-06-09,""Natal"",276"
"2021-06-09,""Porto Alegre"",271"
"2021-06-09,""Recife"",1201"
"2021-06-09,""Salvador"",947"
"2021-06-09,""Sao Luis"",0"
"2021-06-09,""Sao Paulo"",934"
"2021-06-09,""Teresina"",378"
"2021-06-09,""Vitoria"",100"
"2021-06-10,""Belo Horizonte"",1575"
"2021-06-10,""Belem"",111"
"2021-06-10,""Brasilia"",-22"
"2021-06-10,""Curitiba"",332"
"2021-06-10,""Cuiaba"",343"
"2021-06-10,""Fortaleza"",1070"
"2021-06-10,""Goiania"",64"
"2021-06-10,""Joao Pessoa"",669"
"2021-06-10,""Maceio"",215"
"2021-06-10,""Manaus"",409"
"2021-06-10,""Natal"",176"
"2021-06-10,""Porto Alegre"",-2"
"2021-06-10,""Recife"",598"
"2021-06-10,""Salvador"",851"
"2021-06-10,""Sao Luis"",0"
"2021-06-10,""Sao Paulo"",3490"
"2021-06-10,""Teresina"",386"
"2021-06-10,""Vitoria"",134"
"2021-06-11,""Belo Horizonte"",1602"
"2021-06-11,""Belem"",257"
"2021-06-11,""Brasilia"",2"
"2021-06-11,""Curitiba"",359"
"2021-06-11,""Cuiaba"",518"
"2021-06-11,""Fortaleza"",195"
"2021-06-11,""Goiania"",18"
"2021-06-11,""Joao Pessoa"",405"
"2021-06-11,""Maceio"",174"
"2021-06-11,""Manaus"",390"
"2021-06-11,""Natal"",259"
"2021-06-11,""Porto Alegre"",121"
"2021-06-11,""Recife"",727"
"2021-06-11,""Salvador"",583"
"2021-06-11,""Sao Luis"",2"
"2021-06-11,""Sao Paulo"",3484"
"2021-06-11,""Teresina"",209"
"2021-06-11,""Vitoria"",132"
"2021-06-12,""Belo Horizonte"",1416"
"2021-06-12,""Belem"",215"
"2021-06-12,""Brasilia"",19"
"2021-06-12,""Curitiba"",133"
"2021-06-12,""Cuiaba"",336"
"2021-06-12,""Fortaleza"",0"
"2021-06-12,""Goiania"",1"
"2021-06-12,""Joao Pessoa"",0"
"2021-06-12,""Maceio"",321"
"2021-06-12,""Manaus"",398"
"2021-06-12,""Natal"",520"
"2021-06-12,""Porto Alegre"",51"
"2021-06-12,""Recife"",287"
"2021-06-12,""Salvador"",699"
"2021-06-12,""Sao Luis"",0"
"2021-06-12,""Sao Paulo"",3307"
"2021-06-12,""Teresina"",175"
"2021-06-12,""Vitoria"",76"
"2021-06-13,""Belo Horizonte"",0"
"2021-06-13,""Belem"",12"
"2021-06-13,""Brasilia"",4"
"2021-06-13,""Curitiba"",44"
"2021-06-13,""Cuiaba"",269"
"2021-06-13,""Fortaleza"",1024"
"2021-06-13,""Goiania"",0"
"2021-06-13,""Joao Pessoa"",461"
"2021-06-13,""Maceio"",173"
"2021-06-13,""Manaus"",249"
"2021-06-13,""Natal"",392"
"2021-06-13,""Porto Alegre"",7"
"2021-06-13,""Recife"",153"
"2021-06-13,""Salvador"",362"
"2021-06-13,""Sao Luis"",2"
"2021-06-13,""Sao Paulo"",1198"
"2021-06-13,""Teresina"",63"
"2021-06-13,""Vitoria"",81"
"2021-06-14,""Belo Horizonte"",0"
"2021-06-14,""Belem"",91"
"2021-06-14,""Brasilia"",10"
"2021-06-14,""Curitiba"",278"
"2021-06-14,""Cuiaba"",98"
"2021-06-14,""Fortaleza"",268"
"2021-06-14,""Goiania"",25"
"2021-06-14,""Joao Pessoa"",585"
"2021-06-14,""Maceio"",283"
"2021-06-14,""Manaus"",281"
"2021-06-14,""Natal"",94"
"2021-06-14,""Porto Alegre"",2"
"2021-06-14,""Recife"",226"
"2021-06-14,""Salvador"",179"
"2021-06-14,""Sao Luis"",0"
"2021-06-14,""Sao Paulo"",0"
"2021-06-14,""Teresina"",64"
"2021-06-14,""Vitoria"",84"
"2021-06-15,""Belo Horizonte"",1896"
"2021-06-15,""Belem"",146"
"2021-06-15,""Brasilia"",0"
"2021-06-15,""Curitiba"",393"
"2021-06-15,""Cuiaba"",392"
"2021-06-15,""Fortaleza"",1045"
"2021-06-15,""Goiania"",53"
"2021-06-15,""Joao Pessoa"",348"
"2021-06-15,""Maceio"",220"
"2021-06-15,""Manaus"",440"
"2021-06-15,""Natal"",553"
"2021-06-15,""Porto Alegre"",0"
"2021-06-15,""Recife"",895"
"2021-06-15,""Salvador"",571"
"2021-06-15,""Sao Luis"",0"
"2021-06-15,""Sao Paulo"",4584"
"2021-06-15,""Teresina"",234"
"2021-06-15,""Vitoria"",97"
"2021-06-16,""Belo Horizonte"",0"
"2021-06-16,""Belem"",143"
"2021-06-16,""Brasilia"",3"
"2021-06-16,""Curitiba"",343"
"2021-06-16,""Cuiaba"",407"
"2021-06-16,""Fortaleza"",489"
"2021-06-16,""Goiania"",39"
"2021-06-16,""Joao Pessoa"",228"
"2021-06-16,""Maceio"",303"
"2021-06-16,""Manaus"",299"
"2021-06-16,""Natal"",117"
"2021-06-16,""Porto Alegre"",126"
"2021-06-16,""Recife"",308"
"2021-06-16,""Salvador"",906"
"2021-06-16,""Sao Luis"",1"
"2021-06-16,""Sao Paulo"",3580"
"2021-06-16,""Teresina"",323"
"2021-06-16,""Vitoria"",153"
"2021-06-17,""Belo Horizonte"",1286"
"2021-06-17,""Belem"",98"
"2021-06-17,""Brasilia"",8"
"2021-06-17,""Curitiba"",302"
"2021-06-17,""Cuiaba"",241"
"2021-06-17,""Fortaleza"",0"
"2021-06-17,""Goiania"",20"
"2021-06-17,""Joao Pessoa"",0"
"2021-06-17,""Maceio"",120"
"2021-06-17,""Manaus"",377"
"2021-06-17,""Natal"",133"
"2021-06-17,""Porto Alegre"",22"
"2021-06-17,""Recife"",615"
"2021-06-17,""Salvador"",839"
"2021-06-17,""Sao Luis"",7"
"2021-06-17,""Sao Paulo"",0"
"2021-06-17,""Teresina"",159"
"2021-06-17,""Vitoria"",101"
"2021-06-18,""Belo Horizonte"",2872"
"2021-06-18,""Belem"",136"
"2021-06-18,""Brasilia"",13"
"2021-06-18,""Curitiba"",306"
