"regionname","date","cases"
"Australian Capital Territory",2022-02-14,42163
"New South Wales",2022-02-14,1212157
"Northern Territory",2022-02-14,30582
"Queensland",2022-02-14,504193
"South Australia",2022-02-14,126708
"Tasmania",2022-02-14,35784
"Victoria",2022-02-14,991522
"Western Australia",2022-02-14,2387
"Australian Capital Territory",2022-02-15,42720
"New South Wales",2022-02-15,1222461
"Northern Territory",2022-02-15,31639
"Queensland",2022-02-15,507793
"South Australia",2022-02-15,126811
"Tasmania",2022-02-15,36412
"Victoria",2022-02-15,999671
"Western Australia",2022-02-15,2383
"Australian Capital Territory",2022-02-16,43246
"New South Wales",2022-02-16,1232370
"Northern Territory",2022-02-16,33606
"Queensland",2022-02-16,513387
"South Australia",2022-02-16,129943
"Tasmania",2022-02-16,37087
"Victoria",2022-02-16,974979
"Western Australia",2022-02-16,2698
"Australian Capital Territory",2022-02-17,43768
"New South Wales",2022-02-17,1241579
"Northern Territory",2022-02-17,33563
"Queensland",2022-02-17,519061
"South Australia",2022-02-17,129943
"Tasmania",2022-02-17,37714
"Victoria",2022-02-17,981724
"Western Australia",2022-02-17,2693
"Australian Capital Territory",2022-02-18,44100
"New South Wales",2022-02-18,1249104
"Northern Territory",2022-02-18,35339
"Queensland",2022-02-18,523947
"South Australia",2022-02-18,131612
"Tasmania",2022-02-18,38299
"Victoria",2022-02-18,987725
"Western Australia",2022-02-18,3136
"Australian Capital Territory",2022-02-19,44651
"New South Wales",2022-02-19,1254643
"Northern Territory",2022-02-19,35321
"Queensland",2022-02-19,528212
"South Australia",2022-02-19,133034
"Tasmania",2022-02-19,38820
"Victoria",2022-02-19,992592
"Western Australia",2022-02-19,3365
"Australian Capital Territory",2022-02-20,45086
"New South Wales",2022-02-20,1259503
"Northern Territory",2022-02-20,35782
"Queensland",2022-02-20,532255
"South Australia",2022-02-20,135448
"Tasmania",2022-02-20,39390
"Victoria",2022-02-20,998035
"Western Australia",2022-02-20,3358
"Australian Capital Territory",2022-02-21,45662
"New South Wales",2022-02-21,1268170
"Northern Territory",2022-02-21,36986
"Queensland",2022-02-21,537786
"South Australia",2022-02-21,137087
"Tasmania",2022-02-21,40208
"Victoria",2022-02-21,1004549
"Western Australia",2022-02-21,3572
"Australian Capital Territory",2022-02-22,46591
"New South Wales",2022-02-22,1277082
"Northern Territory",2022-02-22,37692
"Queensland",2022-02-22,543921
"South Australia",2022-02-22,137087
"Tasmania",2022-02-22,41049
"Victoria",2022-02-22,1011358
"Western Australia",2022-02-22,4469
"Australian Capital Territory",2022-02-23,47247
"New South Wales",2022-02-23,1285301
"Northern Territory",2022-02-23,37538
"Queensland",2022-02-23,549935
"South Australia",2022-02-23,139136
"Tasmania",2022-02-23,41903
"Victoria",2022-02-23,1017972
"Western Australia",2022-02-23,5069
"Australian Capital Territory",2022-02-24,48187
"New South Wales",2022-02-24,1292781
"Northern Territory",2022-02-24,38280
"Queensland",2022-02-24,555287
"South Australia",2022-02-24,142901
"Tasmania",2022-02-24,42735
"Victoria",2022-02-24,1024397
"Western Australia",2022-02-24,6203
"Australian Capital Territory",2022-02-25,48670
"New South Wales",2022-02-25,1299750
"Northern Territory",2022-02-25,39535
"Queensland",2022-02-25,559973
"South Australia",2022-02-25,142901
"Tasmania",2022-02-25,43529
"Victoria",2022-02-25,1030021
"Western Australia",2022-02-25,6195
"Australian Capital Territory",2022-02-26,49088
"New South Wales",2022-02-26,1305734
"Northern Territory",2022-02-26,39535
"Queensland",2022-02-26,563498
"South Australia",2022-02-26,144789
"Tasmania",2022-02-26,44205
"Victoria",2022-02-26,1035073
"Western Australia",2022-02-26,6195
"Australian Capital Territory",2022-02-27,49541
"New South Wales",2022-02-27,1311556
"Northern Territory",2022-02-27,39903
"Queensland",2022-02-27,566805
"South Australia",2022-02-27,147871
"Tasmania",2022-02-27,44918
"Victoria",2022-02-27,1040755
"Western Australia",2022-02-27,8250
"Australian Capital Territory",2022-02-28,50214
"New South Wales",2022-02-28,1320379
"Northern Territory",2022-02-28,40824
"Queensland",2022-02-28,571258
"South Australia",2022-02-28,149704
"Tasmania",2022-02-28,45862
"Victoria",2022-02-28,1047412
"Western Australia",2022-02-28,9364
"Australian Capital Territory",2022-03-01,51244
"New South Wales",2022-03-01,1330995
"Northern Territory",2022-03-01,40824
"Queensland",2022-03-01,572399
"South Australia",2022-03-01,149704
"Tasmania",2022-03-01,46730
"Victoria",2022-03-01,1054417
"Western Australia",2022-03-01,10459
"Australian Capital Territory",2022-03-02,51916
"New South Wales",2022-03-02,1342280
"Northern Territory",2022-03-02,41433
"Queensland",2022-03-02,582696
"South Australia",2022-03-02,154481
"Tasmania",2022-03-02,47847
"Victoria",2022-03-02,1061510
"Western Australia",2022-03-02,14621
"Australian Capital Territory",2022-03-03,52944
"New South Wales",2022-03-03,1351710
"Northern Territory",2022-03-03,42658
"Queensland",2022-03-03,584481
"South Australia",2022-03-03,156703
"Tasmania",2022-03-03,48768
"Victoria",2022-03-03,1067953
"Western Australia",2022-03-03,16726
"Australian Capital Territory",2022-03-04,53607
"New South Wales",2022-03-04,1361680
"Northern Territory",2022-03-04,42967
"Queensland",2022-03-04,585499
"South Australia",2022-03-04,158707
"Tasmania",2022-03-04,49708
"Victoria",2022-03-04,1073518
"Western Australia",2022-03-04,18973
"Australian Capital Territory",2022-03-05,54149
"New South Wales",2022-03-05,1370440
"Northern Territory",2022-03-05,43194
"Queensland",2022-03-05,585764
"South Australia",2022-03-05,160520
"Tasmania",2022-03-05,50473
"Victoria",2022-03-05,1078564
"Western Australia",2022-03-05,18931
"Australian Capital Territory",2022-03-06,54683
"New South Wales",2022-03-06,1379425
"Northern Territory",2022-03-06,43429
"Queensland",2022-03-06,587356
"South Australia",2022-03-06,160520
"Tasmania",2022-03-06,51245
"Victoria",2022-03-06,1084018
"Western Australia",2022-03-06,23541
"Australian Capital Territory",2022-03-07,55321
"New South Wales",2022-03-07,1392422
"Northern Territory",2022-03-07,43866
"Queensland",2022-03-07,603264
"South Australia",2022-03-07,164675
"Tasmania",2022-03-07,52290
"Victoria",2022-03-07,1091012
"Western Australia",2022-03-07,26329
"Australian Capital Territory",2022-03-08,56474
"New South Wales",2022-03-08,1405566
"Northern Territory",2022-03-08,43866
"Queensland",2022-03-08,608063
"South Australia",2022-03-08,164675
"Tasmania",2022-03-08,53390
"Victoria",2022-03-08,1097997
"Western Australia",2022-03-08,29839
"Australian Capital Territory",2022-03-09,57278
"New South Wales",2022-03-09,1421796
"Northern Territory",2022-03-09,43986
"Queensland",2022-03-09,612629
"South Australia",2022-03-09,170346
"Tasmania",2022-03-09,54555
"Victoria",2022-03-09,1105776
"Western Australia",2022-03-09,29839
"Australian Capital Territory",2022-03-10,58021
"New South Wales",2022-03-10,1435768
"Northern Territory",2022-03-10,44513
"Queensland",2022-03-10,616937
"South Australia",2022-03-10,170346
"Tasmania",2022-03-10,55696
"Victoria",2022-03-10,1112363
"Western Australia",2022-03-10,34250
"Australian Capital Territory",2022-03-11,58687
"New South Wales",2022-03-11,1448586
"Northern Territory",2022-03-11,44711
"Queensland",2022-03-11,620951
"South Australia",2022-03-11,175679
"Tasmania",2022-03-11,56826
"Victoria",2022-03-11,1118305
"Western Australia",2022-03-11,39226
"Australian Capital Territory",2022-03-12,59305
"New South Wales",2022-03-12,1461656
"Northern Territory",2022-03-12,44862
"Queensland",2022-03-12,624608
"South Australia",2022-03-12,177881
"Tasmania",2022-03-12,57755
"Victoria",2022-03-12,1123413
"Western Australia",2022-03-12,46986
"Australian Capital Territory",2022-03-13,59881
"New South Wales",2022-03-13,1470546
"Northern Territory",2022-03-13,45059
"Queensland",2022-03-13,628403
"South Australia",2022-03-13,180412
"Tasmania",2022-03-13,58670
"Victoria",2022-03-13,1128912
"Western Australia",2022-03-13,51023
"Australian Capital Territory",2022-03-14,60654
"New South Wales",2022-03-14,1481203
"Northern Territory",2022-03-14,45354
"Queensland",2022-03-14,633972
"South Australia",2022-03-14,183191
"Tasmania",2022-03-14,60041
"Victoria",2022-03-14,1136213
"Western Australia",2022-03-14,51081
"Australian Capital Territory",2022-03-15,61857
"New South Wales",2022-03-15,1511588
"Northern Territory",2022-03-15,45469
"Queensland",2022-03-15,640104
"South Australia",2022-03-15,183191
"Tasmania",2022-03-15,61906
"Victoria",2022-03-15,1145594
"Western Australia",2022-03-15,56309
"Australian Capital Territory",2022-03-16,63148
"New South Wales",2022-03-16,1531630
"Northern Territory",2022-03-16,45690
"Queensland",2022-03-16,647290
"South Australia",2022-03-16,186743
"Tasmania",2022-03-16,63858
"Victoria",2022-03-16,1155302
"Western Australia",2022-03-16,69505
"Australian Capital Territory",2022-03-17,64219
"New South Wales",2022-03-17,1551598
"Northern Territory",2022-03-17,45948
"Queensland",2022-03-17,653383
"South Australia",2022-03-17,191573
"Tasmania",2022-03-17,65632
"Victoria",2022-03-17,1164338
"Western Australia",2022-03-17,75641
"Australian Capital Territory",2022-03-18,65341
"New South Wales",2022-03-18,1570591
"Northern Territory",2022-03-18,46037
"Queensland",2022-03-18,660484
"South Australia",2022-03-18,196308
"Tasmania",2022-03-18,67175
"Victoria",2022-03-18,1171910
"Western Australia",2022-03-18,81438
"Australian Capital Territory",2022-03-19,66267
"New South Wales",2022-03-19,1587348
"Northern Territory",2022-03-19,46188
"Queensland",2022-03-19,666182
"South Australia",2022-03-19,200353
"Tasmania",2022-03-19,68379
"Victoria",2022-03-19,1178430
"Western Australia",2022-03-19,86991
"Australian Capital Territory",2022-03-20,67243
"New South Wales",2022-03-20,1602275
"Northern Territory",2022-03-20,46360
"Queensland",2022-03-20,672275
"South Australia",2022-03-20,207490
"Tasmania",2022-03-20,69526
"Victoria",2022-03-20,1185768
"Western Australia",2022-03-20,92431
"Australian Capital Territory",2022-03-21,68257
"New South Wales",2022-03-21,1623168
"Northern Territory",2022-03-21,46701
"Queensland",2022-03-21,681130
"South Australia",2022-03-21,211176
"Tasmania",2022-03-21,71353
"Victoria",2022-03-21,1195179
"Western Australia",2022-03-21,99467
"Australian Capital Territory",2022-03-22,69571
"New South Wales",2022-03-22,1647233
"Northern Territory",2022-03-22,47004
"Queensland",2022-03-22,691564
"South Australia",2022-03-22,211753
"Tasmania",2022-03-22,73342
"Victoria",2022-03-22,1205650
"Western Australia",2022-03-22,107870
"Australian Capital Territory",2022-03-23,70659
"New South Wales",2022-03-23,1671995
"Northern Territory",2022-03-23,47344
"Queensland",2022-03-23,702561
"South Australia",2022-03-23,222149
"Tasmania",2022-03-23,75334
"Victoria",2022-03-23,1215779
"Western Australia",2022-03-23,107870
"Australian Capital Territory",2022-03-24,71683
"New South Wales",2022-03-24,1695597
"Northern Territory",2022-03-24,47679
"Queensland",2022-03-24,712260
"South Australia",2022-03-24,226698
"Tasmania",2022-03-24,77110
"Victoria",2022-03-24,1224921
"Western Australia",2022-03-24,124525
"Australian Capital Territory",2022-03-25,72571
"New South Wales",2022-03-25,1715381
"Northern Territory",2022-03-25,47660
"Queensland",2022-03-25,721628
"South Australia",2022-03-25,227182
"Tasmania",2022-03-25,78805
"Victoria",2022-03-25,1233174
"Western Australia",2022-03-25,132060
"Australian Capital Territory",2022-03-26,73344
"New South Wales",2022-03-26,1732801
"Northern Territory",2022-03-26,48226
"Queensland",2022-03-26,729336
"South Australia",2022-03-26,231536
"Tasmania",2022-03-26,80300
"Victoria",2022-03-26,1240518
"Western Australia",2022-03-26,139149
"Australian Capital Territory",2022-03-27,74017
"New South Wales",2022-03-27,1749000
"Northern Territory",2022-03-27,48505
"Queensland",2022-03-27,737136
"South Australia",2022-03-27,239948
"Tasmania",2022-03-27,82026
"Victoria",2022-03-27,1249138
"Western Australia",2022-03-27,146411
"Australian Capital Territory",2022-03-28,75421
"New South Wales",2022-03-28,1770374
"Northern Territory",2022-03-28,48913
"Queensland",2022-03-28,747434
"South Australia",2022-03-28,240617
"Tasmania",2022-03-28,84298
"Victoria",2022-03-28,1259961
"Western Australia",2022-03-28,154901
"Australian Capital Territory",2022-03-29,76537
"New South Wales",2022-03-29,1795558
"Northern Territory",2022-03-29,48900
"Queensland",2022-03-29,758060
"South Australia",2022-03-29,245469
"Tasmania",2022-03-29,86769
"Victoria",2022-03-29,1271494
"Western Australia",2022-03-29,164655
"Australian Capital Territory",2022-03-30,77714
"New South Wales",2022-03-30,1817625
"Northern Territory",2022-03-30,49400
"Queensland",2022-03-30,765308
"South Australia",2022-03-30,251561
"Tasmania",2022-03-30,89244
"Victoria",2022-03-30,1282623
"Western Australia",2022-03-30,174206
"Australian Capital Territory",2022-03-31,78696
"New South Wales",2022-03-31,1843078
"Northern Territory",2022-03-31,50378
"Queensland",2022-03-31,776011
"South Australia",2022-03-31,257567
"Tasmania",2022-03-31,91352
"Victoria",2022-03-31,1293047
"Western Australia",2022-03-31,182937
"Australian Capital Territory",2022-04-01,79515
"New South Wales",2022-04-01,1863375
"Northern Territory",2022-04-01,50713
"Queensland",2022-04-01,785417
"South Australia",2022-04-01,263402
"Tasmania",2022-04-01,93192
"Victoria",2022-04-01,1302047
"Western Australia",2022-04-01,190502
"Australian Capital Territory",2022-04-02,80229
"New South Wales",2022-04-02,1880117
"Northern Territory",2022-04-02,51022
"Queensland",2022-04-02,793885
"South Australia",2022-04-02,268518
"Tasmania",2022-04-02,94885
"Victoria",2022-04-02,1310823
"Western Australia",2022-04-02,196781
"Australian Capital Territory",2022-04-03,80964
"New South Wales",2022-04-03,1895689
"Northern Territory",2022-04-03,51323
"Queensland",2022-04-03,801592
"South Australia",2022-04-03,273233
"Tasmania",2022-04-03,96610
"Victoria",2022-04-03,1320678
"Western Australia",2022-04-03,196781
"Australian Capital Territory",2022-04-04,81821
"New South Wales",2022-04-04,1914764
"Northern Territory",2022-04-04,51849
"Queensland",2022-04-04,811525
"South Australia",2022-04-04,284451
"Tasmania",2022-04-04,99042
"Victoria",2022-04-04,1332181
"Western Australia",2022-04-04,196781
"Australian Capital Territory",2022-04-05,81821
"New South Wales",2022-04-05,1938880
"Northern Territory",2022-04-05,52334
"Queensland",2022-04-05,820041
"South Australia",2022-04-05,290824
"Tasmania",2022-04-05,101435
"Victoria",2022-04-05,1343648
"Western Australia",2022-04-05,219228
"Australian Capital Territory",2022-04-06,82970
"New South Wales",2022-04-06,1961044
"Northern Territory",2022-04-06,52847
"Queensland",2022-04-06,831012
"South Australia",2022-04-06,297732
"Tasmania",2022-04-06,103766
"Victoria",2022-04-06,1354327
"Western Australia",2022-04-06,227121
"Australian Capital Territory",2022-04-07,85177
"New South Wales",2022-04-07,1981387
"Northern Territory",2022-04-07,53364
"Queensland",2022-04-07,841085
"South Australia",2022-04-07,304102
"Tasmania",2022-04-07,105715
"Victoria",2022-04-07,1365386
"Western Australia",2022-04-07,235084
"Australian Capital Territory",2022-04-08,86102
"New South Wales",2022-04-08,1998901
"Northern Territory",2022-04-08,53364
"Queensland",2022-04-08,849753
"South Australia",2022-04-08,308879
"Tasmania",2022-04-08,107518
"Victoria",2022-04-08,1374450
"Western Australia",2022-04-08,241650
"Australian Capital Territory",2022-04-09,86887
"New South Wales",2022-04-09,2014552
"Northern Territory",2022-04-09,54226
"Queensland",2022-04-09,856879
"South Australia",2022-04-09,314508
"Tasmania",2022-04-09,108869
"Victoria",2022-04-09,1382262
"Western Australia",2022-04-09,241459
"Australian Capital Territory",2022-04-10,87634
"New South Wales",2022-04-10,2028020
"Northern Territory",2022-04-10,54601
"Queensland",2022-04-10,863536
"South Australia",2022-04-10,320753
"Tasmania",2022-04-10,110336
"Victoria",2022-04-10,1391785
"Western Australia",2022-04-10,251701
"Australian Capital Territory",2022-04-11,88543
"New South Wales",2022-04-11,2043185
"Northern Territory",2022-04-11,54601
"Queensland",2022-04-11,871410
"South Australia",2022-04-11,325154
"Tasmania",2022-04-11,112310
"Victoria",2022-04-11,1401380
"Western Australia",2022-04-11,258050
"Australian Capital Territory",2022-04-12,89510
"New South Wales",2022-04-12,2061416
"Northern Territory",2022-04-12,55612
"Queensland",2022-04-12,880572
"South Australia",2022-04-12,330140
"Tasmania",2022-04-12,114149
"Victoria",2022-04-12,1410828
"Western Australia",2022-04-12,265423
"Australian Capital Territory",2022-04-13,90567
"New South Wales",2022-04-13,2079216
"Northern Territory",2022-04-13,56146
"Queensland",2022-04-13,889316
"South Australia",2022-04-13,337601
"Tasmania",2022-04-13,115910
"Victoria",2022-04-13,1420083
"Western Australia",2022-04-13,273520
"Australian Capital Territory",2022-04-14,90567
"New South Wales",2022-04-14,2094537
"Northern Territory",2022-04-14,56594
"Queensland",2022-04-14,896979
"South Australia",2022-04-14,341663
"Tasmania",2022-04-14,117332
"Victoria",2022-04-14,1429747
"Western Australia",2022-04-14,281439
"Australian Capital Territory",2022-04-15,92330
"New South Wales",2022-04-15,2108012
"Northern Territory",2022-04-15,56957
"Queensland",2022-04-15,902836
"South Australia",2022-04-15,346512
"Tasmania",2022-04-15,118656
"Victoria",2022-04-15,1438735
"Western Australia",2022-04-15,281400
"Australian Capital Territory",2022-04-16,92330
"New South Wales",2022-04-16,2117659
"Northern Territory",2022-04-16,57297
"Queensland",2022-04-16,907686
"South Australia",2022-04-16,350464
"Tasmania",2022-04-16,119854
"Victoria",2022-04-16,1446613
"Western Australia",2022-04-16,292712
"Australian Capital Territory",2022-04-17,93713
"New South Wales",2022-04-17,2128733
"Northern Territory",2022-04-17,57683
"Queensland",2022-04-17,912820
"South Australia",2022-04-17,350464
"Tasmania",2022-04-17,121217
"Victoria",2022-04-17,1454360
"Western Australia",2022-04-17,297990
"Australian Capital Territory",2022-04-18,94486
"New South Wales",2022-04-18,2139530
"Northern Territory",2022-04-18,58158
"Queensland",2022-04-18,919282
"South Australia",2022-04-18,359350
"Tasmania",2022-04-18,122629
"Victoria",2022-04-18,1461480
"Western Australia",2022-04-18,304097
"Australian Capital Territory",2022-04-19,95625
"New South Wales",2022-04-19,2154919
"Northern Territory",2022-04-19,58745
"Queensland",2022-04-19,928268
"South Australia",2022-04-19,364513
"Tasmania",2022-04-19,124442
"Victoria",2022-04-19,1471567
"Western Australia",2022-04-19,311513
"Australian Capital Territory",2022-04-20,96854
"New South Wales",2022-04-20,2172295
"Northern Territory",2022-04-20,58703
"Queensland",2022-04-20,937536
"South Australia",2022-04-20,369418
"Tasmania",2022-04-20,125906
"Victoria",2022-04-20,1482004
"Western Australia",2022-04-20,320777
"Australian Capital Territory",2022-04-21,97825
"New South Wales",2022-04-21,2187511
"Northern Territory",2022-04-21,59876
"Queensland",2022-04-21,945593
"South Australia",2022-04-21,374771
"Tasmania",2022-04-21,127142
"Victoria",2022-04-21,1491166
"Western Australia",2022-04-21,329457
"Australian Capital Territory",2022-04-22,98760
"New South Wales",2022-04-22,2200063
"Northern Territory",2022-04-22,59876
"Queensland",2022-04-22,952792
"South Australia",2022-04-22,374771
"Tasmania",2022-04-22,128354
"Victoria",2022-04-22,1498799
"Western Australia",2022-04-22,337135
"Australian Capital Territory",2022-04-23,99485
"New South Wales",2022-04-23,2211139
"Northern Territory",2022-04-23,60699
"Queensland",2022-04-23,957675
"South Australia",2022-04-23,378572
"Tasmania",2022-04-23,129265
"Victoria",2022-04-23,1505659
"Western Australia",2022-04-23,343108
"Australian Capital Territory",2022-04-24,99485
"New South Wales",2022-04-24,2219043
"Northern Territory",2022-04-24,60698
"Queensland",2022-04-24,962305
"South Australia",2022-04-24,385770
"Tasmania",2022-04-24,130127
"Victoria",2022-04-24,1513179
"Western Australia",2022-04-24,348704
"Australian Capital Territory",2022-04-25,100927
"New South Wales",2022-04-25,2228872
"Northern Territory",2022-04-25,61393
"Queensland",2022-04-25,967435
"South Australia",2022-04-25,389539
"Tasmania",2022-04-25,131083
"Victoria",2022-04-25,1522265
"Western Australia",2022-04-25,355277
"Australian Capital Territory",2022-04-26,101899
"New South Wales",2022-04-26,2241017
"Northern Territory",2022-04-26,61393
"Queensland",2022-04-26,974270
"South Australia",2022-04-26,389539
"Tasmania",2022-04-26,132296
"Victoria",2022-04-26,1532685
"Western Australia",2022-04-26,363601
"Australian Capital Territory",2022-04-27,101899
"New South Wales",2022-04-27,2254742
"Northern Territory",2022-04-27,62487
"Queensland",2022-04-27,981974
"South Australia",2022-04-27,398505
"Tasmania",2022-04-27,133496
"Victoria",2022-04-27,1542059
"Western Australia",2022-04-27,372414
"Australian Capital Territory",2022-04-28,103220
"New South Wales",2022-04-28,2266604
"Northern Territory",2022-04-28,62907
"Queensland",2022-04-28,986439
"South Australia",2022-04-28,402538
"Tasmania",2022-04-28,134592
"Victoria",2022-04-28,1552647
"Western Australia",2022-04-28,380409
"Australian Capital Territory",2022-04-29,103220
"New South Wales",2022-04-29,2278053
"Northern Territory",2022-04-29,63289
"Queensland",2022-04-29,992324
"South Australia",2022-04-29,406475
"Tasmania",2022-04-29,135641
"Victoria",2022-04-29,1561415
"Western Australia",2022-04-29,387111
"Australian Capital Territory",2022-04-30,104941
"New South Wales",2022-04-30,2287281
"Northern Territory",2022-04-30,63289
"Queensland",2022-04-30,997619
"South Australia",2022-04-30,409717
"Tasmania",2022-04-30,136457
"Victoria",2022-04-30,1561415
"Western Australia",2022-04-30,392423
"Australian Capital Territory",2022-05-01,105739
"New South Wales",2022-05-01,2294900
"Northern Territory",2022-05-01,63568
"Queensland",2022-05-01,1002257
"South Australia",2022-05-01,413321
"Tasmania",2022-05-01,137359
"Victoria",2022-05-01,1576945
"Western Australia",2022-05-01,398270
"Australian Capital Territory",2022-05-02,106705
"New South Wales",2022-05-02,2304435
"Northern Territory",2022-05-02,64151
"Queensland",2022-05-02,1007459
"South Australia",2022-05-02,416371
"Tasmania",2022-05-02,138395
"Victoria",2022-05-02,1586876
"Western Australia",2022-05-02,405848
"Australian Capital Territory",2022-05-03,107769
"New South Wales",2022-05-03,2316269
"Northern Territory",2022-05-03,64540
"Queensland",2022-05-03,1015120
"South Australia",2022-05-03,416371
"Tasmania",2022-05-03,139468
"Victoria",2022-05-03,1597464
"Western Australia",2022-05-03,415563
"Australian Capital Territory",2022-05-04,108830
"New South Wales",2022-05-04,2334360
"Northern Territory",2022-05-04,64983
"Queensland",2022-05-04,1023149
"South Australia",2022-05-04,424182
"Tasmania",2022-05-04,140554
"Victoria",2022-05-04,1609060
"Western Australia",2022-05-04,425704
"Australian Capital Territory",2022-05-05,109879
"New South Wales",2022-05-05,2345156
"Northern Territory",2022-05-05,64983
"Queensland",2022-05-05,1030172
"South Australia",2022-05-05,427205
"Tasmania",2022-05-05,141647
"Victoria",2022-05-05,1619296
"Western Australia",2022-05-05,433295
"Australian Capital Territory",2022-05-06,110846
"New South Wales",2022-05-06,2356642
"Northern Territory",2022-05-06,65659
"Queensland",2022-05-06,1036786
"South Australia",2022-05-06,424182
"Tasmania",2022-05-06,142541
"Victoria",2022-05-06,1628531
"Western Australia",2022-05-06,442481
"Australian Capital Territory",2022-05-07,111599
"New South Wales",2022-05-07,2365484
"Northern Territory",2022-05-07,65881
"Queensland",2022-05-07,1041450
"South Australia",2022-05-07,430466
"Tasmania",2022-05-07,143267
"Victoria",2022-05-07,1637135
"Western Australia",2022-05-07,451192
"Australian Capital Territory",2022-05-08,112407
"New South Wales",2022-05-08,2373235
"Northern Territory",2022-05-08,66083
"Queensland",2022-05-08,1046200
"South Australia",2022-05-08,436318
"Tasmania",2022-05-08,144107
"Victoria",2022-05-08,1647028
"Western Australia",2022-05-08,461553
"Australian Capital Territory",2022-05-09,113368
"New South Wales",2022-05-09,2383412
"Northern Territory",2022-05-09,66427
"Queensland",2022-05-09,1052748
"South Australia",2022-05-09,440223
"Tasmania",2022-05-09,145182
"Victoria",2022-05-09,1659695
"Western Australia",2022-05-09,473909
"Australian Capital Territory",2022-05-10,114564
"New South Wales",2022-05-10,2395359
"Northern Territory",2022-05-10,66760
"Queensland",2022-05-10,1060169
"South Australia",2022-05-10,444522
"Tasmania",2022-05-10,146212
"Victoria",2022-05-10,1673533
"Western Australia",2022-05-10,490899
"Australian Capital Territory",2022-05-11,115688
"New South Wales",2022-05-11,2407720
"Northern Territory",2022-05-11,66771
"Queensland",2022-05-11,1067417
"South Australia",2022-05-11,449227
"Tasmania",2022-05-11,147252
"Victoria",2022-05-11,1687747
"Western Australia",2022-05-11,507544
"Australian Capital Territory",2022-05-12,116905
"New South Wales",2022-05-12,2419692
"Northern Territory",2022-05-12,67094
"Queensland",2022-05-12,1071750
"South Australia",2022-05-12,449227
"Tasmania",2022-05-12,148367
"Victoria",2022-05-12,1700795
"Western Australia",2022-05-12,523052
"Australian Capital Territory",2022-05-13,117882
"New South Wales",2022-05-13,2430624
"Northern Territory",2022-05-13,67659
"Queensland",2022-05-13,1080068
"South Australia",2022-05-13,453773
"Tasmania",2022-05-13,149292
"Victoria",2022-05-13,1712856
"Western Australia",2022-05-13,536214
"Australian Capital Territory",2022-05-14,118728
"New South Wales",2022-05-14,2439636
"Northern Territory",2022-05-14,67659
"Queensland",2022-05-14,1084861
"South Australia",2022-05-14,457676
"Tasmania",2022-05-14,150105
"Victoria",2022-05-14,1722934
"Western Australia",2022-05-14,548467
"Australian Capital Territory",2022-05-15,119548
"New South Wales",2022-05-15,2447877
"Northern Territory",2022-05-15,68139
"Queensland",2022-05-15,1089495
"South Australia",2022-05-15,464841
"Tasmania",2022-05-15,150983
"Victoria",2022-05-15,1734295
"Western Australia",2022-05-15,560662
"Australian Capital Territory",2022-05-16,120638
"New South Wales",2022-05-16,2458811
"Northern Territory",2022-05-16,68481
"Queensland",2022-05-16,1110497
"South Australia",2022-05-16,468607
"Tasmania",2022-05-16,152192
"Victoria",2022-05-16,1747754
"Western Australia",2022-05-16,576315
"Australian Capital Territory",2022-05-17,121713
"New South Wales",2022-05-17,2471023
"Northern Territory",2022-05-17,68830
"Queensland",2022-05-17,1117569
"South Australia",2022-05-17,472745
"Tasmania",2022-05-17,153361
"Victoria",2022-05-17,1761974
"Western Australia",2022-05-17,592541
"Australian Capital Territory",2022-05-18,122718
"New South Wales",2022-05-18,2481957
"Northern Territory",2022-05-18,68824
"Queensland",2022-05-18,1123991
"South Australia",2022-05-18,477237
"Tasmania",2022-05-18,154437
"Victoria",2022-05-18,1774979
"Western Australia",2022-05-18,609598
"Australian Capital Territory",2022-05-19,123655
"New South Wales",2022-05-19,2492007
"Northern Territory",2022-05-19,69386
"Queensland",2022-05-19,1130211
"South Australia",2022-05-19,481125
"Tasmania",2022-05-19,155385
"Victoria",2022-05-19,1787427
"Western Australia",2022-05-19,624774
"Australian Capital Territory",2022-05-20,124477
"New South Wales",2022-05-20,2501574
"Northern Territory",2022-05-20,69609
"Queensland",2022-05-20,1136142
"South Australia",2022-05-20,484426
"Tasmania",2022-05-20,156347
"Victoria",2022-05-20,1799171
"Western Australia",2022-05-20,638709
"Australian Capital Territory",2022-05-21,125220
"New South Wales",2022-05-21,2510058
"Northern Territory",2022-05-21,69789
"Queensland",2022-05-21,1140646
"South Australia",2022-05-21,487511
"Tasmania",2022-05-21,157127
"Victoria",2022-05-21,1808418
"Western Australia",2022-05-21,650198
"Australian Capital Territory",2022-05-22,125828
"New South Wales",2022-05-22,2517185
"Northern Territory",2022-05-22,69942
"Queensland",2022-05-22,1143995
"South Australia",2022-05-22,490800
"Tasmania",2022-05-22,157851
"Victoria",2022-05-22,1817389
"Western Australia",2022-05-22,660064
"Australian Capital Territory",2022-05-23,126633
"New South Wales",2022-05-23,2525905
"Northern Territory",2022-05-23,70178
"Queensland",2022-05-23,1149145
"South Australia",2022-05-23,494284
"Tasmania",2022-05-23,158774
"Victoria",2022-05-23,1828995
"Western Australia",2022-05-23,672008
"Australian Capital Territory",2022-05-24,127556
"New South Wales",2022-05-24,2534852
"Northern Territory",2022-05-24,70455
"Queensland",2022-05-24,1154678
"South Australia",2022-05-24,498300
"Tasmania",2022-05-24,159676
