"date","regionname","cases"
2021-08-01,"Paraná",2246
2021-08-01,"Rio de Janeiro",481
2021-08-01,"Rio Grande do Norte",25
2021-08-01,"Rondônia",154
2021-08-01,"Roraima",38
2021-08-01,"Rio Grande do Sul",972
2021-08-01,"Santa Catarina",655
2021-08-01,"Sergipe",333
2021-08-01,"São Paulo",3873
2021-08-01,"Tocantins",358
2021-08-02,"Acre",39
2021-08-02,"Alagoas",62
2021-08-02,"Amazonas",231
2021-08-02,"Amapá",58
2021-08-02,"Bahia",638
2021-08-02,"Ceará",82
2021-08-02,"Distrito Federal",705
2021-08-02,"Espírito Santo",421
2021-08-02,"Goiás",3430
2021-08-02,"Maranhão",204
2021-08-02,"Minas Gerais",2261
2021-08-02,"Mato Grosso do Sul",631
2021-08-02,"Mato Grosso",1031
2021-08-02,"Pará",468
2021-08-02,"Paraíba",132
2021-08-02,"Pernambuco",524
2021-08-02,"Piauí",257
2021-08-02,"Paraná",2111
2021-08-02,"Rio de Janeiro",1157
2021-08-02,"Rio Grande do Norte",194
2021-08-02,"Rondônia",144
2021-08-02,"Roraima",93
2021-08-02,"Rio Grande do Sul",699
2021-08-02,"Santa Catarina",890
2021-08-02,"Sergipe",137
2021-08-02,"São Paulo",1939
2021-08-02,"Tocantins",323
2021-08-03,"Acre",2
2021-08-03,"Alagoas",215
2021-08-03,"Amazonas",390
2021-08-03,"Amapá",42
2021-08-03,"Bahia",553
2021-08-03,"Ceará",752
2021-08-03,"Distrito Federal",324
2021-08-03,"Espírito Santo",556
2021-08-03,"Goiás",3182
2021-08-03,"Maranhão",642
2021-08-03,"Minas Gerais",168
2021-08-03,"Mato Grosso do Sul",531
2021-08-03,"Mato Grosso",2027
2021-08-03,"Pará",758
2021-08-03,"Paraíba",37
2021-08-03,"Pernambuco",772
2021-08-03,"Piauí",336
2021-08-03,"Paraná",3079
2021-08-03,"Rio de Janeiro",3450
2021-08-03,"Rio Grande do Norte",222
2021-08-03,"Rondônia",365
2021-08-03,"Roraima",158
2021-08-03,"Rio Grande do Sul",1847
2021-08-03,"Santa Catarina",1508
2021-08-03,"Sergipe",249
2021-08-03,"São Paulo",9942
2021-08-03,"Tocantins",372
2021-08-04,"Acre",44
2021-08-04,"Alagoas",411
2021-08-04,"Amazonas",587
2021-08-04,"Amapá",106
2021-08-04,"Bahia",1906
2021-08-04,"Ceará",0
2021-08-04,"Distrito Federal",633
2021-08-04,"Espírito Santo",716
2021-08-04,"Goiás",3313
2021-08-04,"Maranhão",714
2021-08-04,"Minas Gerais",5292
2021-08-04,"Mato Grosso do Sul",506
2021-08-04,"Mato Grosso",1095
2021-08-04,"Pará",656
2021-08-04,"Paraíba",872
2021-08-04,"Pernambuco",738
2021-08-04,"Piauí",334
2021-08-04,"Paraná",3252
2021-08-04,"Rio de Janeiro",4289
2021-08-04,"Rio Grande do Norte",224
2021-08-04,"Rondônia",284
2021-08-04,"Roraima",180
2021-08-04,"Rio Grande do Sul",1601
2021-08-04,"Santa Catarina",1710
2021-08-04,"Sergipe",116
2021-08-04,"São Paulo",10490
2021-08-04,"Tocantins",459
2021-08-05,"Acre",59
2021-08-05,"Alagoas",468
2021-08-05,"Amazonas",343
2021-08-05,"Amapá",52
2021-08-05,"Bahia",1595
2021-08-05,"Ceará",1187
2021-08-05,"Distrito Federal",665
2021-08-05,"Espírito Santo",906
2021-08-05,"Goiás",2977
2021-08-05,"Maranhão",626
2021-08-05,"Minas Gerais",4921
2021-08-05,"Mato Grosso do Sul",569
2021-08-05,"Mato Grosso",1259
2021-08-05,"Pará",607
2021-08-05,"Paraíba",570
2021-08-05,"Pernambuco",644
2021-08-05,"Piauí",470
2021-08-05,"Paraná",2188
2021-08-05,"Rio de Janeiro",3319
2021-08-05,"Rio Grande do Norte",249
2021-08-05,"Rondônia",221
2021-08-05,"Roraima",160
2021-08-05,"Rio Grande do Sul",3161
2021-08-05,"Santa Catarina",1483
2021-08-05,"Sergipe",236
2021-08-05,"São Paulo",10099
2021-08-05,"Tocantins",445
2021-08-06,"Acre",88
2021-08-06,"Alagoas",184
2021-08-06,"Amazonas",455
2021-08-06,"Amapá",76
2021-08-06,"Bahia",1267
2021-08-06,"Ceará",926
2021-08-06,"Distrito Federal",992
2021-08-06,"Espírito Santo",447
2021-08-06,"Goiás",3689
2021-08-06,"Maranhão",603
2021-08-06,"Minas Gerais",5270
2021-08-06,"Mato Grosso do Sul",417
2021-08-06,"Mato Grosso",1155
2021-08-06,"Pará",547
2021-08-06,"Paraíba",423
2021-08-06,"Pernambuco",690
2021-08-06,"Piauí",244
2021-08-06,"Paraná",6732
2021-08-06,"Rio de Janeiro",1959
2021-08-06,"Rio Grande do Norte",241
2021-08-06,"Rondônia",280
2021-08-06,"Roraima",155
2021-08-06,"Rio Grande do Sul",3036
2021-08-06,"Santa Catarina",1817
2021-08-06,"Sergipe",140
2021-08-06,"São Paulo",10557
2021-08-06,"Tocantins",272
2021-08-07,"Acre",10
2021-08-07,"Alagoas",250
2021-08-07,"Amazonas",400
2021-08-07,"Amapá",48
2021-08-07,"Bahia",1675
2021-08-07,"Ceará",636
2021-08-07,"Distrito Federal",583
2021-08-07,"Espírito Santo",337
2021-08-07,"Goiás",559
2021-08-07,"Maranhão",314
2021-08-07,"Minas Gerais",4488
2021-08-07,"Mato Grosso do Sul",400
2021-08-07,"Mato Grosso",657
2021-08-07,"Pará",74
2021-08-07,"Paraíba",406
2021-08-07,"Pernambuco",723
2021-08-07,"Piauí",131
2021-08-07,"Paraná",2522
2021-08-07,"Rio de Janeiro",12417
2021-08-07,"Rio Grande do Norte",103
2021-08-07,"Rondônia",244
2021-08-07,"Roraima",107
2021-08-07,"Rio Grande do Sul",1717
2021-08-07,"Santa Catarina",1521
2021-08-07,"Sergipe",76
2021-08-07,"São Paulo",8973
2021-08-07,"Tocantins",159
2021-08-08,"Acre",0
2021-08-08,"Alagoas",103
2021-08-08,"Amazonas",156
2021-08-08,"Amapá",43
2021-08-08,"Bahia",484
2021-08-08,"Ceará",286
2021-08-08,"Distrito Federal",321
2021-08-08,"Espírito Santo",234
2021-08-08,"Goiás",382
2021-08-08,"Maranhão",19
2021-08-08,"Minas Gerais",2189
2021-08-08,"Mato Grosso do Sul",703
2021-08-08,"Mato Grosso",172
2021-08-08,"Pará",50
2021-08-08,"Paraíba",321
2021-08-08,"Pernambuco",323
2021-08-08,"Piauí",56
2021-08-08,"Paraná",1254
2021-08-08,"Rio de Janeiro",1680
2021-08-08,"Rio Grande do Norte",0
2021-08-08,"Rondônia",22
2021-08-08,"Roraima",31
2021-08-08,"Rio Grande do Sul",608
2021-08-08,"Santa Catarina",544
2021-08-08,"Sergipe",69
2021-08-08,"São Paulo",3726
2021-08-08,"Tocantins",117
2021-08-09,"Acre",33
2021-08-09,"Alagoas",21
2021-08-09,"Amazonas",294
2021-08-09,"Amapá",16
2021-08-09,"Bahia",386
2021-08-09,"Ceará",182
2021-08-09,"Distrito Federal",594
2021-08-09,"Espírito Santo",462
2021-08-09,"Goiás",3764
2021-08-09,"Maranhão",202
2021-08-09,"Minas Gerais",1003
2021-08-09,"Mato Grosso do Sul",443
2021-08-09,"Mato Grosso",1103
2021-08-09,"Pará",390
2021-08-09,"Paraíba",121
2021-08-09,"Pernambuco",100
2021-08-09,"Piauí",162
2021-08-09,"Paraná",987
2021-08-09,"Rio de Janeiro",1202
2021-08-09,"Rio Grande do Norte",172
2021-08-09,"Rondônia",273
2021-08-09,"Roraima",87
2021-08-09,"Rio Grande do Sul",422
2021-08-09,"Santa Catarina",747
2021-08-09,"Sergipe",158
2021-08-09,"São Paulo",1798
2021-08-09,"Tocantins",411
2021-08-10,"Acre",1
2021-08-10,"Alagoas",137
2021-08-10,"Amazonas",430
2021-08-10,"Amapá",99
2021-08-10,"Bahia",1456
2021-08-10,"Ceará",549
2021-08-10,"Distrito Federal",447
2021-08-10,"Espírito Santo",750
2021-08-10,"Goiás",4139
2021-08-10,"Maranhão",603
2021-08-10,"Minas Gerais",4133
2021-08-10,"Mato Grosso do Sul",371
2021-08-10,"Mato Grosso",1397
2021-08-10,"Pará",480
2021-08-10,"Paraíba",194
2021-08-10,"Pernambuco",571
2021-08-10,"Piauí",402
2021-08-10,"Paraná",1532
2021-08-10,"Rio de Janeiro",1979
2021-08-10,"Rio Grande do Norte",312
2021-08-10,"Rondônia",258
2021-08-10,"Roraima",185
2021-08-10,"Rio Grande do Sul",1883
2021-08-10,"Santa Catarina",2038
2021-08-10,"Sergipe",442
2021-08-10,"São Paulo",10455
2021-08-10,"Tocantins",216
2021-08-11,"Acre",45
2021-08-11,"Alagoas",208
2021-08-11,"Amazonas",350
2021-08-11,"Amapá",44
2021-08-11,"Bahia",1040
2021-08-11,"Ceará",592
2021-08-11,"Distrito Federal",662
2021-08-11,"Espírito Santo",789
2021-08-11,"Goiás",2848
2021-08-11,"Maranhão",589
2021-08-11,"Minas Gerais",4654
2021-08-11,"Mato Grosso do Sul",337
2021-08-11,"Mato Grosso",1427
2021-08-11,"Pará",399
2021-08-11,"Paraíba",579
2021-08-11,"Pernambuco",825
2021-08-11,"Piauí",313
2021-08-11,"Paraná",2117
2021-08-11,"Rio de Janeiro",4037
2021-08-11,"Rio Grande do Norte",165
2021-08-11,"Rondônia",282
2021-08-11,"Roraima",166
2021-08-11,"Rio Grande do Sul",1815
2021-08-11,"Santa Catarina",1801
2021-08-11,"Sergipe",286
2021-08-11,"São Paulo",8701
2021-08-11,"Tocantins",367
2021-08-12,"Acre",8
2021-08-12,"Alagoas",160
2021-08-12,"Amazonas",378
2021-08-12,"Amapá",66
2021-08-12,"Bahia",1362
2021-08-12,"Ceará",442
2021-08-12,"Distrito Federal",661
2021-08-12,"Espírito Santo",627
2021-08-12,"Goiás",2803
2021-08-12,"Maranhão",701
2021-08-12,"Minas Gerais",4525
2021-08-12,"Mato Grosso do Sul",513
2021-08-12,"Mato Grosso",1225
2021-08-12,"Pará",474
2021-08-12,"Paraíba",422
2021-08-12,"Pernambuco",712
2021-08-12,"Piauí",243
2021-08-12,"Paraná",2287
2021-08-12,"Rio de Janeiro",4713
2021-08-12,"Rio Grande do Norte",221
2021-08-12,"Rondônia",8
2021-08-12,"Roraima",185
2021-08-12,"Rio Grande do Sul",1563
2021-08-12,"Santa Catarina",1811
2021-08-12,"Sergipe",149
2021-08-12,"São Paulo",9244
2021-08-12,"Tocantins",348
2021-08-13,"Acre",9
2021-08-13,"Alagoas",81
2021-08-13,"Amazonas",354
2021-08-13,"Amapá",27
2021-08-13,"Bahia",1118
2021-08-13,"Ceará",251
2021-08-13,"Distrito Federal",600
2021-08-13,"Espírito Santo",926
2021-08-13,"Goiás",2267
2021-08-13,"Maranhão",437
2021-08-13,"Minas Gerais",3517
2021-08-13,"Mato Grosso do Sul",569
2021-08-13,"Mato Grosso",1336
2021-08-13,"Pará",433
2021-08-13,"Paraíba",449
2021-08-13,"Pernambuco",658
2021-08-13,"Piauí",281
2021-08-13,"Paraná",2560
2021-08-13,"Rio de Janeiro",4363
2021-08-13,"Rio Grande do Norte",342
2021-08-13,"Rondônia",183
2021-08-13,"Roraima",31
2021-08-13,"Rio Grande do Sul",1356
2021-08-13,"Santa Catarina",1525
2021-08-13,"Sergipe",131
2021-08-13,"São Paulo",8898
2021-08-13,"Tocantins",289
2021-08-14,"Acre",2
2021-08-14,"Alagoas",266
2021-08-14,"Amazonas",178
2021-08-14,"Amapá",51
2021-08-14,"Bahia",1082
2021-08-14,"Ceará",670
2021-08-14,"Distrito Federal",1043
2021-08-14,"Espírito Santo",472
2021-08-14,"Goiás",740
2021-08-14,"Maranhão",194
2021-08-14,"Minas Gerais",3728
2021-08-14,"Mato Grosso do Sul",313
2021-08-14,"Mato Grosso",481
2021-08-14,"Pará",16
2021-08-14,"Paraíba",442
2021-08-14,"Pernambuco",1294
2021-08-14,"Piauí",160
2021-08-14,"Paraná",2765
2021-08-14,"Rio de Janeiro",3861
2021-08-14,"Rio Grande do Norte",39
2021-08-14,"Rondônia",160
2021-08-14,"Roraima",211
2021-08-14,"Rio Grande do Sul",1585
2021-08-14,"Santa Catarina",1339
2021-08-14,"Sergipe",37
2021-08-14,"São Paulo",8024
2021-08-14,"Tocantins",143
2021-08-15,"Acre",2
2021-08-15,"Alagoas",319
2021-08-15,"Amazonas",119
2021-08-15,"Amapá",22
2021-08-15,"Bahia",551
2021-08-15,"Ceará",230
2021-08-15,"Distrito Federal",498
2021-08-15,"Espírito Santo",538
2021-08-15,"Goiás",829
2021-08-15,"Maranhão",78
2021-08-15,"Minas Gerais",2128
2021-08-15,"Mato Grosso do Sul",237
2021-08-15,"Mato Grosso",272
2021-08-15,"Pará",49
2021-08-15,"Paraíba",374
2021-08-15,"Pernambuco",290
2021-08-15,"Piauí",65
2021-08-15,"Paraná",1612
2021-08-15,"Rio de Janeiro",99
2021-08-15,"Rio Grande do Norte",71
2021-08-15,"Rondônia",28
2021-08-15,"Roraima",32
2021-08-15,"Rio Grande do Sul",583
2021-08-15,"Santa Catarina",644
2021-08-15,"Sergipe",44
2021-08-15,"São Paulo",3906
2021-08-15,"Tocantins",146
2021-08-16,"Acre",3
2021-08-16,"Alagoas",214
2021-08-16,"Amazonas",177
2021-08-16,"Amapá",28
2021-08-16,"Bahia",320
2021-08-16,"Ceará",133
2021-08-16,"Distrito Federal",768
2021-08-16,"Espírito Santo",485
2021-08-16,"Goiás",4156
2021-08-16,"Maranhão",262
2021-08-16,"Minas Gerais",1113
2021-08-16,"Mato Grosso do Sul",436
2021-08-16,"Mato Grosso",991
2021-08-16,"Pará",462
2021-08-16,"Paraíba",104
2021-08-16,"Pernambuco",200
2021-08-16,"Piauí",275
2021-08-16,"Paraná",1602
2021-08-16,"Rio de Janeiro",2418
2021-08-16,"Rio Grande do Norte",110
2021-08-16,"Rondônia",14
2021-08-16,"Roraima",124
2021-08-16,"Rio Grande do Sul",410
2021-08-16,"Santa Catarina",906
2021-08-16,"Sergipe",9
2021-08-16,"São Paulo",2048
2021-08-16,"Tocantins",407
2021-08-17,"Acre",110
2021-08-17,"Alagoas",117
2021-08-17,"Amazonas",269
2021-08-17,"Amapá",18
2021-08-17,"Bahia",923
2021-08-17,"Ceará",607
2021-08-17,"Distrito Federal",479
2021-08-17,"Espírito Santo",719
2021-08-17,"Goiás",4607
2021-08-17,"Maranhão",684
2021-08-17,"Minas Gerais",3315
2021-08-17,"Mato Grosso do Sul",470
2021-08-17,"Mato Grosso",1808
2021-08-17,"Pará",559
2021-08-17,"Paraíba",251
2021-08-17,"Pernambuco",584
2021-08-17,"Piauí",243
2021-08-17,"Paraná",4756
2021-08-17,"Rio de Janeiro",4925
2021-08-17,"Rio Grande do Norte",630
2021-08-17,"Rondônia",462
2021-08-17,"Roraima",160
2021-08-17,"Rio Grande do Sul",1341
2021-08-17,"Santa Catarina",2030
2021-08-17,"Sergipe",17
2021-08-17,"São Paulo",8607
2021-08-17,"Tocantins",302
2021-08-18,"Acre",5
2021-08-18,"Alagoas",173
2021-08-18,"Amazonas",273
2021-08-18,"Amapá",68
2021-08-18,"Bahia",953
2021-08-18,"Ceará",435
2021-08-18,"Distrito Federal",582
2021-08-18,"Espírito Santo",937
2021-08-18,"Goiás",3850
2021-08-18,"Maranhão",645
2021-08-18,"Minas Gerais",4250
2021-08-18,"Mato Grosso do Sul",375
2021-08-18,"Mato Grosso",825
2021-08-18,"Pará",545
2021-08-18,"Paraíba",630
2021-08-18,"Pernambuco",898
2021-08-18,"Piauí",223
2021-08-18,"Paraná",7055
2021-08-18,"Rio de Janeiro",4977
2021-08-18,"Rio Grande do Norte",135
2021-08-18,"Rondônia",212
2021-08-18,"Roraima",149
2021-08-18,"Rio Grande do Sul",1792
2021-08-18,"Santa Catarina",1495
2021-08-18,"Sergipe",63
2021-08-18,"São Paulo",8317
2021-08-18,"Tocantins",300
2021-08-19,"Acre",31
2021-08-19,"Alagoas",143
2021-08-19,"Amazonas",245
2021-08-19,"Amapá",51
2021-08-19,"Bahia",978
2021-08-19,"Ceará",594
2021-08-19,"Distrito Federal",503
2021-08-19,"Espírito Santo",1089
2021-08-19,"Goiás",3295
2021-08-19,"Maranhão",484
2021-08-19,"Minas Gerais",4237
2021-08-19,"Mato Grosso do Sul",525
2021-08-19,"Mato Grosso",1195
2021-08-19,"Pará",554
2021-08-19,"Paraíba",560
2021-08-19,"Pernambuco",533
2021-08-19,"Piauí",270
2021-08-19,"Paraná",3533
2021-08-19,"Rio de Janeiro",4770
2021-08-19,"Rio Grande do Norte",205
2021-08-19,"Rondônia",193
2021-08-19,"Roraima",265
2021-08-19,"Rio Grande do Sul",1696
2021-08-19,"Santa Catarina",1679
2021-08-19,"Sergipe",55
2021-08-19,"São Paulo",8001
2021-08-19,"Tocantins",324
2021-08-20,"Acre",33
2021-08-20,"Alagoas",142
2021-08-20,"Amazonas",178
2021-08-20,"Amapá",38
2021-08-20,"Bahia",715
2021-08-20,"Ceará",548
2021-08-20,"Distrito Federal",762
2021-08-20,"Espírito Santo",1015
2021-08-20,"Goiás",2496
2021-08-20,"Maranhão",475
2021-08-20,"Minas Gerais",3829
2021-08-20,"Mato Grosso do Sul",490
2021-08-20,"Mato Grosso",1058
2021-08-20,"Pará",545
2021-08-20,"Paraíba",431
2021-08-20,"Pernambuco",550
2021-08-20,"Piauí",258
2021-08-20,"Paraná",3436
2021-08-20,"Rio de Janeiro",4370
2021-08-20,"Rio Grande do Norte",523
2021-08-20,"Rondônia",162
2021-08-20,"Roraima",193
2021-08-20,"Rio Grande do Sul",2357
2021-08-20,"Santa Catarina",2167
2021-08-20,"Sergipe",36
2021-08-20,"São Paulo",7111
2021-08-20,"Tocantins",288
2021-08-21,"Acre",7
2021-08-21,"Alagoas",143
2021-08-21,"Amazonas",173
2021-08-21,"Amapá",16
2021-08-21,"Bahia",1006
2021-08-21,"Ceará",357
2021-08-21,"Distrito Federal",843
2021-08-21,"Espírito Santo",500
2021-08-21,"Goiás",566
2021-08-21,"Maranhão",203
2021-08-21,"Minas Gerais",3288
2021-08-21,"Mato Grosso do Sul",416
2021-08-21,"Mato Grosso",530
2021-08-21,"Pará",36
2021-08-21,"Paraíba",450
2021-08-21,"Pernambuco",477
2021-08-21,"Piauí",142
2021-08-21,"Paraná",4027
2021-08-21,"Rio de Janeiro",1910
2021-08-21,"Rio Grande do Norte",99
2021-08-21,"Rondônia",86
2021-08-21,"Roraima",129
2021-08-21,"Rio Grande do Sul",1458
2021-08-21,"Santa Catarina",1582
2021-08-21,"Sergipe",32
2021-08-21,"São Paulo",6844
2021-08-21,"Tocantins",0
2021-08-22,"Acre",2
2021-08-22,"Alagoas",198
2021-08-22,"Amazonas",190
2021-08-22,"Amapá",8
2021-08-22,"Bahia",366
2021-08-22,"Ceará",139
2021-08-22,"Distrito Federal",412
2021-08-22,"Espírito Santo",189
2021-08-22,"Goiás",353
2021-08-22,"Maranhão",117
2021-08-22,"Minas Gerais",1917
2021-08-22,"Mato Grosso do Sul",346
2021-08-22,"Mato Grosso",254
2021-08-22,"Pará",45
2021-08-22,"Paraíba",299
2021-08-22,"Pernambuco",179
2021-08-22,"Piauí",100
2021-08-22,"Paraná",1696
2021-08-22,"Rio de Janeiro",2209
2021-08-22,"Rio Grande do Norte",12
2021-08-22,"Rondônia",66
2021-08-22,"Roraima",15
2021-08-22,"Rio Grande do Sul",529
2021-08-22,"Santa Catarina",571
2021-08-22,"Sergipe",110
2021-08-22,"São Paulo",3190
2021-08-22,"Tocantins",432
2021-08-23,"Acre",2
2021-08-23,"Alagoas",117
2021-08-23,"Amazonas",88
2021-08-23,"Amapá",27
2021-08-23,"Bahia",350
2021-08-23,"Ceará",0
2021-08-23,"Distrito Federal",1131
2021-08-23,"Espírito Santo",716
2021-08-23,"Goiás",3243
2021-08-23,"Maranhão",176
2021-08-23,"Minas Gerais",845
2021-08-23,"Mato Grosso do Sul",297
2021-08-23,"Mato Grosso",983
2021-08-23,"Pará",450
2021-08-23,"Paraíba",120
2021-08-23,"Pernambuco",114
2021-08-23,"Piauí",189
2021-08-23,"Paraná",1685
2021-08-23,"Rio de Janeiro",1370
2021-08-23,"Rio Grande do Norte",153
2021-08-23,"Rondônia",135
2021-08-23,"Roraima",120
2021-08-23,"Rio Grande do Sul",305
2021-08-23,"Santa Catarina",843
2021-08-23,"Sergipe",7
2021-08-23,"São Paulo",1942
2021-08-23,"Tocantins",234
2021-08-24,"Acre",42
2021-08-24,"Alagoas",154
2021-08-24,"Amazonas",162
2021-08-24,"Amapá",18
2021-08-24,"Bahia",844
2021-08-24,"Ceará",85
2021-08-24,"Distrito Federal",482
2021-08-24,"Espírito Santo",817
2021-08-24,"Goiás",3889
2021-08-24,"Maranhão",483
2021-08-24,"Minas Gerais",2895
2021-08-24,"Mato Grosso do Sul",378
2021-08-24,"Mato Grosso",1084
2021-08-24,"Pará",671
2021-08-24,"Paraíba",264
2021-08-24,"Pernambuco",504
2021-08-24,"Piauí",227
2021-08-24,"Paraná",1919
2021-08-24,"Rio de Janeiro",4409
2021-08-24,"Rio Grande do Norte",183
2021-08-24,"Rondônia",166
2021-08-24,"Roraima",26
2021-08-24,"Rio Grande do Sul",1426
2021-08-24,"Santa Catarina",1960
2021-08-24,"Sergipe",33
2021-08-24,"São Paulo",8349
2021-08-24,"Tocantins",338
2021-08-25,"Acre",5
2021-08-25,"Alagoas",374
2021-08-25,"Amazonas",216
2021-08-25,"Amapá",27
2021-08-25,"Bahia",662
2021-08-25,"Ceará",525
2021-08-25,"Distrito Federal",739
2021-08-25,"Espírito Santo",874
2021-08-25,"Goiás",2457
2021-08-25,"Maranhão",449
2021-08-25,"Minas Gerais",3925
2021-08-25,"Mato Grosso do Sul",390
2021-08-25,"Mato Grosso",1102
2021-08-25,"Pará",538
2021-08-25,"Paraíba",96
2021-08-25,"Pernambuco",660
2021-08-25,"Piauí",264
2021-08-25,"Paraná",1901
2021-08-25,"Rio de Janeiro",4135
2021-08-25,"Rio Grande do Norte",181
2021-08-25,"Rondônia",164
2021-08-25,"Roraima",273
2021-08-25,"Rio Grande do Sul",1269
2021-08-25,"Santa Catarina",1626
2021-08-25,"Sergipe",56
2021-08-25,"São Paulo",6698
2021-08-25,"Tocantins",354
2021-08-26,"Acre",32
2021-08-26,"Alagoas",301
2021-08-26,"Amazonas",177
2021-08-26,"Amapá",25
2021-08-26,"Bahia",1086
2021-08-26,"Ceará",284
2021-08-26,"Distrito Federal",546
2021-08-26,"Espírito Santo",719
2021-08-26,"Goiás",2273
2021-08-26,"Maranhão",764
2021-08-26,"Minas Gerais",4672
2021-08-26,"Mato Grosso do Sul",285
2021-08-26,"Mato Grosso",961
2021-08-26,"Pará",426
2021-08-26,"Paraíba",907
2021-08-26,"Pernambuco",527
2021-08-26,"Piauí",257
2021-08-26,"Paraná",2339
2021-08-26,"Rio de Janeiro",3543
2021-08-26,"Rio Grande do Norte",108
2021-08-26,"Rondônia",166
2021-08-26,"Roraima",67
2021-08-26,"Rio Grande do Sul",1223
2021-08-26,"Santa Catarina",2000
2021-08-26,"Sergipe",66
2021-08-26,"São Paulo",6836
2021-08-26,"Tocantins",329
2021-08-27,"Acre",37
2021-08-27,"Alagoas",232
2021-08-27,"Amazonas",131
2021-08-27,"Amapá",25
2021-08-27,"Bahia",1018
2021-08-27,"Ceará",862
2021-08-27,"Distrito Federal",853
2021-08-27,"Espírito Santo",912
2021-08-27,"Goiás",2446
2021-08-27,"Maranhão",394
2021-08-27,"Minas Gerais",2143
2021-08-27,"Mato Grosso do Sul",276
2021-08-27,"Mato Grosso",1023
2021-08-27,"Pará",450
2021-08-27,"Paraíba",353
2021-08-27,"Pernambuco",486
2021-08-27,"Piauí",195
2021-08-27,"Paraná",2293
2021-08-27,"Rio de Janeiro",2450
2021-08-27,"Rio Grande do Norte",157
2021-08-27,"Rondônia",99
2021-08-27,"Roraima",201
2021-08-27,"Rio Grande do Sul",1183
2021-08-27,"Santa Catarina",1563
2021-08-27,"Sergipe",18
2021-08-27,"São Paulo",7635
2021-08-27,"Tocantins",317
2021-08-28,"Acre",4
2021-08-28,"Alagoas",229
2021-08-28,"Amazonas",126
2021-08-28,"Amapá",17
2021-08-28,"Bahia",790
2021-08-28,"Ceará",336
2021-08-28,"Distrito Federal",571
2021-08-28,"Espírito Santo",519
2021-08-28,"Goiás",872
2021-08-28,"Maranhão",184
2021-08-28,"Minas Gerais",3248
2021-08-28,"Mato Grosso do Sul",279
2021-08-28,"Mato Grosso",979
2021-08-28,"Pará",95
2021-08-28,"Paraíba",384
2021-08-28,"Pernambuco",435
2021-08-28,"Piauí",121
2021-08-28,"Paraná",1972
2021-08-28,"Rio de Janeiro",2281
2021-08-28,"Rio Grande do Norte",89
2021-08-28,"Rondônia",160
2021-08-28,"Roraima",73
2021-08-28,"Rio Grande do Sul",1230
2021-08-28,"Santa Catarina",1398
2021-08-28,"Sergipe",16
2021-08-28,"São Paulo",6403
2021-08-28,"Tocantins",133
2021-08-29,"Acre",1
2021-08-29,"Alagoas",167
2021-08-29,"Amazonas",63
2021-08-29,"Amapá",10
2021-08-29,"Bahia",387
2021-08-29,"Ceará",0
2021-08-29,"Distrito Federal",680
2021-08-29,"Espírito Santo",506
2021-08-29,"Goiás",684
2021-08-29,"Maranhão",41
2021-08-29,"Minas Gerais",1992
2021-08-29,"Mato Grosso do Sul",64
2021-08-29,"Mato Grosso",53
2021-08-29,"Pará",5
2021-08-29,"Paraíba",278
2021-08-29,"Pernambuco",231
2021-08-29,"Piauí",72
2021-08-29,"Paraná",1240
2021-08-29,"Rio de Janeiro",622
2021-08-29,"Rio Grande do Norte",1
2021-08-29,"Rondônia",23
2021-08-29,"Roraima",14
2021-08-29,"Rio Grande do Sul",403
2021-08-29,"Santa Catarina",521
2021-08-29,"Sergipe",27
2021-08-29,"São Paulo",3042
2021-08-29,"Tocantins",136
2021-08-30,"Acre",1
2021-08-30,"Alagoas",44
2021-08-30,"Amazonas",109
2021-08-30,"Amapá",10
2021-08-30,"Bahia",341
2021-08-30,"Ceará",169
2021-08-30,"Distrito Federal",996
2021-08-30,"Espírito Santo",750
2021-08-30,"Goiás",1908
2021-08-30,"Maranhão",151
2021-08-30,"Minas Gerais",597
2021-08-30,"Mato Grosso do Sul",272
2021-08-30,"Mato Grosso",1015
2021-08-30,"Pará",495
2021-08-30,"Paraíba",158
2021-08-30,"Pernambuco",351
2021-08-30,"Piauí",194
2021-08-30,"Paraná",1091
2021-08-30,"Rio de Janeiro",333
2021-08-30,"Rio Grande do Norte",91
2021-08-30,"Rondônia",177
2021-08-30,"Roraima",67
2021-08-30,"Rio Grande do Sul",652
2021-08-30,"Santa Catarina",734
2021-08-30,"Sergipe",32
2021-08-30,"São Paulo",1808
2021-08-30,"Tocantins",250
2021-08-31,"Acre",19
2021-08-31,"Alagoas",72
2021-08-31,"Amazonas",151
2021-08-31,"Amapá",7
2021-08-31,"Bahia",624
2021-08-31,"Ceará",240
2021-08-31,"Distrito Federal",531
2021-08-31,"Espírito Santo",826
2021-08-31,"Goiás",4346
2021-08-31,"Maranhão",473
2021-08-31,"Minas Gerais",2509
2021-08-31,"Mato Grosso do Sul",305
2021-08-31,"Mato Grosso",1055
2021-08-31,"Pará",566
2021-08-31,"Paraíba",152
2021-08-31,"Pernambuco",508
2021-08-31,"Piauí",259
2021-08-31,"Paraná",1139
2021-08-31,"Rio de Janeiro",2599
2021-08-31,"Rio Grande do Norte",144
2021-08-31,"Rondônia",175
2021-08-31,"Roraima",174
2021-08-31,"Rio Grande do Sul",843
2021-08-31,"Santa Catarina",1504
2021-08-31,"Sergipe",13
2021-08-31,"São Paulo",7360
2021-08-31,"Tocantins",243
2021-09-01,"Acre",8
2021-09-01,"Alagoas",126
