"date","regionname","cases"
2022-04-06,"East Malaysia",620
2022-04-06,"West Malaysia",11485
2022-04-07,"East Malaysia",634
2022-04-07,"West Malaysia",11360
2022-04-08,"East Malaysia",579
2022-04-08,"West Malaysia",14365
2022-04-09,"East Malaysia",476
2022-04-09,"West Malaysia",9701
2022-04-10,"East Malaysia",370
2022-04-10,"West Malaysia",7742
2022-04-11,"East Malaysia",253
2022-04-11,"West Malaysia",7486
2022-04-12,"East Malaysia",414
2022-04-12,"West Malaysia",8588
2022-04-13,"East Malaysia",468
2022-04-13,"West Malaysia",9584
2022-04-14,"East Malaysia",415
2022-04-14,"West Malaysia",9998
2022-04-15,"East Malaysia",300
2022-04-15,"West Malaysia",9373
2022-04-16,"East Malaysia",189
2022-04-16,"West Malaysia",9516
2022-04-17,"East Malaysia",192
2022-04-17,"West Malaysia",6431
2022-04-18,"East Malaysia",157
2022-04-18,"West Malaysia",6983
2022-04-19,"East Malaysia",243
2022-04-19,"West Malaysia",5826
2022-04-20,"East Malaysia",228
2022-04-20,"West Malaysia",6740
2022-04-21,"East Malaysia",250
2022-04-21,"West Malaysia",5649
2022-04-22,"East Malaysia",302
2022-04-22,"West Malaysia",6040
2022-04-23,"East Malaysia",208
2022-04-23,"West Malaysia",5416
2022-04-24,"East Malaysia",174
2022-04-24,"West Malaysia",3832
2022-04-25,"East Malaysia",111
2022-04-25,"West Malaysia",2367
2022-04-26,"East Malaysia",155
2022-04-26,"West Malaysia",3206
2022-04-27,"East Malaysia",149
2022-04-27,"West Malaysia",3322
2022-04-28,"East Malaysia",135
2022-04-28,"West Malaysia",2800
2022-04-29,"East Malaysia",119
2022-04-29,"West Malaysia",2460
2022-04-30,"East Malaysia",114
2022-04-30,"West Malaysia",1993
2022-05-01,"East Malaysia",66
2022-05-01,"West Malaysia",1437
2022-05-02,"East Malaysia",50
2022-05-02,"West Malaysia",1302
2022-05-03,"East Malaysia",44
2022-05-03,"West Malaysia",878
2022-05-04,"East Malaysia",57
2022-05-04,"West Malaysia",997
2022-05-05,"East Malaysia",51
2022-05-05,"West Malaysia",1227
2022-05-06,"East Malaysia",62
2022-05-06,"West Malaysia",1189
2022-05-07,"East Malaysia",73
2022-05-07,"West Malaysia",1299
2022-05-08,"East Malaysia",69
2022-05-08,"West Malaysia",2084
2022-05-09,"East Malaysia",83
2022-05-09,"West Malaysia",2163
2022-05-10,"East Malaysia",128
2022-05-10,"West Malaysia",2477
2022-05-11,"East Malaysia",142
2022-05-11,"West Malaysia",3179
2022-05-12,"East Malaysia",121
2022-05-12,"West Malaysia",3289
2022-05-13,"East Malaysia",138
2022-05-13,"West Malaysia",2891
2022-05-14,"East Malaysia",102
2022-05-14,"West Malaysia",2271
2022-05-15,"East Malaysia",75
2022-05-15,"West Malaysia",2164
2022-05-16,"East Malaysia",77
2022-05-16,"West Malaysia",1620
2022-05-17,"East Malaysia",62
2022-05-17,"West Malaysia",1407
2022-05-18,"East Malaysia",98
2022-05-18,"West Malaysia",1919
2022-05-19,"East Malaysia",121
2022-05-19,"West Malaysia",2003
2022-05-20,"East Malaysia",119
2022-05-20,"West Malaysia",1944
2022-05-21,"East Malaysia",94
2022-05-21,"West Malaysia",1927
2022-05-22,"East Malaysia",79
2022-05-22,"West Malaysia",1738
2022-05-23,"East Malaysia",71
2022-05-23,"West Malaysia",1473
2022-05-24,"East Malaysia",87
2022-05-24,"West Malaysia",1831
2022-05-25,"East Malaysia",121
2022-05-25,"West Malaysia",2309
2022-05-26,"East Malaysia",150
2022-05-26,"West Malaysia",1695
2022-05-27,"East Malaysia",126
2022-05-27,"West Malaysia",1751
2022-05-28,"East Malaysia",98
2022-05-28,"West Malaysia",1547
2022-05-29,"East Malaysia",67
2022-05-29,"West Malaysia",1088
2022-05-30,"East Malaysia",55
2022-05-30,"West Malaysia",1270
2022-05-31,"East Malaysia",81
2022-05-31,"West Malaysia",1370
2022-06-01,"East Malaysia",52
2022-06-01,"West Malaysia",1757
2022-06-02,"East Malaysia",47
2022-06-02,"West Malaysia",1830
2022-06-03,"East Malaysia",79
2022-06-03,"West Malaysia",1765
2022-06-04,"East Malaysia",82
2022-06-04,"West Malaysia",1509
2022-06-05,"East Malaysia",68
2022-06-05,"West Malaysia",1290
2022-06-06,"East Malaysia",80
2022-06-06,"West Malaysia",1250
2022-06-07,"East Malaysia",85
2022-06-07,"West Malaysia",1043
2022-06-08,"East Malaysia",127
2022-06-08,"West Malaysia",1391
2022-06-09,"East Malaysia",133
2022-06-09,"West Malaysia",1754
2022-06-10,"East Malaysia",135
2022-06-10,"West Malaysia",2031
2022-06-11,"East Malaysia",73
2022-06-11,"West Malaysia",1636
2022-06-12,"East Malaysia",102
2022-06-12,"West Malaysia",1469
2022-06-13,"East Malaysia",98
2022-06-13,"West Malaysia",1994
2022-06-14,"East Malaysia",160
2022-06-14,"West Malaysia",1762
2022-06-15,"East Malaysia",163
2022-06-15,"West Malaysia",2157
2022-06-16,"East Malaysia",137
2022-06-16,"West Malaysia",1896
2022-06-17,"East Malaysia",168
2022-06-17,"West Malaysia",1962
2022-06-18,"East Malaysia",158
2022-06-18,"West Malaysia",1969
2022-06-19,"East Malaysia",143
2022-06-19,"West Malaysia",1547
2022-06-20,"East Malaysia",111
2022-06-20,"West Malaysia",1982
2022-06-21,"East Malaysia",150
2022-06-21,"West Malaysia",1771
2022-06-22,"East Malaysia",190
2022-06-22,"West Malaysia",2235
2022-06-23,"East Malaysia",210
2022-06-23,"West Malaysia",2586
2022-06-24,"East Malaysia",229
2022-06-24,"West Malaysia",2283
2022-06-25,"East Malaysia",232
2022-06-25,"West Malaysia",2070
2022-06-26,"East Malaysia",156
2022-06-26,"West Malaysia",1847
2022-06-27,"East Malaysia",158
2022-06-27,"West Malaysia",1736
2022-06-28,"East Malaysia",226
2022-06-28,"West Malaysia",1799
2022-06-29,"East Malaysia",222
2022-06-29,"West Malaysia",2383
2022-06-30,"East Malaysia",239
2022-06-30,"West Malaysia",2628
2022-07-01,"East Malaysia",186
2022-07-01,"West Malaysia",2587
2022-07-02,"East Malaysia",196
2022-07-02,"West Malaysia",2331
2022-07-03,"East Malaysia",174
2022-07-03,"West Malaysia",2362
2022-07-04,"East Malaysia",150
2022-07-04,"West Malaysia",1768
2022-07-05,"East Malaysia",213
2022-07-05,"West Malaysia",2719
2022-07-06,"East Malaysia",258
2022-07-06,"West Malaysia",3303
2022-07-07,"East Malaysia",274
2022-07-07,"West Malaysia",3746
2022-07-08,"East Malaysia",252
2022-07-08,"West Malaysia",3337
2022-07-09,"East Malaysia",247
2022-07-09,"West Malaysia",2552
2022-07-10,"East Malaysia",260
2022-07-10,"West Malaysia",3004
2022-07-11,"East Malaysia",200
2022-07-11,"West Malaysia",2217
2022-07-12,"East Malaysia",230
2022-07-12,"West Malaysia",2115
2022-07-13,"East Malaysia",312
2022-07-13,"West Malaysia",3622
2022-07-14,"East Malaysia",233
2022-07-14,"West Malaysia",3865
2022-07-15,"East Malaysia",341
2022-07-15,"West Malaysia",4889
2022-07-16,"East Malaysia",356
2022-07-16,"West Malaysia",4691
2022-07-17,"East Malaysia",276
2022-07-17,"West Malaysia",3660
2022-07-18,"East Malaysia",269
2022-07-18,"West Malaysia",2811
2022-07-19,"East Malaysia",363
2022-07-19,"West Malaysia",3539
2022-07-20,"East Malaysia",379
2022-07-20,"West Malaysia",5306
2022-07-21,"East Malaysia",348
2022-07-21,"West Malaysia",4239
2022-07-22,"East Malaysia",323
2022-07-22,"West Malaysia",3557
2022-07-23,"East Malaysia",314
2022-07-23,"West Malaysia",4502
2022-07-24,"East Malaysia",272
2022-07-24,"West Malaysia",2448
2022-07-25,"East Malaysia",246
2022-07-25,"West Malaysia",3054
2022-07-26,"East Malaysia",331
2022-07-26,"West Malaysia",4428
2022-07-27,"East Malaysia",330
2022-07-27,"West Malaysia",4173
2022-07-28,"East Malaysia",353
2022-07-28,"West Malaysia",3573
2022-07-29,"East Malaysia",416
2022-07-29,"West Malaysia",4444
2022-07-30,"East Malaysia",348
2022-07-30,"West Malaysia",3923
2022-07-31,"East Malaysia",319
2022-07-31,"West Malaysia",2464
2022-08-01,"East Malaysia",296
2022-08-01,"West Malaysia",2917
2022-08-02,"East Malaysia",394
2022-08-02,"West Malaysia",3810
2022-08-03,"East Malaysia",380
2022-08-03,"West Malaysia",4950
2022-08-04,"East Malaysia",402
2022-08-04,"West Malaysia",4011
2022-08-05,"East Malaysia",421
2022-08-05,"West Malaysia",3506
2022-08-06,"East Malaysia",361
2022-08-06,"West Malaysia",4323
2022-08-07,"East Malaysia",326
2022-08-07,"West Malaysia",2402
2022-08-08,"East Malaysia",318
2022-08-08,"West Malaysia",2545
2022-08-09,"East Malaysia",417
2022-08-09,"West Malaysia",2666
2022-08-10,"East Malaysia",485
2022-08-10,"West Malaysia",4411
2022-08-11,"East Malaysia",494
2022-08-11,"West Malaysia",4337
2022-08-12,"East Malaysia",502
2022-08-12,"West Malaysia",3441
2022-08-13,"East Malaysia",489
2022-08-13,"West Malaysia",3845
2022-08-14,"East Malaysia",315
2022-08-14,"West Malaysia",2730
2022-08-15,"East Malaysia",330
2022-08-15,"West Malaysia",2107
2022-08-16,"East Malaysia",444
2022-08-16,"West Malaysia",2985
2022-08-17,"East Malaysia",433
2022-08-17,"West Malaysia",3083
2022-08-18,"East Malaysia",473
2022-08-18,"West Malaysia",3598
2022-08-19,"East Malaysia",410
2022-08-19,"West Malaysia",3080
2022-08-20,"East Malaysia",357
2022-08-20,"West Malaysia",2441
2022-08-21,"East Malaysia",289
2022-08-21,"West Malaysia",2175
2022-08-22,"East Malaysia",290
2022-08-22,"West Malaysia",1788
2022-08-23,"East Malaysia",378
2022-08-23,"West Malaysia",2344
2022-08-24,"East Malaysia",396
2022-08-24,"West Malaysia",2240
2022-08-25,"East Malaysia",425
2022-08-25,"West Malaysia",2781
2022-08-26,"East Malaysia",407
2022-08-26,"West Malaysia",2711
2022-08-27,"East Malaysia",359
2022-08-27,"West Malaysia",2132
2022-08-28,"East Malaysia",270
2022-08-28,"West Malaysia",1921
2022-08-29,"East Malaysia",233
2022-08-29,"West Malaysia",1713
2022-08-30,"East Malaysia",365
2022-08-30,"West Malaysia",1779
2022-08-31,"East Malaysia",326
2022-08-31,"West Malaysia",2014
2022-09-01,"East Malaysia",300
2022-09-01,"West Malaysia",2056
